inclination_deg,N,spacing_deg,min_coverage,mean_coverage,full_coverage_time_ratio,mean_overlap_ratio,max_gap_time_min
42.25,51,7.0588235294117645,0.835096718538094,0.8383837591583693,0.0,4.54711916785403,95.50211815557677
42.25,52,6.923076923076923,0.8352843754715594,0.8384463629649669,0.0,4.652654680176975,95.50211815557677
42.25,53,6.7924528301886795,0.8354615252067977,0.8385054670554253,0.0,4.75819365482508,95.50211815557677
42.25,54,6.666666666666667,0.8356289375238765,0.8385613042824446,0.0,4.863735950926991,95.50211815557677
42.25,55,6.545454545454546,0.835787312999177,0.8386141405546441,0.0,4.9692812153699375,95.50211815557677
42.25,56,6.428571428571429,0.8359590606111899,0.8386641875873204,0.0,5.07482927282813,95.50211815557677
42.25,57,6.315789473684211,0.8360794528105191,0.8387115966505186,0.0,5.1803799075215515,95.50211815557677
42.25,58,6.206896551724138,0.8362143339351659,0.8387565895745344,0.0,5.28593301485173,95.50211815557677
42.25,59,6.101694915254237,0.8363424224746778,0.838799315097131,0.0,5.391488389229068,95.50211815557677
42.25,60,6.0,0.8364641668704493,0.8388389733091028,0.0,5.497037092689711,95.50211815557677
42.25,61,5.901639344262295,0.8365799791674501,0.8388785509370698,0.0,5.6026053439989765,95.50211815557677
42.25,62,5.806451612903226,0.8366902385014925,0.8389153255056969,0.0,5.70816667222703,95.50211815557677
42.25,63,5.714285714285714,0.8367952942029169,0.8389503633801493,0.0,5.813729703961376,95.50211815557677
42.25,64,5.625,0.836912143513543,0.8389837833209671,0.0,5.919294600451627,95.50211815557677
42.25,65,5.538461538461538,0.8369910593120536,0.8390156513541397,0.0,6.024860652573288,95.50211815557677
42.25,66,5.454545454545454,0.8370823418206419,0.8390460928253245,0.0,6.130428334284174,95.50211815557677
42.25,67,5.373134328358209,0.8371695710946395,0.8390751919068998,0.0,6.2359972822831455,95.50211815557677
42.25,68,5.294117647058823,0.837252983550808,0.8391030069218912,0.0,6.341567562427973,95.50211815557677
42.25,69,5.217391304347826,0.8373327986201502,0.8391296263876654,0.0,6.447139019463848,95.50211815557677
42.25,70,5.142857142857143,0.8374092201913058,0.8391550946976438,0.0,6.552711730821669,95.50211815557677
42.25,71,5.070422535211268,0.8374824379128855,0.8391795310230645,0.0,6.6582853305725145,95.50211815557677
42.25,72,5.0,0.8375920603553476,0.8392029912720937,0.0,6.763859367254219,95.50211815557677
42.25,73,4.931506849315069,0.8376199561504689,0.8392253906544095,0.0,6.869435663000228,95.50211815557677
42.25,74,4.864864864864865,0.8376845748072006,0.8392469387995085,0.0,6.975012213969647,95.50211815557677
42.25,75,4.8,0.8377466277364722,0.8392666820750914,0.0,7.080578400423425,95.50211815557677
42.25,76,4.7368421052631575,0.8378062489722785,0.839287511395489,0.0,7.186167827500604,95.50211815557677
42.25,77,4.675324675324675,0.8378635639104856,0.8393066263053404,0.0,7.291746815045345,95.50211815557677
42.25,78,4.615384615384615,0.837918689968264,0.8393250031848386,0.0,7.397326561528073,95.50211815557677
42.25,79,4.556962025316456,0.8379717371855412,0.8393426976175503,0.0,7.502906939412613,95.50211815557677
42.25,80,4.5,0.8380759106949839,0.8393598465817967,0.0,7.608484438492398,95.50211815557677
42.5,1,360.0,0.0,0.10638354520891555,0.0,0.0,95.50211815557677
42.5,2,180.0,0.0,0.2127670904178311,0.0,0.0,95.50211815557677
42.5,3,120.0,0.0,0.3191506356267466,0.0,0.0,95.50211815557677
42.5,4,90.0,0.1543400208838193,0.4160050984454356,0.0,0.009529082390226536,95.50211815557677
42.5,5,72.0,0.38410856897570517,0.47401881357967796,0.0,0.057898912464899685,95.50211815557677
42.5,6,60.0,0.4550567325948777,0.5548995475971278,0.0,0.08340172365636538,95.50211815557677
42.5,7,51.42857142857143,0.4550567325948777,0.6346714818843735,0.0,0.11001390095711218,95.50211815557677
42.5,8,45.0,0.45704218694829174,0.6911582062790329,0.0,0.15991015539229142,95.50211815557677
42.5,9,40.0,0.4550567325948777,0.7084054488388198,0.0,0.2490473690579964,95.50211815557677
42.5,10,36.0,0.45505673259487833,0.7323773865331089,0.0,0.3314580655560464,95.50211815557677
42.5,11,32.72727272727273,0.4954965548515831,0.7706382565706854,0.0,0.39958164442394917,95.50211815557677
42.5,12,30.0,0.6093967534786974,0.7962935153373278,0.0,0.4803090271696586,95.50211815557677
42.5,13,27.692307692307693,0.7014319229421806,0.8005685265011655,0.0,0.5824186228295216,95.50211815557677
42.5,14,25.714285714285715,0.7053300183288536,0.8069494831294484,0.0,0.6824212825535231,95.50211815557677
42.5,15,24.0,0.7458420426437823,0.8231261858423295,0.0,0.7726269922914034,95.50211815557677
42.5,16,22.5,0.8027494731495747,0.8333205489768947,0.0,0.86881744774109,95.50211815557677
42.5,17,21.176470588235293,0.7827972318249461,0.8362909024830474,0.0,0.9722307687673871,95.50211815557677
42.5,18,20.0,0.7644419193704447,0.8369049399013606,0.0,1.0780006958922719,95.50211815557677
42.5,19,18.94736842105263,0.8108355784367448,0.8405829182928714,0.0,1.1807059953190746,95.50211815557677
42.5,20,18.0,0.8203737629457324,0.8417785672256167,0.0,1.285892336952694,95.50211815557677
42.5,21,17.142857142857142,0.8233439304713566,0.8427749397399933,0.0,1.3912812087844642,95.50211815557677
42.5,22,16.363636363636363,0.8259215147603561,0.8436384031736092,0.0,1.4968013988156599,95.50211815557677
42.5,23,15.652173913043478,0.8281726621894211,0.8443921897584573,0.0,1.6024312498152762,95.50211815557677
42.5,24,15.0,0.8305050523299261,0.8450545755369515,0.0,1.7081505094770213,95.50211815557677
42.5,25,14.4,0.8318966033183244,0.8456375198916233,0.0,1.8139511103312649,95.50211815557677
42.5,26,13.846153846153847,0.8334465565586985,0.8461569416429654,0.0,1.919817357018409,95.50211815557677
42.5,27,13.333333333333334,0.8348284014904337,0.8466190583444834,0.0,2.02573889925623,95.50211815557677
42.5,28,12.857142857142858,0.8360655711951843,0.8470326947838405,0.0,2.1317088365821024,95.50211815557677
42.5,29,12.413793103448276,0.8371775578382055,0.8474044253787509,0.0,2.237720771874122,95.50211815557677
42.5,30,12.0,0.8381806812826651,0.8477387320326097,0.0,2.3437676242348564,95.50211815557677
42.5,31,11.612903225806452,0.8390886884902132,0.8480431028455514,0.0,2.449849343437001,95.50211815557677
42.5,32,11.25,0.8399802285388408,0.848318617237546,0.0,2.555957614863445,95.50211815557677
42.5,33,10.909090909090908,0.8406642083821882,0.8485694534697826,0.0,2.662090249514121,95.50211815557677
42.5,34,10.588235294117647,0.8413501272611726,0.8487985672883654,0.0,2.7682447752125037,95.50211815557677
42.5,35,10.285714285714286,0.8419782808257839,0.8490083412157057,0.0,2.8744185729917224,95.50211815557677
42.5,36,10.0,0.8425549734312847,0.8492008371939643,0.0,2.980610434393301,95.50211815557677
42.5,37,9.72972972972973,0.8430856728359025,0.8493781487264574,0.0,3.086816064524953,95.50211815557677
42.5,38,9.473684210526315,0.8435751398880914,0.8495415701350133,0.0,3.1930362570888784,95.50211815557677
42.5,39,9.23076923076923,0.8440275353650123,0.84969260037714,0.0,3.299268847614921,95.50211815557677
42.5,40,9.0,0.8446602127150803,0.8498329483719494,0.0,3.4055088599846717,95.50211815557677
42.5,41,8.78048780487805,0.8448352703479269,0.8499622394050399,0.0,3.5117664819500303,95.50211815557677
42.5,42,8.571428571428571,0.8451966558767513,0.850082843772621,0.0,3.6180294532762933,95.50211815557677
42.5,43,8.372093023255815,0.8455331751426081,0.8501951792542365,0.0,3.724300801152676,95.50211815557677
42.5,44,8.181818181818182,0.8458470571614952,0.850299926887409,0.0,3.830579677091129,95.50211815557677
42.5,45,8.0,0.8461402867841857,0.8503976856799801,0.0,3.936866403804101,95.50211815557677
42.5,46,7.826086956521739,0.8464146360880618,0.8504893419848437,0.0,4.043157537162623,95.50211815557677
42.5,47,7.659574468085107,0.8466716911611853,0.8505751199247676,0.0,4.149455365620913,95.50211815557677
42.5,48,7.5,0.8470022532567334,0.8506557169475945,0.0,4.255758273206359,95.50211815557677
42.5,49,7.346938775510204,0.8471394673879387,0.8507312018738507,0.0,4.362066542075953,95.50211815557677
42.5,50,7.2,0.8473526215223613,0.8508013632879935,0.0,4.468375897157784,95.50211815557677
42.5,51,7.0588235294117645,0.8475533790482982,0.8508692971520595,0.0,4.574695716599244,95.50211815557677
42.5,52,6.923076923076923,0.8477426826108714,0.8509324509687985,0.0,4.681016146353951,95.50211815557677
42.5,53,6.7924528301886795,0.8479213869595177,0.8509920743587386,0.0,4.787340176158014,95.50211815557677
42.5,54,6.666666666666667,0.8480902685994308,0.8510484022146396,0.0,4.893667512986787,95.50211815557677
42.5,55,6.545454545454546,0.8482500342292172,0.8511017027759558,0.0,4.999997802197217,95.50211815557677
42.5,56,6.428571428571429,0.8484232895302203,0.8511521896137738,0.0,5.106330873118112,95.50211815557677
42.5,57,6.315789473684211,0.8485447386931889,0.8512000153237471,0.0,5.212666725512091,95.50211815557677
42.5,58,6.206896551724138,0.8486808040814727,0.851245403681643,0.0,5.3190049908241015,95.50211815557677
42.5,59,6.101694915254237,0.8488100173401133,0.8512885047293792,0.0,5.425345509420314,95.50211815557677
42.5,60,6.0,0.8489328308339736,0.8513285115313317,0.0,5.531684201003601,95.50211815557677
42.5,61,5.901639344262295,0.8490496602137769,0.8513684370416295,0.0,5.638032832125902,95.50211815557677
42.5,62,5.806451612903226,0.8491608879337386,0.8514055348753747,0.0,5.74437935768973,95.50211815557677
42.5,63,5.714285714285714,0.849266866382284,0.8514408807613795,0.0,5.850727636034365,95.50211815557677
42.5,64,5.625,0.8493847421011185,0.8514745945023178,0.0,5.957077499445012,95.50211815557677
42.5,65,5.538461538461538,0.8494643511421147,0.851506742703248,0.0,6.063429003950187,95.50211815557677
42.5,66,5.454545454545454,0.8495564355733488,0.8515374518101222,0.0,6.169781954157685,95.50211815557677
42.5,67,5.373134328358209,0.8496444312059266,0.8515668067340757,0.0,6.2761362263933185,95.50211815557677
42.5,68,5.294117647058823,0.8497285765278628,0.8515948663098886,0.0,6.38249181869185,95.50211815557677
42.5,69,5.217391304347826,0.8498090928928645,0.8516217198320577,0.0,6.488848598889144,95.50211815557677
42.5,70,5.142857142857143,0.8498861859763261,0.851647412083534,0.0,6.595206416331323,95.50211815557677
42.5,71,5.070422535211268,0.8499600470890258,0.8516720632822432,0.0,6.701565476709561,95.50211815557677
42.5,72,5.0,0.8500706328808011,0.8516957298272505,0.0,6.8079268133472794,95.50211815557677
42.5,73,4.931506849315069,0.8500987738317465,0.8517183261826831,0.0,6.914286471509135,95.50211815557677
42.5,74,4.864864864864865,0.8501639603916357,0.8517400638199124,0.0,7.020648362682909,95.50211815557677
42.5,75,4.8,0.8502265586972433,0.8517599807248107,0.0,7.127005909943854,95.50211815557677
42.5,76,4.7368421052631575,0.8502867039579505,0.8517809932198505,0.0,7.233374661227933,95.50211815557677
42.5,77,4.675324675324675,0.8503445226693686,0.8518002762360223,0.0,7.339739029029109,95.50211815557677
42.5,78,4.615384615384615,0.8504001332785337,0.8518188147347605,0.0,7.446104081249363,95.50211815557677
42.5,79,4.556962025316456,0.8504536467906213,0.8518366647879833,0.0,7.552469897935076,95.50211815557677
42.5,80,4.5,0.8505587360505854,0.8518539645779292,0.0,7.658836019011993,95.50211815557677
42.75,1,360.0,0.0,0.10715350680285718,0.0,0.0,95.50211815557677
42.75,2,180.0,0.0,0.21430701360571436,0.0,0.0,95.50211815557677
42.75,3,120.0,0.0,0.3214605204085714,0.0,0.0,95.50211815557677
42.75,4,90.0,0.16174821078031196,0.4182193687877982,0.0,0.010394658423630437,95.50211815557677
42.75,5,72.0,0.39300318246134985,0.4775548921957543,0.0,0.058212641818531606,95.50211815557677
42.75,6,60.0,0.4550567325948777,0.5601239384469764,0.0,0.08279710237016642,95.50211815557677
42.75,7,51.42857142857143,0.4550567325948777,0.640896205114847,0.0,0.10917803268250842,95.50211815557677
42.75,8,45.0,0.4570577147616425,0.6966925415785048,0.0,0.16053551284435244,95.50211815557677
42.75,9,40.0,0.4550567325948777,0.7143912606840398,0.0,0.24998981411442484,95.50211815557677
42.75,10,36.0,0.4550567325948777,0.741221398876759,0.0,0.33031366915181265,95.50211815557677
42.75,11,32.72727272727273,0.5022165829183519,0.7811144862134118,0.0,0.3975736394180711,95.50211815557677
42.75,12,30.0,0.6168049433751897,0.8055309108338363,0.0,0.48031117080044955,95.50211815557677
42.75,13,27.692307692307693,0.7094184050353806,0.8088612043312589,0.0,0.5841338640327538,95.50211815557677
42.75,14,25.714285714285715,0.7073709890921576,0.8177487804328172,0.0,0.6823996951618937,95.50211815557677
42.75,15,24.0,0.7545512871012302,0.834790925085609,0.0,0.7725116769572484,95.50211815557677
42.75,16,22.5,0.8123697626391161,0.8453349670537488,0.0,0.8691205505524566,95.50211815557677
42.75,17,21.176470588235293,0.7853481153113823,0.8474361060847982,0.0,0.974172814978612,95.50211815557677
42.75,18,20.0,0.7733305582408884,0.8489774839896199,0.0,1.079784665607309,95.50211815557677
42.75,19,18.94736842105263,0.8199664396201065,0.8529282188508769,0.0,1.1829876446153735,95.50211815557677
42.75,20,18.0,0.8325938615466639,0.854184606486989,0.0,1.2888855295701538,95.50211815557677
42.75,21,17.142857142857142,0.8355896436150994,0.8551896391966796,0.0,1.395033074195387,95.50211815557677
42.75,22,16.363636363636363,0.8381894960110055,0.8560606156470673,0.0,1.5013156356158985,95.50211815557677
42.75,23,15.652173913043478,0.8404601212997915,0.8568209670188689,0.0,1.6077087596074289,95.50211815557677
42.75,24,15.0,0.8428127217324456,0.8574891262272262,0.0,1.7141950370413455,95.50211815557677
42.75,25,14.4,0.8442163449202345,0.8580771553121558,0.0,1.8207605147592731,95.50211815557677
42.75,26,13.846153846153847,0.845779757194735,0.8586011104849279,0.0,1.9273890262430977,95.50211815557677
42.75,27,13.333333333333334,0.8471736126432129,0.8590672627764712,0.0,2.0340763905354877,95.50211815557677
42.75,28,12.857142857142858,0.8484215444145202,0.8594845132577087,0.0,2.140812437931713,95.50211815557677
42.75,29,12.413793103448276,0.8495432114455019,0.859859493222566,0.0,2.2475910328288853,95.50211815557677
42.75,30,12.0,0.8505550734936419,0.8601967233380495,0.0,2.3544084807476655,95.50211815557677
42.75,31,11.612903225806452,0.8514709955608949,0.8605037567509618,0.0,2.4612537040546423,95.50211815557677
42.75,32,11.25,0.852370311419984,0.8607816821447519,0.0,2.5681293503093747,95.50211815557677
42.75,33,10.909090909090908,0.8530602598003322,0.8610347140921595,0.0,2.67502966280229,95.50211815557677
42.75,34,10.588235294117647,0.8537521667723988,0.8612658340326589,0.0,2.781952008094162,95.50211815557677
42.75,35,10.285714285714286,0.8543858064545528,0.8614774452087045,0.0,2.888893743778073,95.50211815557677
42.75,36,10.0,0.8549675376843822,0.8616716275055901,0.0,2.9958526716882674,95.50211815557677
42.75,37,9.72972972972973,0.855502875518529,0.8618504926652555,0.0,3.102827758751143,95.50211815557677
42.75,38,9.473684210526315,0.8559966220256309,0.8620153462787904,0.0,3.2098163806537103,95.50211815557677
42.75,39,9.23076923076923,0.8564529740372049,0.8621677003725031,0.0,3.316817504719535,95.50211815557677
42.75,40,9.0,0.8570911865554632,0.8623092787828723,0.0,3.423830993331414,95.50211815557677
42.75,41,8.78048780487805,0.8572677761313875,0.8624397034905003,0.0,3.5308524156542935,95.50211815557677
42.75,42,8.571428571428571,0.8576323247202327,0.8625613655099834,0.0,3.637884061274149,95.50211815557677
42.75,43,8.372093023255815,0.8579717900646845,0.8626746862612413,0.0,3.7449243692305325,95.50211815557677
42.75,44,8.181818181818182,0.8582884205594166,0.8627803527288798,0.0,3.851972149797052,95.50211815557677
42.75,45,8.0,0.8585842183202187,0.8628789691527226,0.0,3.9590264048395998,95.50211815557677
42.75,46,7.826086956521739,0.8588609708462701,0.8629714296377418,0.0,4.066088023614854,95.50211815557677
42.75,47,7.659574468085107,0.8591202780351629,0.863057960260788,0.0,4.173154957324619,95.50211815557677
42.75,48,7.5,0.8594537368069168,0.8631392645721335,0.0,4.280227288246483,95.50211815557677
42.75,49,7.346938775510204,0.8595921535107596,0.8632154119881439,0.0,4.387304444270263,95.50211815557677
42.75,50,7.2,0.8598071759828357,0.8632861892324204,0.0,4.494389150910437,95.50211815557677
42.75,51,7.0588235294117645,0.8600096934229322,0.863354719400456,0.0,4.601472043789774,95.50211815557677
42.75,52,6.923076923076923,0.8602006566990792,0.8634184276159533,0.0,4.708561845840097,95.50211815557677
42.75,53,6.7924528301886795,0.8603809280192395,0.8634785744499112,0.0,4.815655147948505,95.50211815557677
42.75,54,6.666666666666667,0.860551290666392,0.863535396851277,0.0,4.922751909772641,95.50211815557677
42.75,55,6.545454545454546,0.8607124575093521,0.863589165408796,0.0,5.029851462748618,95.50211815557677
42.75,56,6.428571428571429,0.8608872324972516,0.8636400955640403,0.0,5.1369538068148035,95.50211815557677
42.75,57,6.315789473684211,0.8610097470376012,0.8636883412487597,0.0,5.244059249149992,95.50211815557677
42.75,58,6.206896551724138,0.8611470061191819,0.863734128199624,0.0,5.351166923903278,95.50211815557677
42.75,59,6.101694915254237,0.8612773530550036,0.8637776077730438,0.0,5.458276909703167,95.50211815557677
42.75,60,6.0,0.8614012441642713,0.8638179659509438,0.0,5.565392442220485,95.50211815557677
42.75,61,5.901639344262295,0.8615190987318552,0.8638582421239019,0.0,5.672503205351434,95.50211815557677
42.75,62,5.806451612903226,0.8616313025565192,0.8638956658069169,0.0,5.779619255804292,95.50211815557677
42.75,63,5.714285714285714,0.8617382111088813,0.8639313221670285,0.0,5.886737057950175,95.50211815557677
42.75,64,5.625,0.8618571214210086,0.8639653320573276,0.0,5.993856606494501,95.50211815557677
42.75,65,5.538461538461538,0.8619374292339016,0.8639977626665354,0.0,6.100977579153528,95.50211815557677
42.75,66,5.454545454545454,0.8620303219852057,0.8640287415496526,0.0,6.208100012239244,95.50211815557677
42.75,67,5.373134328358209,0.8621190900912359,0.8640583543624467,0.0,6.315223893784229,95.50211815557677
42.75,68,5.294117647058823,0.8622039741276333,0.8640866604555181,0.0,6.422349023798123,95.50211815557677
42.75,69,5.217391304347826,0.8622851973860162,0.8641137499066811,0.0,6.529475429972211,95.50211815557677
42.75,70,5.142857142857143,0.8623629673426666,0.8641396678915101,0.0,6.636602710082044,95.50211815557677
42.75,71,5.070422535211268,0.8624374769836918,0.8641645356829627,0.0,6.743731576539343,95.50211815557677
42.75,72,5.0,0.8625490338182149,0.8641884101749122,0.0,6.8508601882128035,95.50211815557677
42.75,73,4.931506849315069,0.8625774218831193,0.8642112050799703,0.0,6.957991841638631,95.50211815557677
42.75,74,4.864864864864865,0.8626431808826289,0.864233133726083,0.0,7.065123369106711,95.50211815557677
42.75,75,4.8,0.8627063289216764,0.8642532256503193,0.0,7.172259784563966,95.50211815557677
42.75,76,4.7368421052631575,0.8627670023943531,0.8642744227862879,0.0,7.279389031078715,95.50211815557677
42.75,77,4.675324675324675,0.8628253289047365,0.8642938752546688,0.0,7.386523036105517,95.50211815557677
42.75,78,4.615384615384615,0.8628814279379031,0.8643125766666924,0.0,7.493657833517385,95.50211815557677
42.75,79,4.556962025316456,0.862935411471935,0.8643305835865263,0.0,7.600793263136272,95.50211815557677
42.75,80,4.5,0.8630414238033204,0.8643480354099456,0.0,7.707929552621082,95.50211815557677
43.0,1,360.0,0.0,0.10790825665018035,0.0,0.0,95.50211815557677
43.0,2,180.0,0.0,0.2158165133003607,0.0,0.0,95.50211815557677
43.0,3,120.0,0.0,0.32372476995054095,0.0,0.0,95.50211815557677
43.0,4,90.0,0.16913701341117013,0.42034378772980924,0.0,0.011289238870911985,95.50211815557677
43.0,5,72.0,0.40188006663755277,0.4811149067331471,0.0,0.05842637651775442,95.50211815557677
43.0,6,60.0,0.4550567325948777,0.5652524895680435,0.0,0.08219705033303833,95.50211815557677
43.0,7,51.42857142857143,0.4550567325948777,0.6470058102546776,0.0,0.1083511117206524,95.50211815557677
43.0,8,45.0,0.4570733226881594,0.702035494058548,0.0,0.16123055914289444,95.50211815557677
43.0,9,40.0,0.455056732594878,0.720415248482368,0.0,0.250757929074174,95.50211815557677
43.0,10,36.0,0.4550567325948777,0.7500937902807306,0.0,0.3289887762210725,95.50211815557677
43.0,11,32.72727272727273,0.5089173451524717,0.7913368071284791,0.0,0.39565261264235885,95.50211815557677
43.0,12,30.0,0.6241937460060478,0.8144981651892628,0.0,0.4804009146129009,95.50211815557677
43.0,13,27.692307692307693,0.7173858154735953,0.8172250603465988,0.0,0.5855806244742984,95.50211815557677
43.0,14,25.714285714285715,0.7094246393128876,0.8286173575202117,0.0,0.6820964864304483,95.50211815557677
43.0,15,24.0,0.7632527718285028,0.8464275421653727,0.0,0.7721963075873318,95.50211815557677
43.0,16,22.5,0.8213765342827603,0.8573276986432727,0.0,0.8692016943932267,95.50211815557677
43.0,17,21.176470588235293,0.7879120419680925,0.8581982521021019,0.0,0.9762399416819535,95.50211815557677
43.0,18,20.0,0.7822124955434181,0.8610306094175421,0.0,1.081315745695542,95.50211815557677
43.0,19,18.94736842105263,0.829089791838155,0.8652528723759619,0.0,1.1850015946825816,95.50211815557677
43.0,20,18.0,0.8448117692416027,0.8665899001334915,0.0,1.2915752328701144,95.50211815557677
43.0,21,17.142857142857142,0.8478333600610687,0.8676036604796031,0.0,1.3984671054463864,95.50211815557677
43.0,22,16.363636363636363,0.8504556504221534,0.8684822086644868,0.0,1.505496630877189,95.50211815557677
43.0,23,15.652173913043478,0.8527459029265766,0.8692491762892727,0.0,1.6126378045772292,95.50211815557677
43.0,24,15.0,0.8551188693956334,0.8699231543118171,0.0,1.71987500529251,95.50211815557677
43.0,25,14.4,0.8565346581890851,0.8705163081953003,0.0,1.827190108059207,95.50211815557677
43.0,26,13.846153846153847,0.8581116339660058,0.8710448325861823,0.0,1.9345665370556122,95.50211815557677
43.0,27,13.333333333333334,0.8595175934517705,0.8715150523944487,0.0,2.0420044240227226,95.50211815557677
43.0,28,12.857142857142858,0.8607763713260904,0.8719359455572706,0.0,2.149491742344049,95.50211815557677
43.0,29,12.413793103448276,0.8619077945266868,0.8723142006806458,0.0,2.2570215606029147,95.50211815557677
43.0,30,12.0,0.8629284637434689,0.8726543774919776,0.0,2.3645933220134316,95.50211815557677
43.0,31,11.612903225806452,0.8638523628999154,0.8729640946902338,0.0,2.4721879309188277,95.50211815557677
43.0,32,11.25,0.8647595158240762,0.8732444502913401,0.0,2.579815452804703,95.50211815557677
43.0,33,10.909090909090908,0.8654554798387241,0.8734996954622011,0.0,2.687468563850313,95.50211815557677
43.0,34,10.588235294117647,0.8661534222250349,0.8737328375357937,0.0,2.795143550032317,95.50211815557677
43.0,35,10.285714285714286,0.8667925914401867,0.8739463006362602,0.0,2.9028383092403893,95.50211815557677
43.0,36,10.0,0.8673794012200349,0.8741421827323004,0.0,3.0105505274938684,95.50211815557677
43.0,37,9.72972972972973,0.8679194142819484,0.8743226139476112,0.0,3.1182781865231215,95.50211815557677
43.0,38,9.473684210526315,0.8684174742314682,0.8744889112308009,0.0,3.2260200228862863,95.50211815557677
43.0,39,9.23076923076923,0.8688778142322826,0.8746425997797996,0.0,3.333774454682892,95.50211815557677
43.0,40,9.0,0.8695216059746717,0.8747854184662963,0.0,3.4415448475409156,95.50211815557677
43.0,41,8.78048780487805,0.8696997396973792,0.8749169859388854,0.0,3.5493163278877806,95.50211815557677
43.0,42,8.571428571428571,0.8700674765581631,0.8750397140949553,0.0,3.6571018177570243,95.50211815557677
43.0,43,8.372093023255815,0.8704099114811666,0.8751540280233867,0.0,3.7648955462242326,95.50211815557677
43.0,44,8.181818181818182,0.8707293123907404,0.8752606207029068,0.0,3.8726970583804454,95.50211815557677
43.0,45,8.0,0.8710276988024654,0.8753601016467362,0.0,3.980505786135974,95.50211815557677
43.0,46,7.826086956521739,0.8713068737579028,0.875453372773561,0.0,4.0883205889594425,95.50211815557677
43.0,47,7.659574468085107,0.8715684510723167,0.8755406621296893,0.0,4.196141427062412,95.50211815557677
43.0,48,7.5,0.8719048296990113,0.8756226794164098,0.0,4.3039654996930885,95.50211815557677
43.0,49,7.346938775510204,0.8720444586030937,0.8756994946505027,0.0,4.411798856866266,95.50211815557677
43.0,50,7.2,0.8722613643760322,0.8757708926796055,0.0,4.519641939829409,95.50211815557677
43.0,51,7.0588235294117645,0.8724656558313848,0.8758400239498885,0.0,4.6274745574022775,95.50211815557677
43.0,52,6.923076923076923,0.872658292124897,0.8759042910266197,0.0,4.735318448256969,95.50211815557677
43.0,53,6.7924528301886795,0.8728401429819063,0.8759649655188984,0.0,4.84316590565225,95.50211815557677
43.0,54,6.666666666666667,0.8730119985167054,0.8760222864482551,0.0,4.951016666386088,95.50211815557677
43.0,55,6.545454545454546,0.873174577817095,0.8760765267714922,0.0,5.058870572082697,95.50211815557677
43.0,56,6.428571428571429,0.8733508846911939,0.876127903815607,0.0,5.166727471987032,95.50211815557677
43.0,57,6.315789473684211,0.8734744731639436,0.8761765728591084,0.0,5.274586828316522,95.50211815557677
43.0,58,6.206896551724138,0.8736129355268557,0.8762227616152588,0.0,5.382448760951862,95.50211815557677
43.0,59,6.101694915254237,0.8737444252484072,0.876266622765472,0.0,5.4903130281465,95.50211815557677
43.0,60,6.0,0.8738694026335311,0.8763073351522472,0.0,5.598188063858571,95.50211815557677
43.0,61,5.901639344262295,0.873988290630106,0.8763479648150608,0.0,5.706047945761898,95.50211815557677
43.0,62,5.806451612903226,0.8741014784080264,0.8763857169750645,0.0,5.81391833424306,95.50211815557677
43.0,63,5.714285714285714,0.8742093245446135,0.876421686313361,0.0,5.9217904723464345,95.50211815557677
43.0,64,5.625,0.8743292777727901,0.876455994741879,0.0,6.029664305930453,95.50211815557677
43.0,65,5.538461538461538,0.8744102899800164,0.8764887100376729,0.0,6.137539714066814,95.50211815557677
43.0,66,5.454545454545454,0.8745039975564595,0.8765199608736935,0.0,6.245416557751335,95.50211815557677
43.0,67,5.373134328358209,0.8745935443537237,0.8765498336563141,0.0,6.353294854152216,95.50211815557677
43.0,68,5.294117647058823,0.8746791730517243,0.8765783882560898,0.0,6.461174386880132,95.50211815557677
43.0,69,5.217391304347826,0.8747611088954473,0.8766057155404423,0.0,6.569055227059062,95.50211815557677
43.0,70,5.142857142857143,0.8748395611764386,0.8766318610807166,0.0,6.676937358672583,95.50211815557677
43.0,71,5.070422535211268,0.8749147245695073,0.8766569472133857,0.0,6.784820258735333,95.50211815557677
43.0,72,5.0,0.8750272602697999,0.876681031331107,0.0,6.89270438912123,95.50211815557677
43.0,73,4.931506849315069,0.8750558974397846,0.8767040263889097,0.0,7.000589437622635,95.50211815557677
43.0,74,4.864864864864865,0.8751222334918062,0.8767261475862632,0.0,7.108475453355202,95.50211815557677
43.0,75,4.8,0.8751859356948167,0.8767464159433278,0.0,7.216372832820196,95.50211815557677
43.0,76,4.7368421052631575,0.8752471416370918,0.8767677992112659,0.0,7.324250069022908,95.50211815557677
43.0,77,4.675324675324675,0.8753059800400467,0.8767874225004691,0.0,7.43213855943689,95.50211815557677
43.0,78,4.615384615384615,0.8753625714351045,0.8768062881416748,0.0,7.540027820783709,95.50211815557677
43.0,79,4.556962025316456,0.8754170287810469,0.8768244531952633,0.0,7.647917787979456,95.50211815557677
43.0,80,4.5,0.8755239716281885,0.8768420582803265,0.0,7.7558049069021715,95.50211815557677
43.25,1,360.0,0.0,0.10864809357947543,0.0,0.0,95.50211815557677
43.25,2,180.0,0.0,0.21729618715895085,0.0,0.0,95.50211815557677
43.25,3,120.0,0.0,0.3259442807384262,0.0,0.0,95.50211815557677
43.25,4,90.0,0.17650625455957994,0.4223806085086979,0.0,0.012211765809203795,95.50211815557677
43.25,5,72.0,0.4107390284756666,0.48470423097193854,0.0,0.05853623692543854,95.50211815557677
43.25,6,60.0,0.4550567325948777,0.570282541589971,0.0,0.08160601988688132,95.50211815557677
