warning_hours,warning_pdf_per_hour
6.0,0.0
6.54180602006689,0.00010134792743488397
7.083612040133779,0.00020269585486976793
7.625418060200669,0.00030404378230465193
8.167224080267559,0.00040539170973953587
8.709030100334449,0.0005067396371744199
9.250836120401338,0.0006080875646093039
9.792642140468228,0.0007094354920441879
10.334448160535118,0.0008107834194790717
10.876254180602007,0.0009121313469139557
11.418060200668897,0.0010134792743488397
11.959866220735787,0.0011148272017837237
12.501672240802675,0.0012161751292186073
13.043478260869565,0.0013175230566534913
13.585284280936454,0.0014188709840883753
14.127090301003344,0.0015202189115232593
14.668896321070234,0.0016215668389581433
15.210702341137123,0.0017229147663930273
15.752508361204013,0.0018242626938279112
16.2943143812709,0.0019256106212627948
16.836120401337794,0.0020269585486976795
17.37792642140468,0.0021283064761325626
17.919732441471574,0.0022296544035674474
18.46153846153846,0.0023310023310023306
19.00334448160535,0.0024323502584372146
19.54515050167224,0.0025336981858720986
20.08695652173913,0.0026350461133069825
20.62876254180602,0.0027363940407418665
21.17056856187291,0.0028377419681767505
21.712374581939798,0.0029390898956116345
22.254180602006688,0.0030404378230465185
22.795986622073578,0.0031417857504814025
23.337792642140467,0.0032431336779162865
23.879598662207357,0.0033444816053511705
24.421404682274247,0.0034458295327860545
24.963210702341136,0.0035471774602209385
25.505016722408026,0.0036485253876558225
26.046822742474916,0.0037498733150907065
26.588628762541806,0.0038512212425255905
27.130434782608695,0.003952569169960474
27.672240802675585,0.004053917097395358
28.214046822742475,0.004155265024830242
28.755852842809364,0.004256612952265126
29.297658862876254,0.00435796087970001
29.839464882943144,0.004459308807134894
30.381270903010034,0.004560656734569778
30.923076923076923,0.004662004662004662
31.464882943143813,0.004763352589439546
32.0066889632107,0.004864700516874429
32.54849498327759,0.004966048444309314
33.09030100334448,0.005067396371744197
33.632107023411365,0.00516874429917908
34.17391304347826,0.005270092226613965
34.71571906354515,0.00537144015404885
35.25752508361204,0.005472788081483733
35.799331103678924,0.005574136008918616
36.34113712374582,0.005675483936353501
36.88294314381271,0.005776831863788386
37.424749163879596,0.005878179791223269
37.96655518394648,0.005979527718658152
38.508361204013376,0.006080875646093037
39.05016722408027,0.006182223573527922
39.591973244147155,0.006283571500962805
40.13377926421405,0.00638491942839769
40.675585284280935,0.006486267355832573
41.21739130434782,0.006587615283267456
41.759197324414714,0.006688963210702341
42.3010033444816,0.006790311138137224
42.84280936454849,0.006891659065572109
43.38461538461538,0.006993006993006992
43.92642140468227,0.007094354920441877
44.46822742474916,0.00719570284787676
45.01003344481605,0.007297050775311645
45.55183946488294,0.007398398702746528
46.09364548494983,0.007499746630181413
46.63545150501672,0.007601094557616296
47.17725752508361,0.007702442485051181
47.7190635451505,0.007803790412486064
48.26086956521739,0.007905138339920948
48.80267558528428,0.008006486267355832
49.34448160535117,0.008107834194790716
49.886287625418056,0.0082091821222256
50.42809364548495,0.008310530049660484
50.969899665551836,0.008411877977095368
51.51170568561873,0.008513225904530252
52.053511705685615,0.008614573831965136
52.59531772575251,0.00871592175940002
53.137123745819395,0.008817269686834904
53.67892976588629,0.008918617614269788
54.220735785953174,0.009019965541704672
54.76254180602007,0.009121313469139556
55.30434782608695,0.00922266139657444
55.84615384615385,0.009324009324009324
56.38795986622073,0.009425357251444208
56.929765886287626,0.009526705178879092
57.47157190635451,0.009628053106313976
58.0133779264214,0.009729401033748858
58.55518394648829,0.009830748961183744
59.09698996655518,0.009932096888618626
59.63879598662207,0.010033444816053512
60.18060200668896,0.010134792743488394
60.72240802675585,0.01023614067092328
61.26421404682274,0.010337488598358162
61.80602006688963,0.010438836525793048
62.347826086956516,0.01054018445322793
62.88963210702341,0.010641532380662816
63.431438127090296,0.010742880308097698
63.97324414715719,0.010844228235532582
64.51505016722408,0.010945576162967466
65.05685618729098,0.011046924090402352
65.59866220735785,0.011148272017837232
66.14046822742475,0.011249619945272118
66.68227424749163,0.011350967872707002
67.22408026755852,0.011452315800141886
67.76588628762542,0.011553663727576772
68.3076923076923,0.011655011655011654
68.84949832775919,0.011756359582446538
69.3913043478261,0.011857707509881424
69.93311036789297,0.011959055437316304
70.47491638795987,0.01206040336475119
71.01672240802675,0.012161751292186074
71.55852842809364,0.012263099219620958
72.10033444816054,0.012332775919732442
72.64214046822742,0.012263099219620958
73.18394648829431,0.012193422519509476
73.7257525083612,0.012123745819397994
74.2675585284281,0.01205406911928651
74.80936454849498,0.011984392419175028
75.35117056856187,0.011914715719063546
75.89297658862876,0.011845039018952064
76.43478260869564,0.011775362318840582
76.97658862876254,0.011705685618729096
77.51839464882943,0.011636008918617614
78.06020066889631,0.011566332218506132
78.6020066889632,0.01149665551839465
79.1438127090301,0.011426978818283166
79.68561872909699,0.011357302118171684
80.22742474916387,0.011287625418060202
80.76923076923076,0.01121794871794872
81.31103678929766,0.011148272017837236
81.85284280936455,0.011078595317725752
82.39464882943143,0.01100891861761427
82.93645484949832,0.010939241917502788
83.47826086956522,0.010869565217391304
84.0200668896321,0.010799888517279822
84.56187290969899,0.01073021181716834
85.10367892976588,0.010660535117056858
85.64548494983278,0.010590858416945374
86.18729096989966,0.010521181716833892
86.72909698996655,0.010451505016722408
87.27090301003344,0.010381828316610926
87.81270903010034,0.010312151616499442
88.35451505016722,0.01024247491638796
88.89632107023411,0.010172798216276478
89.438127090301,0.010103121516164996
89.9799331103679,0.010033444816053512
90.52173913043478,0.00996376811594203
91.06354515050167,0.009894091415830546
91.60535117056855,0.009824414715719064
92.14715719063545,0.00975473801560758
92.68896321070234,0.009685061315496098
93.23076923076923,0.009615384615384616
93.77257525083611,0.009545707915273134
94.314381270903,0.009476031215161652
94.8561872909699,0.009406354515050168
95.39799331103679,0.009336677814938686
95.93979933110367,0.009267001114827202
96.48160535117056,0.00919732441471572
97.02341137123746,0.009127647714604236
97.56521739130434,0.009057971014492754
98.10702341137123,0.008988294314381272
98.64882943143812,0.00891861761426979
99.19063545150502,0.008848940914158306
99.7324414715719,0.008779264214046824
100.27424749163879,0.008709587513935342
100.81605351170568,0.008639910813823858
101.35785953177258,0.008570234113712374
101.89966555183946,0.008500557413600892
102.44147157190635,0.00843088071348941
102.98327759197323,0.008361204013377928
103.52508361204013,0.008291527313266444
104.06688963210702,0.008221850613154962
104.6086956521739,0.00815217391304348
105.1505016722408,0.008082497212931996
105.6923076923077,0.008012820512820512
106.23411371237458,0.00794314381270903
106.77591973244147,0.007873467112597548
107.31772575250835,0.007803790412486066
107.85953177257525,0.007734113712374582
108.40133779264214,0.0076644370122631
108.94314381270902,0.007594760312151617
109.48494983277591,0.007525083612040135
110.0267558528428,0.007455406911928653
110.5685618729097,0.007385730211817169
111.11036789297658,0.007316053511705686
111.65217391304347,0.007246376811594204
112.19397993311036,0.007176700111482722
112.73578595317726,0.007107023411371238
113.27759197324414,0.007037346711259755
113.81939799331103,0.006967670011148273
114.36120401337791,0.006897993311036791
114.90301003344482,0.006828316610925307
115.4448160535117,0.006758639910813825
115.98662207357859,0.006688963210702342
116.52842809364547,0.00661928651059086
117.07023411371237,0.006549609810479376
117.61204013377926,0.006479933110367894
118.15384615384615,0.006410256410256411
118.69565217391303,0.006340579710144929
119.23745819397993,0.006270903010033445
119.77926421404682,0.006201226309921963
120.3210702341137,0.00613154960981048
120.86287625418059,0.006061872909698998
121.40468227424749,0.005992196209587514
121.94648829431438,0.005922519509476032
122.48829431438126,0.00585284280936455
123.03010033444815,0.005783166109253067
123.57190635451505,0.005713489409141583
124.11371237458194,0.005643812709030101
124.65551839464882,0.005574136008918619
125.19732441471571,0.005504459308807136
125.73913043478261,0.005434782608695652
126.2809364548495,0.00536510590858417
126.82274247491638,0.005295429208472688
127.36454849498327,0.005225752508361205
127.90635451505015,0.005156075808249723
128.44816053511704,0.005086399108138241
128.98996655518394,0.005016722408026757
129.53177257525084,0.004947045707915272
130.0735785953177,0.004877369007803792
130.6153846153846,0.004807692307692308
131.1571906354515,0.004738015607580824
131.69899665551839,0.004668338907469344
132.24080267558526,0.004598662207357863
132.7826086956522,0.004528985507246375
133.32441471571906,0.004459308807134895
133.86622073578593,0.0043896321070234145
134.40802675585283,0.00431995540691193
134.94983277591973,0.004250278706800446
135.4916387959866,0.004180602006688966
136.0334448160535,0.004110925306577482
136.5752508361204,0.004041248606465997
137.11705685618728,0.003971571906354517
137.65886287625418,0.003901895206243033
138.20066889632108,0.0038322185061315486
138.74247491638795,0.0037625418060200683
139.28428093645485,0.0036928651059085845
139.82608695652172,0.0036231884057971037
140.36789297658862,0.00355351170568562
140.90969899665552,0.0034838350055741356
141.4515050167224,0.003414158305462655
141.9933110367893,0.003344481605351171
142.5351170568562,0.003274804905239687
143.07692307692307,0.0032051282051282063
143.61872909698997,0.0031354515050167225
144.16053511705684,0.003065774804905242
144.70234113712374,0.002996098104793758
145.24414715719064,0.0029264214046822736
145.7859531772575,0.0028567447045707932
146.3277591973244,0.0027870680044593094
146.86956521739128,0.0027173913043478286
147.41137123745818,0.002647714604236345
147.95317725752508,0.0025780379041248605
148.49498327759196,0.00250836120401338
149.03678929765886,0.002438684503901896
149.57859531772576,0.002369007803790412
150.12040133779263,0.0022993311036789317
150.66220735785953,0.0022296544035674474
151.2040133779264,0.002159977703455967
151.7458193979933,0.002090301003344483
152.2876254180602,0.0020206243032329986
152.82943143812707,0.0019509476031215182
153.37123745819397,0.0018812709030100341
153.91304347826087,0.00181159420289855
154.45484949832775,0.0017419175027870697
154.99665551839465,0.0016722408026755855
155.53846153846152,0.0016025641025641051
156.08026755852842,0.001532887402452621
156.62207357859532,0.0014632107023411368
157.1638795986622,0.0013935340022296564
157.7056856187291,0.0013238573021181724
158.247491638796,0.0012541806020066883
158.78929765886286,0.0011845039018952078
159.33110367892976,0.0011148272017837237
159.87290969899664,0.0010451505016722431
160.41471571906354,0.0009754738015607591
160.95652173913044,0.000905797101449275
161.4983277591973,0.0008361204013377946
162.0401337792642,0.0007664437012263105
162.58193979933108,0.0006967670011148301
163.12374581939798,0.0006270903010033459
163.66555183946488,0.0005574136008918619
164.20735785953175,0.0004877369007803814
164.74916387959865,0.0004180602006688973
165.29096989966555,0.0003483835005574132
165.83277591973243,0.0002787068004459328
166.37458193979933,0.00020903010033444864
166.9163879598662,0.0001393534002229682
167.4581939799331,6.96767001114841e-05
168.0,0.0
