time_hours,maneuvering_satellite_count,failed_satellite_count,available_capacity_gbps,available_capacity_ratio,basic_coverage_indicator,recommended_candidate_id
1771.0,1.189286431032997,0.0,36788.10713568967,0.9996768243393932,1,0
1772.0,0.1719757405496693,0.0,36798.280242594505,0.9999532674618072,1,0
1773.0,1.6932545589754682,0.0,36783.06745441024,0.9995398764785391,1,0
1774.0,2.6994437399125677,0.0,36773.00556260088,0.9992664555054586,1,0
1775.0,4.5995243491152,0.0,36754.004756508846,0.9987501292529578,1,0
1776.0,4.642746486962551,0.0,36753.57253513038,0.9987383841068036,1,0
1777.0,2.360045794184316,0.0,36776.39954205816,0.999358683208102,1,0
1778.0,0.9569316071172124,0.0,36790.430683928826,0.9997399642371964,1,0
1779.0,0.5956173157587727,0.0,36794.04382684241,0.9998381474685438,1,0
1780.0,1.6067499128319014,0.0,36783.93250087168,0.999563383175861,1,0
1781.0,1.6606257392359112,0.0,36783.393742607645,0.9995487430056426,1,0
1782.0,0.2990997154893193,0.0,36797.00900284511,0.9999187229033996,1,0
1783.0,0.991168278856776,0.0,36790.08831721143,0.9997306607937888,1,0
1784.0,0.9243746743570682,0.0,36790.756253256426,0.9997488112297942,1,0
1785.0,1.4306358770099905,0.0,36785.6936412299,0.9996112402508124,1,0
1786.0,2.6139375754967205,0.0,36773.86062424503,0.9992896908762238,1,0
1787.0,3.994798585010358,0.0,36760.0520141499,0.9989144569062473,1,0
1788.0,2.320850208059028,0.0,36776.79149791941,0.9993693341825928,1,0
1789.0,1.6567542311404395,0.0,36783.4324576886,0.9995497950458858,1,0
1790.0,1.2551559641124186,0.0,36787.44844035887,0.999658925009752,1,0
1791.0,3.3278467334648667,0.0,36766.72153266535,0.999095693822428,1,0
1792.0,2.8021282165814227,0.0,36771.97871783419,0.9992385521150594,1,0
1793.0,1.9952768383375317,0.0,36780.04723161663,0.9994578052069736,1,0
1794.0,2.9308050044603533,0.0,36770.6919499554,0.999203585596614,1,0
1795.0,2.9032595798787497,0.0,36770.96740420121,0.9992110707663372,1,0
1796.0,3.237882498484396,0.0,36767.62117501516,0.999120140625412,1,0
1797.0,1.318566927468737,0.0,36786.81433072531,0.9996416937697096,1,0
1798.0,2.199667198221505,0.0,36778.00332801779,0.9994022643483096,1,0
1799.0,1.3539554003984904,0.0,36786.46044599602,0.9996320773368484,1,0
1800.0,2.520532319090762,0.0,36774.79467680909,0.9993150727393776,1,0
1801.0,2.185175688650816,0.0,36778.14824311349,0.9994062022585188,1,0
1802.0,1.0202405637523952,0.0,36789.79759436248,0.9997227607163716,1,0
1803.0,1.8483889227300097,0.0,36781.5161107727,0.999497720401432,1,0
1804.0,0.8059518856109662,0.0,36791.94048114389,0.9997809913354316,1,0
1805.0,2.194551006511801,0.0,36778.05448993488,0.9994036546177956,1,0
1806.0,2.0139852094844173,0.0,36779.86014790516,0.9994527214104664,1,0
1807.0,1.07804592725347,0.0,36789.21954072746,0.9997070527371592,1,0
1808.0,1.7546051794565756,0.0,36782.45394820543,0.999523205114278,1,0
1809.0,2.2568003957935616,0.0,36777.43199604206,0.999386739022882,1,0
1810.0,1.0567987623749104,0.0,36789.43201237625,0.9997128264232678,1,0
1811.0,2.2478500363042717,0.0,36777.52149963696,0.9993891711857869,1,0
1812.0,1.154185846770588,0.0,36788.4581415323,0.9996863625416386,1,0
1813.0,4.662180272733622,0.0,36753.378197272665,0.9987331031867572,1,0
1814.0,2.44346339714366,0.0,36775.56536602856,0.9993360153812108,1,0
1815.0,1.7621867154966822,0.0,36782.37813284504,0.9995211449142672,1,0
1816.0,1.7440969188787676,0.0,36782.559030811215,0.99952606061987,1,0
1817.0,0.8048554197223439,0.0,36791.95144580278,0.9997812892881188,1,0
1818.0,1.515477203170576,0.0,36784.8452279683,0.9995881855426167,1,0
1819.0,3.149134173961784,0.0,36768.50865826038,0.9991442570179452,1,0
1820.0,1.5069559738610678,0.0,36784.93044026139,0.9995905010940596,1,0
1821.0,3.393331194500206,0.0,36766.066688055,0.9990778991319292,1,0
1822.0,2.1135581782755253,0.0,36778.86441821724,0.999425663538512,1,0
1823.0,2.725166947080197,0.0,36772.7483305292,0.9992594655035107,1,0
1824.0,1.6570733661164925,0.0,36783.42926633883,0.9995497083244248,1,0
1825.0,3.3217392689725784,0.0,36766.78260731028,0.9990973534595184,1,0
1826.0,1.0342233596327333,0.0,36789.65776640368,0.999718961043578,1,0
1827.0,3.837879808149864,0.0,36761.6212019185,0.9989570978782202,1,0
1828.0,0.9813423259804496,0.0,36790.1865767402,0.9997333308896792,1,0
1829.0,1.3514043162724647,0.0,36786.48595683728,0.9996327705662305,1,0
1830.0,2.4159294243454497,0.0,36775.84070575655,0.9993434974390366,1,0
1831.0,0.5780540372429641,0.0,36794.21945962757,0.9998429200985752,1,0
1832.0,3.0091785616741618,0.0,36769.90821438326,0.9991822884343275,1,0
1833.0,2.104059237346746,0.0,36778.959407626535,0.9994282447724602,1,0
1834.0,0.5561529979906936,0.0,36794.43847002009,0.9998488714679372,1,0
1835.0,0.1945178709581796,0.0,36798.05482129042,0.9999471418828918,1,0
1836.0,2.2789781517333267,0.0,36777.210218482665,0.999380712458768,1,0
1837.0,0.5310612926355134,0.0,36794.689387073646,0.9998556898661316,1,0
1838.0,1.647027311736565,0.0,36783.52972688263,0.9995524382305064,1,0
1839.0,0.3554839794019244,0.0,36796.44516020598,0.9999034010925536,1,0
1840.0,0.5853200476117308,0.0,36794.146799523885,0.999840945639236,1,0
1841.0,1.2781819216152144,0.0,36787.21818078385,0.9996526679560828,1,0
1842.0,2.2900413871718683,0.0,36777.09958612828,0.9993777061447902,1,0
1843.0,1.142799891400955,0.0,36788.57200108599,0.9996894565512496,1,0
1844.0,1.819288037846036,0.0,36781.80711962154,0.9995056282505852,1,0
1845.0,2.5695504627008177,0.0,36774.30449537299,0.9993017525916572,1,0
1846.0,0.3323596769778305,0.0,36796.67640323022,0.9999096848703866,1,0
1847.0,1.3170170068574407,0.0,36786.82982993143,0.9996421149437889,1,0
1848.0,2.360472156846299,0.0,36776.39527843153,0.999358567348683,1,0
1849.0,2.627762504897873,0.0,36773.72237495102,0.99928593410193,1,0
1850.0,0.7048899358019298,0.0,36792.95110064198,0.9998084538217928,1,0
1851.0,0.7703747362998001,0.0,36792.296252637,0.999790659039049,1,0
1852.0,1.1664621864872515,0.0,36788.335378135125,0.9996830265797588,1,0
1853.0,1.876035665496829,0.0,36781.23964334504,0.9994902076995932,1,0
1854.0,2.0327305488144702,0.0,36779.67269451186,0.999447627568257,1,0
1855.0,2.216369935195189,0.0,36777.83630064805,0.9993977255610884,1,0
1856.0,1.774840924926366,0.0,36782.25159075073,0.9995177062704004,1,0
1857.0,0.6257938160933918,0.0,36793.74206183907,0.9998299473325832,1,0
1858.0,1.2076660011969125,0.0,36787.92333998803,0.9996718298909792,1,0
1859.0,1.9829146962256343,0.0,36780.170853037744,0.9994611644847212,1,0
1860.0,1.8923279142454703,0.0,36781.07672085754,0.9994857804580852,1,0
1861.0,0.7606019866798306,0.0,36792.3939801332,0.9997933146775326,1,0
1862.0,1.1542808611943656,0.0,36788.45719138806,0.9996863367225016,1,0
1863.0,2.4922466110338064,0.0,36775.077533889664,0.9993227590730888,1,0
1864.0,2.2028748071256814,0.0,36777.97125192874,0.9994013927154548,1,0
1865.0,1.3049214500372273,0.0,36786.95078549963,0.9996454017798811,1,0
1866.0,0.7255350537654977,0.0,36792.74464946234,0.9998028437353896,1,0
1867.0,1.1923776280141285,0.0,36788.07622371986,0.9996759843402137,1,0
1868.0,2.289889644455116,0.0,36777.10110355545,0.999377747379224,1,0
1869.0,1.608578913715064,0.0,36783.91421086285,0.9995628861647514,1,0
1870.0,0.7673386174408279,0.0,36792.32661382559,0.9997914840713475,1,0
1871.0,0.0,0.0,36800.0,1.0,1,0
1872.0,0.9733120030530245,0.0,36790.26687996947,0.9997355130426488,1,0
1873.0,0.507382119693375,0.0,36794.92617880306,0.9998621244239962,1,0
1874.0,1.522558944555385,0.0,36784.77441055445,0.9995862611563708,1,0
1875.0,0.8185986671223873,0.0,36791.81401332877,0.999777554710021,1,0
1876.0,3.129611279626033,0.0,36768.70388720374,0.9991495621522756,1,0
1877.0,1.05826924712278,0.0,36789.41730752877,0.9997124268350208,1,0
1878.0,0.7401111647031939,0.0,36792.59888835296,0.9997988828356784,1,0
1879.0,2.8518751824913124,0.0,36771.481248175085,0.9992250339178012,1,0
1880.0,0.6477055420498345,0.0,36793.52294457951,0.9998239930592256,1,0
1881.0,1.5201136793759815,0.0,36784.79886320624,0.9995869256306044,1,0
1882.0,0.6446472567131423,0.0,36793.55352743287,0.9998248241150236,1,0
1883.0,0.6049239295755342,0.0,36793.95076070425,0.999835618497398,1,0
1884.0,1.0470298899629142,0.0,36789.52970110037,0.9997154810081622,1,0
1885.0,1.5348135484441627,0.0,36784.65186451556,0.9995829311009664,1,0
1886.0,0.421588562549914,0.0,36795.7841143745,0.9998854378906116,1,0
1887.0,0.9523042475643706,0.0,36790.47695752436,0.9997412216718576,1,0
1888.0,1.9514630130129265,0.0,36780.48536986987,0.9994697111377684,1,0
1889.0,0.1002753922387,0.0,36798.99724607761,0.999972751252109,1,0
1890.0,0.8626762558710652,0.0,36791.37323744129,0.9997655771043829,1,0
1891.0,2.45057790113242,0.0,36775.49422098868,0.9993340820920836,1,0
1892.0,4.163231467184232,0.0,36758.36768532816,0.9988686871013086,1,0
1893.0,1.5334805226802928,0.0,36784.6651947732,0.999583293336228,1,0
1894.0,3.6675689563981,0.0,36763.324310436015,0.9990033780009788,1,0
1895.0,3.5114977389225714,0.0,36764.885022610775,0.9990457886579016,1,0
1896.0,0.8303339893745942,0.0,36791.69666010625,0.9997743657637568,1,0
1897.0,1.6540679541478769,0.0,36783.45932045852,0.9995505250124598,1,0
1898.0,1.8879367776510207,0.0,36781.12063222349,0.9994869737017252,1,0
1899.0,2.6131438429329137,0.0,36773.86856157067,0.9992899065644204,1,0
1900.0,1.6218529471814236,0.0,36783.781470528185,0.9995592790904398,1,0
1901.0,1.1672797069375065,0.0,36788.327202930624,0.9996828044274626,1,0
1902.0,1.744815057576261,0.0,36782.55184942424,0.9995258654734848,1,0
1903.0,1.8640644154970687,0.0,36781.35935584503,0.9994934607566583,1,0
1904.0,1.466616192518586,0.0,36785.33383807482,0.9996014629911636,1,0
1905.0,1.22911429535543,0.0,36787.70885704645,0.9996660015501752,1,0
1906.0,1.5732426791316811,0.0,36784.26757320869,0.99957248840241,1,0
1907.0,3.342929826033469,0.0,36766.57070173966,0.9990915951559692,1,0
1908.0,2.3919745327516466,0.0,36776.08025467248,0.9993500069204478,1,0
1909.0,2.066674296901965,0.0,36779.33325703098,0.999438403723668,1,0
1910.0,3.3931335037186727,0.0,36766.06866496281,0.9990779528522504,1,0
1911.0,3.243531045201508,0.0,36767.56468954799,0.9991186056942388,1,0
1912.0,3.042181409412024,0.0,36769.57818590588,0.9991733202691816,1,0
1913.0,0.7442073808090299,0.0,36792.55792619191,0.999797769733476,1,0
1914.0,0.8106356836126452,0.0,36791.89364316387,0.9997797185642356,1,0
1915.0,1.9260904050402128,0.0,36780.7390959496,0.9994766058681956,1,0
1916.0,0.2681322383853057,0.0,36797.31867761615,0.9999271379786996,1,0
1917.0,3.952721862696535,0.0,36760.47278137304,0.9989258907981804,1,0
1918.0,3.2403637946833896,0.0,36767.59636205317,0.9991194663601404,1,0
1919.0,3.044691781728261,0.0,36769.55308218272,0.9991726381027912,1,0
1920.0,1.4745703490573303,0.0,36785.25429650943,0.9995993015355822,1,0
1921.0,0.9566340506382858,0.0,36790.43365949362,0.9997400450949352,1,0
1922.0,1.349114286863596,0.0,36786.50885713136,0.9996333928568304,1,0
1923.0,0.0,0.0,36800.0,1.0,1,0
1924.0,1.6202200671705214,0.0,36783.7977993283,0.9995597228078342,1,0
1925.0,1.06708221442409,0.0,36789.32917785576,0.99971003200695,1,0
1926.0,3.523736953450907,0.0,36764.76263046549,0.9990424627843884,1,0
1927.0,1.5345075479381194,0.0,36784.65492452062,0.9995830142532776,1,0
1928.0,0.2654656326672011,0.0,36797.345343673325,0.9999278625998186,1,0
1929.0,2.166989275418928,0.0,36778.33010724581,0.9994111442186362,1,0
1930.0,4.8543327674810826,0.0,36751.45667232519,0.9986808878349236,1,0
1931.0,3.479677474345408,0.0,36765.20322525655,0.999054435468928,1,0
1932.0,2.2494531774516417,0.0,36777.505468225485,0.9993887355496056,1,0
1933.0,1.1706154163507565,0.0,36788.293845836495,0.9996818979846872,1,0
1934.0,0.0985556129226097,0.0,36799.01444387077,0.9999732185834448,1,0
1935.0,0.675668169824803,0.0,36793.24331830175,0.9998163945190692,1,0
1936.0,1.665318300152876,0.0,36783.34681699847,0.9995474678532192,1,0
1937.0,1.6325007662508142,0.0,36783.67499233749,0.9995563856613447,1,0
1938.0,0.6361997780934416,0.0,36793.63800221906,0.999827119625518,1,0
1939.0,2.050299029220696,0.0,36779.49700970779,0.9994428535246682,1,0
1940.0,0.350499734367304,0.0,36796.49500265632,0.9999047555069652,1,0
1941.0,0.0,0.0,36800.0,1.0,1,0
1942.0,1.3999408697354738,0.0,36786.00059130265,0.999619581285398,1,0
1943.0,2.805934569377996,0.0,36771.94065430622,0.9992375177800604,1,0
1944.0,1.3452435787214654,0.0,36786.54756421279,0.9996344446796952,1,0
1945.0,1.4574729349640163,0.0,36785.42527065036,0.9996039475720206,1,0
1946.0,1.2494936113382664,0.0,36787.505063886616,0.9996604636925712,1,0
1947.0,0.7525141860960503,0.0,36792.47485813904,0.9997955124494304,1,0
1948.0,0.0,0.0,36800.0,1.0,1,0
1949.0,0.4428856877254929,0.0,36795.57114312275,0.9998796506283356,1,0
1950.0,0.8759038412965765,0.0,36791.24096158704,0.9997619826518216,1,0
1951.0,1.1287209475856343,0.0,36788.71279052414,0.9996932823511996,1,0
1952.0,2.825135910739391,0.0,36771.748640892605,0.9992323000242556,1,0
1953.0,1.111527569141117,0.0,36788.88472430859,0.9996979544649074,1,0
1954.0,3.2021418040242224,0.0,36767.97858195976,0.9991298527706456,1,0
1955.0,2.612562866499502,0.0,36773.874371335005,0.9992900644384513,1,0
1956.0,0.8219731922979463,0.0,36791.78026807702,0.9997766377194842,1,0
1957.0,0.98644757740999,0.0,36790.1355242259,0.9997319435930953,1,0
1958.0,3.4568388307454825,0.0,36765.43161169255,0.99906064162208,1,0
1959.0,3.712884241714619,0.0,36762.87115758286,0.9989910640647516,1,0
1960.0,2.676969511402149,0.0,36773.230304885976,0.9992725626327712,1,0
1961.0,1.900278225939928,0.0,36780.9972177406,0.999483620047299,1,0
1962.0,1.2064394580136195,0.0,36787.935605419865,0.9996721631907572,1,0
1963.0,0.5135716716167735,0.0,36794.86428328383,0.9998604424805388,1,0
1964.0,1.455040257840892,0.0,36785.44959742159,0.9996046086255866,1,0
1965.0,4.233431875795986,0.0,36757.66568124204,0.9988496109033164,1,0
1966.0,2.343640969235139,0.0,36776.56359030765,0.9993631410409688,1,0
1967.0,0.5505169787484192,0.0,36794.49483021251,0.9998504029949052,1,0
1968.0,0.8188248506874061,0.0,36791.81175149313,0.999777493247096,1,0
1969.0,1.5972970694090236,0.0,36784.02702930591,0.9995659518833128,1,0
1970.0,4.947825441817258,0.0,36750.52174558183,0.9986554822168976,1,0
1971.0,1.3142358288926062,0.0,36786.857641711074,0.9996428706986704,1,0
1972.0,3.1111745510108904,0.0,36768.88825448989,0.9991545721328774,1,0
1973.0,2.728867854870259,0.0,36772.711321451294,0.999258459822046,1,0
1974.0,2.507003849035982,0.0,36774.92996150964,0.9993187489540662,1,0
1975.0,0.0,0.0,36800.0,1.0,1,0
1976.0,0.7574276458390159,0.0,36792.42572354161,0.9997941772701524,1,0
1977.0,2.303589028061424,0.0,36776.96410971939,0.9993740247206356,1,0
1978.0,3.4584077556751254,0.0,36765.41592244325,0.999060215283784,1,0
1979.0,0.4908620815813265,0.0,36795.09137918419,0.9998666135647878,1,0
1980.0,0.7861611745329355,0.0,36792.13838825467,0.9997863692460508,1,0
1981.0,4.254454856533357,0.0,36757.45545143467,0.9988438981368116,1,0
1982.0,0.9703234777844044,0.0,36790.29676522216,0.9997363251419064,1,0
1983.0,1.569446719446887,0.0,36784.305532805534,0.999573519913194,1,0
1984.0,1.2791735944222182,0.0,36787.20826405578,0.9996523984797766,1,0
1985.0,3.8091414987857206,0.0,36761.90858501214,0.9989649072014168,1,0
1986.0,3.9609115751368336,0.0,36760.39088424864,0.9989236653328434,1,0
1987.0,4.95770424165994,0.0,36750.4229575834,0.9986527977604186,1,0
1988.0,1.4493270579089312,0.0,36785.50672942091,0.999606161125568,1,0
1989.0,0.0,0.0,36800.0,1.0,1,0
1990.0,1.1062866502295492,0.0,36788.9371334977,0.999699378627655,1,0
1991.0,1.308292010353853,0.0,36786.91707989646,0.9996444858667516,1,0
1992.0,2.393954299264351,0.0,36776.06045700736,0.9993494689404172,1,0
1993.0,3.113188411466581,0.0,36768.868115885336,0.9991540248881884,1,0
1994.0,0.837696346204666,0.0,36791.62303653795,0.999772365123314,1,0
1995.0,0.4912535647065397,0.0,36795.08746435293,0.9998665071835036,1,0
1996.0,2.758153920871109,0.0,36772.41846079129,0.9992505016519372,1,0
1997.0,2.915196111073101,0.0,36770.84803888927,0.9992078271437302,1,0
1998.0,2.1006428409712044,0.0,36778.99357159029,0.9994291731410404,1,0
1999.0,0.0,0.0,36800.0,1.0,1,0
2000.0,0.2757556585736438,0.0,36797.24244341427,0.9999250663971267,1,0
2001.0,1.4672191630377256,0.0,36785.32780836962,0.9996012991404788,1,0
2002.0,0.7813365452711878,0.0,36792.18663454729,0.9997876802866112,1,0
2003.0,3.548374022164808,0.0,36764.51625977835,0.9990357679287596,1,0
2004.0,0.935849590904354,0.0,36790.64150409096,0.9997456930459498,1,0
2005.0,0.7715478462773717,0.0,36792.28452153723,0.9997903402591638,1,0
2006.0,2.7362918618659933,0.0,36772.63708138134,0.9992564424288408,1,0
2007.0,1.499892060876391,0.0,36785.00107939124,0.9995924206356316,1,0
2008.0,0.8561954178717315,0.0,36791.43804582128,0.9997673382016652,1,0
2009.0,1.7670847306599171,0.0,36782.329152693404,0.999519813931886,1,0
2010.0,1.2370767041954878,0.0,36787.62923295805,0.9996638378521208,1,0
2011.0,1.2179742096489008,0.0,36787.82025790351,0.999669028747378,1,0
2012.0,1.933619863763852,0.0,36780.66380136236,0.9994745598196292,1,0
2013.0,0.0,0.0,36800.0,1.0,1,0
2014.0,0.5537523405282627,0.0,36794.46247659472,0.9998495238205086,1,0
2015.0,1.7710519324466532,0.0,36782.289480675536,0.9995187358879222,1,0
2016.0,3.4195308818200374,0.0,36765.8046911818,0.9990707796516796,1,0
2017.0,2.2988796764350354,0.0,36777.01120323565,0.9993753044357512,1,0
2018.0,2.5721954665345947,0.0,36774.27804533466,0.9993010338406156,1,0
2019.0,0.8823099432538584,0.0,36791.17690056746,0.9997602418632462,1,0
2020.0,0.5319930284676957,0.0,36794.68006971532,0.9998554366770468,1,0
2021.0,2.040659915312972,0.0,36779.59340084687,0.9994454728490996,1,0
2022.0,4.459424837920551,0.0,36755.4057516208,0.9987881997723044,1,0
2023.0,1.1586063821223431,0.0,36788.413936178775,0.9996851613092058,1,0
2024.0,1.2699198476670972,0.0,36787.30080152333,0.9996549130848732,1,0
2025.0,1.7294683236057151,0.0,36782.705316763946,0.999530035781629,1,0
2026.0,2.2115474184583945,0.0,36777.88452581542,0.9993990360275928,1,0
2027.0,0.8928125568272662,0.0,36791.07187443173,0.9997573878921664,1,0
2028.0,0.8478593348809227,0.0,36791.52140665119,0.9997696034416084,1,0
2029.0,1.2117877740947731,0.0,36787.88212225905,0.999670709843996,1,0
2030.0,1.556958609078265,0.0,36784.43041390922,0.9995769134214462,1,0
2031.0,0.7568144271338042,0.0,36792.43185572866,0.99979434390567,1,0
2032.0,2.25301997893348,0.0,36777.46980021067,0.9993877663100724,1,0
2033.0,2.3105679993584545,0.0,36776.89432000642,0.999372128261044,1,0
2034.0,1.3788701856094576,0.0,36786.21129814391,0.99962530701478,1,0
2035.0,3.137223337813112,0.0,36768.62776662187,0.9991474936582028,1,0
2036.0,2.484600414471288,0.0,36775.15399585529,0.9993248368438936,1,0
2037.0,1.1828722345753704,0.0,36788.17127765425,0.9996785673275612,1,0
2038.0,2.375882027449734,0.0,36776.241179725504,0.9993543798838452,1,0
2039.0,3.276465919053635,0.0,36767.23534080946,0.9991096560002573,1,0
2040.0,2.977468160177523,0.0,36770.22531839823,0.999190905391256,1,0
2041.0,2.2865353276533824,0.0,36777.13464672347,0.9993786588783552,1,0
2042.0,0.2502452410242313,0.0,36797.49754758976,0.9999319985758088,1,0
2043.0,0.7925355571289856,0.0,36792.07464442871,0.999784637076867,1,0
2044.0,2.755674033771811,0.0,36772.44325966228,0.9992511755343012,1,0
2045.0,1.761979553050196,0.0,36782.3802044695,0.9995212012084104,1,0
2046.0,1.9032215803501915,0.0,36780.967784196495,0.9994828202227308,1,0
2047.0,3.80189601412053,0.0,36761.9810398588,0.9989668760831194,1,0
2048.0,0.0,0.0,36800.0,1.0,1,0
2049.0,0.0,0.0,36800.0,1.0,1,0
2050.0,0.2150353285956043,0.0,36797.84964671404,0.9999415664867948,1,0
2051.0,1.14412469607214,0.0,36788.55875303928,0.9996890965499804,1,0
2052.0,2.3220322510132974,0.0,36776.77967748987,0.999369012975268,1,0
2053.0,2.0949242441929528,0.0,36779.05075755807,0.9994307271075564,1,0
2054.0,0.6343401912372428,0.0,36793.656598087626,0.9998276249480332,1,0
2055.0,1.4244884643348996,0.0,36785.75511535665,0.9996129107433872,1,0
2056.0,4.743883471671779,0.0,36752.56116528328,0.998710901230524,1,0
2057.0,2.589483201034909,0.0,36774.10516798965,0.9992963360866752,1,0
2058.0,2.4335047005565684,0.0,36775.66495299443,0.9993387215487618,1,0
2059.0,4.045142991347348,0.0,36759.548570086525,0.9989007763610468,1,0
2060.0,3.8866469808649526,0.0,36761.13353019135,0.9989438459291128,1,0
2061.0,1.7962772733412748,0.0,36782.037227266585,0.9995118811757224,1,0
2062.0,2.34670990967652,0.0,36776.53290090324,0.9993623070897618,1,0
2063.0,0.573896164361031,0.0,36794.26103835639,0.9998440499553366,1,0
2064.0,1.7950673727932551,0.0,36782.04932627207,0.9995122099530452,1,0
2065.0,1.877749894790668,0.0,36781.22250105209,0.9994897418764156,1,0
2066.0,4.091982231645034,0.0,36759.08017768355,0.9988880483066184,1,0
2067.0,2.6078871161712414,0.0,36773.92112883829,0.9992913350227796,1,0
2068.0,0.4360935697209243,0.0,36795.63906430279,0.9998814963125758,1,0
2069.0,0.4810376529053428,0.0,36795.18962347095,0.9998692832464932,1,0
2070.0,1.1559557983841842,0.0,36788.44044201616,0.999685881576526,1,0
2071.0,4.7055377693463925,0.0,36752.94462230654,0.99872132125833,1,0
2072.0,4.0732267871817385,0.0,36759.26773212818,0.9988931448947876,1,0
2073.0,1.6013524453715036,0.0,36783.98647554629,0.9995648498789752,1,0
2074.0,0.0,0.0,36800.0,1.0,1,0
2075.0,1.5582597855600395,0.0,36784.4174021444,0.9995765598408805,1,0
2076.0,2.4179667937573868,0.0,36775.82033206242,0.9993429438060442,1,0
2077.0,1.2125501125010487,0.0,36787.87449887499,0.9996705026868205,1,0
2078.0,2.2569952218000253,0.0,36777.430047782,0.9993866860810326,1,0
2079.0,4.381650635871665,0.0,36756.183493641285,0.9988093340663392,1,0
2080.0,4.984428281966302,0.0,36750.155717180336,0.998645535792944,1,0
2081.0,1.0656836430694057,0.0,36789.343163569305,0.9997104120535136,1,0
2082.0,2.9735448192636795,0.0,36770.26455180736,0.9991919715165044,1,0
2083.0,1.2769932916012294,0.0,36787.23006708399,0.9996529909533692,1,0
2084.0,1.0501444420001462,0.0,36789.49855558,0.9997146346625,1,0
2085.0,2.059264997193168,0.0,36779.40735002807,0.9994404171203278,1,0
2086.0,2.8408718223527103,0.0,36771.59128177648,0.9992280239613172,1,0
2087.0,2.482849169598921,0.0,36775.17150830401,0.9993253127256524,1,0
2088.0,1.3749749075550426,0.0,36786.25025092445,0.9996263655142514,1,0
2089.0,1.585774382976524,0.0,36784.14225617024,0.9995690830481042,1,0
2090.0,2.7052708288815666,0.0,36772.94729171119,0.9992648720573692,1,0
2091.0,1.1922824047123868,0.0,36788.07717595287,0.9996760102161106,1,0
2092.0,2.06958613947063,0.0,36779.304138605294,0.9994376124621004,1,0
2093.0,2.1583987227791117,0.0,36778.416012772206,0.9994134786079404,1,0
2094.0,1.122771183129771,0.0,36788.7722881687,0.9996948991350192,1,0
2095.0,0.2915314637930351,0.0,36797.08468536207,0.9999207794935344,1,0
2096.0,0.66181742039862,0.0,36793.381825796016,0.9998201583096744,1,0
2097.0,0.3397318403708596,0.0,36796.60268159629,0.9999076815651166,1,0
2098.0,0.5765748930894006,0.0,36794.23425106911,0.9998433220399214,1,0
2099.0,3.856783166094374,0.0,36761.43216833906,0.99895196109617,1,0
2100.0,3.8217523725911633,0.0,36761.782476274086,0.9989614803335348,1,0
2101.0,1.7369526299880818,0.0,36782.63047370012,0.9995280020027206,1,0
2102.0,1.839641209212914,0.0,36781.60358790787,0.9995000974974964,1,0
2103.0,3.844754123026632,0.0,36761.55245876974,0.9989552298578732,1,0
2104.0,1.3458567187763038,0.0,36786.54143281224,0.9996342780655498,1,0
2105.0,0.6280026507761249,0.0,36793.71997349224,0.9998293471057674,1,0
2106.0,1.3508538498144844,0.0,36786.49146150186,0.999632920149507,1,0
2107.0,2.824160831779409,0.0,36771.75839168221,0.9992325649913644,1,0
2108.0,2.90362273622668,0.0,36770.96377263773,0.999210972082547,1,0
2109.0,4.5124603275048685,0.0,36754.87539672495,0.9987737879544824,1,0
2110.0,0.8005046735665928,0.0,36791.99495326434,0.999782471556096,1,0
2111.0,1.7549683284951243,0.0,36782.45031671505,0.999523106432474,1,0
2112.0,2.008248767274381,0.0,36779.91751232726,0.999454280226284,1,0
2113.0,1.8360299700580072,0.0,36781.63970029942,0.9995010788124844,1,0
2114.0,2.899067804477454,0.0,36771.00932195522,0.9992122098357398,1,0
2115.0,2.485881341817276,0.0,36775.14118658183,0.9993244887658106,1,0
2116.0,0.4933047587783221,0.0,36795.06695241222,0.9998659497938104,1,0
2117.0,0.5382674482584662,0.0,36794.61732551741,0.9998537316716688,1,0
2118.0,2.83150602112255,0.0,36771.68493978877,0.9992305690159992,1,0
2119.0,1.4925591532369251,0.0,36785.07440846763,0.999594413273577,1,0
2120.0,1.3605546893750216,0.0,36786.39445310625,0.9996302840518004,1,0
2121.0,1.815562024241899,0.0,36781.84437975758,0.999506640754282,1,0
2122.0,2.8556869041685786,0.0,36771.44313095832,0.9992239981238672,1,0
2123.0,2.5739408242397985,0.0,36774.2605917576,0.9993005595586304,1,0
2124.0,1.0910356719396077,0.0,36789.08964328061,0.9997035229152338,1,0
2125.0,0.2800565306802127,0.0,36797.1994346932,0.9999238976818804,1,0
2126.0,4.3164531852057735,0.0,36756.83546814794,0.9988270507648896,1,0
2127.0,2.7259566065654326,0.0,36772.74043393435,0.9992592509221292,1,0
2128.0,2.248390404685324,0.0,36777.51609595315,0.999389024346553,1,0
2129.0,3.668247221373804,0.0,36763.31752778626,0.999003193689844,1,0
2130.0,1.5903805071534407,0.0,36784.09619492847,0.9995678313839258,1,0
2131.0,3.501484896035436,0.0,36764.98515103965,0.9990485095391208,1,0
2132.0,1.9255266622544696,0.0,36780.744733377454,0.99947675905917,1,0
2133.0,1.8053298042727877,0.0,36781.94670195727,0.9995094212488388,1,0
2134.0,2.576916563866689,0.0,36774.23083436133,0.999299750933732,1,0
2135.0,1.2492440064143011,0.0,36787.50755993585,0.999660531519996,1,0
2136.0,2.9375953740227487,0.0,36770.62404625977,0.9992017403874938,1,0
