latitude_deg,longitude_deg,area_weight,availability1,availability2,mean_multiplicity,max_gap_time_min,max_double_gap_time_min
11.914030132085,115.463384805131,0.0013679890560875513,1.0,1.0,2.517361111111111,0.0,0.0
11.914030132085,117.485450748232,0.0013679890560875513,1.0,1.0,2.482638888888889,0.0,0.0
11.914030132085,119.507516691334,0.0013679890560875513,1.0,1.0,2.4965277777777777,0.0,0.0
11.914030132085,121.529582634435,0.0013679890560875513,1.0,1.0,2.5243055555555554,0.0,0.0
11.914030132085,123.551648577537,0.0013679890560875513,1.0,1.0,2.4652777777777777,0.0,0.0
11.914030132085,125.573714520638,0.0013679890560875513,1.0,1.0,2.4756944444444446,0.0,0.0
11.914030132085,127.59578046374,0.0013679890560875513,1.0,1.0,2.5,0.0,0.0
11.914030132085,129.617846406841,0.0013679890560875513,1.0,1.0,2.46875,0.0,0.0
11.914030132085,131.639912349943,0.0013679890560875513,1.0,1.0,2.4965277777777777,0.0,0.0
11.914030132085,133.661978293044,0.0013679890560875513,1.0,1.0,2.53125,0.0,0.0
11.914030132085,135.0,0.0013679890560875513,1.0,1.0,2.4756944444444446,0.0,0.0
13.892537665106,73.0,0.0013679890560875513,1.0,1.0,2.5069444444444446,0.0,0.0
13.892537665106,75.038127320091,0.0013679890560875513,1.0,1.0,2.5104166666666665,0.0,0.0
13.892537665106,77.076254640182,0.0013679890560875513,1.0,1.0,2.53125,0.0,0.0
13.892537665106,79.114381960274,0.0013679890560875513,1.0,1.0,2.5208333333333335,0.0,0.0
13.892537665106,81.152509280365,0.0013679890560875513,1.0,1.0,2.548611111111111,0.0,0.0
13.892537665106,83.190636600456,0.0013679890560875513,1.0,1.0,2.5416666666666665,0.0,0.0
13.892537665106,85.228763920547,0.0013679890560875513,1.0,1.0,2.5347222222222223,0.0,0.0
13.892537665106,87.266891240639,0.0013679890560875513,1.0,1.0,2.5347222222222223,0.0,0.0
13.892537665106,89.30501856073,0.0013679890560875513,1.0,1.0,2.5555555555555554,0.0,0.0
13.892537665106,91.343145880821,0.0013679890560875513,1.0,1.0,2.5243055555555554,0.0,0.0
13.892537665106,93.381273200912,0.0013679890560875513,1.0,1.0,2.5208333333333335,0.0,0.0
13.892537665106,95.419400521003,0.0013679890560875513,1.0,1.0,2.5555555555555554,0.0,0.0
13.892537665106,97.457527841095,0.0013679890560875513,1.0,1.0,2.4965277777777777,0.0,0.0
13.892537665106,99.495655161186,0.0013679890560875513,1.0,1.0,2.517361111111111,0.0,0.0
13.892537665106,101.533782481277,0.0013679890560875513,1.0,1.0,2.5347222222222223,0.0,0.0
13.892537665106,103.571909801368,0.0013679890560875513,1.0,1.0,2.5277777777777777,0.0,0.0
13.892537665106,105.61003712146,0.0013679890560875513,1.0,1.0,2.5243055555555554,0.0,0.0
13.892537665106,107.648164441551,0.0013679890560875513,1.0,1.0,2.548611111111111,0.0,0.0
13.892537665106,109.686291761642,0.0013679890560875513,1.0,1.0,2.5208333333333335,0.0,0.0
13.892537665106,111.724419081733,0.0013679890560875513,1.0,1.0,2.545138888888889,0.0,0.0
13.892537665106,113.762546401824,0.0013679890560875513,1.0,1.0,2.5243055555555554,0.0,0.0
13.892537665106,115.800673721916,0.0013679890560875513,1.0,1.0,2.5381944444444446,0.0,0.0
13.892537665106,117.838801042007,0.0013679890560875513,1.0,1.0,2.513888888888889,0.0,0.0
13.892537665106,119.876928362098,0.0013679890560875513,1.0,1.0,2.548611111111111,0.0,0.0
13.892537665106,121.915055682189,0.0013679890560875513,1.0,1.0,2.517361111111111,0.0,0.0
13.892537665106,123.953183002281,0.0013679890560875513,1.0,1.0,2.5034722222222223,0.0,0.0
13.892537665106,125.991310322372,0.0013679890560875513,1.0,1.0,2.5208333333333335,0.0,0.0
13.892537665106,128.029437642463,0.0013679890560875513,1.0,1.0,2.545138888888889,0.0,0.0
13.892537665106,130.067564962554,0.0013679890560875513,1.0,1.0,2.5243055555555554,0.0,0.0
13.892537665106,132.105692282645,0.0013679890560875513,1.0,1.0,2.53125,0.0,0.0
13.892537665106,134.143819602737,0.0013679890560875513,1.0,1.0,2.548611111111111,0.0,0.0
13.892537665106,135.0,0.0013679890560875513,1.0,1.0,2.5277777777777777,0.0,0.0
15.871045198127,73.0,0.0013679890560875513,1.0,1.0,2.5833333333333335,0.0,0.0
15.871045198127,75.05691800035,0.0013679890560875513,1.0,1.0,2.576388888888889,0.0,0.0
