M,N,inclination_deg,phase_factor_F,Omega0_deg,u0_deg,total_satellites,feasible,constraint_violation,Q1_full_region,Q2_full_region,P1_space_time,P2_space_time,mean_multiplicity,worst_A1,worst_A2,max_gap_time_min,max_double_gap_time_min,min_availability1,min_availability2,mean_availability1,mean_availability2,std_availability1,std_mean_multiplicity,min_angular_margin_deg,worst_grid_latitude_deg,worst_grid_longitude_deg,worst_double_grid_latitude_deg,worst_double_grid_longitude_deg,sample_count,grid_point_count,simulation_duration_seconds,coverage_method,single_feasible,double_feasible,upper_reach_deg,geometric_prefilter_failed,generation_evaluated,seed,search_stage,scenario,refinement_iteration
11,39,51.30095910867569,0,6.803882000882293,3.882408753207767,429,False,104.46554377564978,0.0,0.0,0.6257884936920509,0.21591902264781876,0.8536916704666364,0.5978112175102603,0.19151846785225712,100.0,1440.0,0.3298611111111111,0.0,0.6257884936920505,0.21591902264781873,0.1936941272701882,0.4156602865156075,,9.935522599064,83.043159516665,17.849552731148,73.0,288,731,86400.0,kdtree,False,False,55.85152643462447,False,1.0,20260710.0,main_ga,single,
51,40,52.73279729193621,0,2.417224790748166,4.8618103317102,2040,True,0.0,1.0,0.8854166666666666,1.0000000000000002,0.9998385012919897,3.9618768049855597,1.0000000000000004,0.9972640218878254,0.0,5.0,1.0,0.9930555555555556,1.0000000000000004,0.9998385012919901,0.0,1.9858563850902067,,4.0,73.0,4.0,126.550148862781,288,731,86400.0,kdtree,True,False,57.283364617884985,False,1.0,20260710.0,main_ga,single,
51,38,53.29657312984387,0,1.6756573717817451,3.7109657004235483,1938,False,9.086240310077514,0.9097222222222222,0.017361111111111112,0.9997292521659829,0.9903575771393833,3.7265209378324977,0.9945280437756503,0.976744186046512,5.0,10.0,0.9895833333333334,0.9618055555555556,0.9997292521659831,0.9903575771393833,0.0013380567919747447,1.904559724530007,,7.957015066042,94.9751552255,5.978507533021,114.775875697481,288,731,86400.0,kdtree,False,False,57.84714045579265,False,1.0,20260710.0,main_ga,single,
49,42,52.53477379188535,0,6.790671276119973,5.0961175719975875,2058,True,0.0,1.0,1.0,1.0000000000000002,1.0000000000000002,4.010597165222679,1.0000000000000004,1.0000000000000004,0.0,0.0,1.0,1.0,1.0000000000000004,1.0000000000000004,0.0,1.9957667012970455,,4.0,73.0,4.0,73.0,288,731,86400.0,kdtree,True,True,57.085341117834126,False,1.0,20260710.0,main_ga,single,
52,47,56.25088235850936,19,1.2111962097301132,1.116490984655237,2444,True,0.0,1.0,1.0,1.0000000000000002,1.0000000000000002,4.282931486548107,1.0000000000000004,1.0000000000000004,0.0,0.0,1.0,1.0,1.0000000000000004,1.0000000000000004,0.0,2.022571873728827,,4.0,73.0,4.0,73.0,288,731,86400.0,kdtree,True,True,60.801449684458134,False,1.0,20260710.0,main_ga,single,
51,45,56.04343518016405,48,2.7075409682474856,2.4671851643321587,2295,True,0.0,1.0,1.0,1.0000000000000002,1.0000000000000002,4.059023027815777,1.0000000000000004,1.0000000000000004,0.0,0.0,1.0,1.0,1.0000000000000004,1.0000000000000004,0.0,1.959894812447335,,4.0,73.0,4.0,73.0,288,731,86400.0,kdtree,True,True,60.59400250611283,False,1.0,20260710.0,main_ga,single,
50,40,52.53477379188535,0,1.7182744973317712,2.434803160007381,2000,True,0.0,1.0,0.7256944444444444,1.0000000000000002,0.9995487536099716,3.897847317221461,1.0000000000000004,0.9958960328317379,0.0,5.0,1.0,0.9930555555555556,1.0000000000000004,0.9995487536099716,0.0,1.940245720490326,,4.0,73.0,4.0,100.766743854775,288,731,86400.0,kdtree,True,False,57.085341117834126,False,1.0,20260710.0,main_ga,single,
37,39,53.03378393481309,1,5.456768360841268,2.8431893366391896,1443,False,98.42741108071134,0.017361111111111112,0.0,0.99390104879161,0.9157831737346106,2.78845094239246,0.9849521203830374,0.8932968536251714,10.0,30.0,0.9375,0.7743055555555556,0.99390104879161,0.9157831737346105,0.012511142030453646,1.4133898505040945,,4.0,78.950016540309,5.978507533021,84.935964484994,288,731,86400.0,kdtree,False,False,57.58435126076186,False,1.0,20260710.0,main_ga,single,
37,40,52.576753158168984,15,6.911105333208199,4.551589526131596,1480,False,100.17233337133301,0.0,0.0,0.9920343137254908,0.8859059127526984,2.8816831965344267,0.9849521203830374,0.8645690834473329,20.0,70.0,0.9166666666666666,0.7291666666666666,0.9920343137254906,0.8859059127526985,0.018542049642132807,1.4369823265002823,,15.871045198127,101.796852004902,5.978507533021,96.871928969989,288,731,86400.0,kdtree,False,False,57.12732048411776,False,1.0,20260710.0,main_ga,single,
45,40,53.20964517549183,0,6.715664560103274,1.5329902056644253,1800,False,3.4894218346253174,0.9652777777777778,0.22916666666666666,0.9999525003799972,0.994960290317678,3.4663702690378475,0.9986320109439129,0.9822161422708623,5.0,15.0,0.9895833333333334,0.9444444444444444,0.9999525003799974,0.994960290317678,0.0005723654936689472,1.7666823270641014,,17.849552731148,79.235679176495,4.0,104.733421548315,288,731,86400.0,kdtree,False,False,57.760212501440606,False,1.0,20260710.0,main_ga,single,
