time_seconds,ground_index,satellite_id,assigned_gbps,assignment_cost_ms
300.0,30,542,0.9697058692912862,22.916678295467175
300.0,31,542,0.9697058692912862,22.82805557098646
300.0,32,542,0.9697058692912862,22.817639927750246
300.0,33,1515,0.9697058692912862,23.629516414775797
600.0,0,359,0.9849434764792891,27.400126746685046
600.0,1,403,0.9849434764792891,29.13511405466001
600.0,2,404,0.9849434764792891,25.26116148572405
600.0,3,404,0.9849434764792891,25.09617419479323
600.0,4,1377,0.9849434764792891,30.06408808628987
600.0,5,1377,0.9849434764792891,29.87456625779311
600.0,6,1377,0.9849434764792891,29.740551709929846
600.0,7,1377,0.9849434764792891,29.6733051402438
600.0,8,1377,0.9849434764792891,29.679588819160678
600.0,9,449,0.9849434764792891,23.84589435531747
600.0,10,449,0.9849434764792891,23.644949157387657
600.0,11,449,0.9849434764792891,23.50138761183293
600.0,12,449,0.9849434764792891,23.42872603785834
600.0,13,1422,0.9849434764792891,26.303009596682337
600.0,14,1422,0.9849434764792891,26.193778698642934
600.0,15,1422,0.9849434764792891,26.160623536080355
600.0,16,494,0.3256130031023856,23.806108392810906
600.0,16,1422,0.6593304733769035,26.207576518617262
600.0,17,494,0.9849434764792891,23.591503915308277
600.0,18,494,0.9849434764792891,23.426485028801974
600.0,19,494,0.9849434764792891,23.323459880052077
600.0,20,494,0.9849434764792891,23.292250818882525
600.0,21,494,0.9849434764792891,23.33622170957363
600.0,22,494,0.9849434764792891,23.450688622491473
600.0,23,494,0.9849434764792891,23.625096253264907
600.0,24,494,0.9849434764792891,23.84696817007868
600.0,25,539,0.9849434764792891,24.12958676012213
600.0,26,539,0.9849434764792891,24.011972222104994
600.0,27,539,0.9849434764792891,23.953662350635447
600.0,28,539,0.9849434764792891,23.95916099568378
600.0,29,539,0.9849434764792891,24.028025005364576
600.0,30,539,0.9849434764792891,24.155026269672963
600.0,31,540,0.9849434764792891,21.008729679792655
600.0,32,1513,0.9849434764792891,24.337089359520608
900.0,0,401,0.9829930691666953,28.72144385929727
900.0,1,401,0.9829930691666953,28.706096545711535
900.0,2,401,0.9829930691666953,28.76583830624609
900.0,3,401,0.9829930691666953,28.8943925977447
900.0,4,401,0.9829930691666953,29.080375833364755
900.0,5,1374,0.9829930691666953,32.98177174968436
900.0,6,446,0.9829930691666953,29.562903739375134
900.0,7,446,0.9829930691666953,29.45678055277177
900.0,8,446,0.9829930691666953,29.411540279990554
900.0,9,446,0.9829930691666953,29.43077239794341
900.0,10,446,0.9829930691666953,29.512918528483887
900.0,11,446,0.9829930691666953,29.65184377990456
900.0,12,1420,0.9829930691666953,33.93620714462808
900.0,13,1420,0.9829930691666953,33.74075520945093
900.0,14,1420,0.9829930691666953,33.596206715001756
900.0,15,1420,0.9829930691666953,33.51306480455755
900.0,16,1420,0.9829930691666953,33.49865472589478
900.0,17,1420,0.9829930691666953,33.55435825813267
900.0,18,1420,0.9829930691666953,33.675022829296296
900.0,19,1420,0.9829930691666953,33.851053124934154
900.0,20,492,0.2479744933441289,26.468226860389155
900.0,20,1465,0.7350185758225664,31.656142454558523
900.0,21,1465,0.9829930691666953,31.46831842016748
900.0,22,1465,0.9829930691666953,31.340545441045183
900.0,23,1465,0.9829930691666953,31.28525414797208
900.0,24,1465,0.9829930691666953,31.30884099883019
900.0,25,1465,0.9829930691666953,31.408492831476497
900.0,26,537,0.9829930691666953,28.648387626764038
900.0,27,537,0.9829930691666953,28.522039001520092
900.0,28,537,0.9829930691666953,28.46740630737738
900.0,29,537,0.9829930691666953,28.490662969348215
900.0,30,537,0.9829930691666953,28.58910137040352
900.0,31,537,0.9829930691666953,28.752506177891892
900.0,32,537,0.9829930691666953,28.967540783253725
1200.0,0,399,0.9812714571401274,26.72400147579878
1200.0,1,399,0.9812714571401274,26.646200247488718
1200.0,2,399,0.9812714571401274,26.646448048557478
1200.0,3,399,0.9812714571401274,26.72471494942354
1200.0,4,399,0.9812714571401274,26.87223601740107
1200.0,5,399,0.4195997818782293,27.075651376508294
1200.0,5,1372,0.5616716752618981,29.619289504044495
1200.0,6,1372,0.9812714571401274,29.733685932867566
1200.0,7,444,0.9812714571401274,25.768983248392498
1200.0,8,444,0.9812714571401274,25.656705194897693
1200.0,9,444,0.9812714571401274,25.618240923174813
1200.0,10,444,0.9812714571401274,25.65803717759754
1200.0,11,444,0.9812714571401274,25.771499068421807
1200.0,12,444,0.9812714571401274,25.947288702201522
1200.0,13,489,0.9812714571401274,26.098926045513267
1200.0,14,489,0.9812714571401274,25.91681276545397
1200.0,15,489,0.9812714571401274,25.78731523915422
1200.0,16,489,0.9812714571401274,25.7199649521333
1200.0,17,489,0.9812714571401274,25.72060551314146
1200.0,18,489,0.9812714571401274,25.789178091240313
1200.0,19,489,0.9812714571401274,25.919745646804643
1200.0,20,1462,0.9812714571401274,23.849270016049275
1200.0,21,1463,0.9812714571401274,27.571697280662942
1200.0,22,1463,0.9812714571401274,27.41933493924865
1200.0,23,1463,0.9812714571401274,27.32319728889555
1200.0,24,1463,0.9812714571401274,27.290590784533144
1200.0,25,1463,0.9812714571401274,27.32426949133661
1200.0,26,1463,0.9812714571401274,27.42139130648413
1200.0,27,1463,0.9812714571401274,27.574593705141694
1200.0,28,1508,0.9812714571401274,25.341947245875666
1200.0,29,1508,0.9812714571401274,25.143846579065443
1200.0,30,1508,0.9812714571401274,25.001107322060477
1200.0,31,1508,0.9812714571401274,24.926089498286334
1200.0,32,1508,0.9812714571401274,24.926720781752742
1500.0,0,396,0.978675240790005,29.0703019266023
1500.0,1,1369,0.978675240790005,32.9251911750031
1500.0,2,1370,0.978675240789617,36.053139870934494
1500.0,3,1370,0.978675240790005,35.91253143773945
1500.0,4,1370,0.978675240790005,35.8297526580232
1500.0,5,1370,0.978675240790005,35.811235545759246
1500.0,6,1370,0.978675240790005,35.85854347091446
1500.0,7,1370,0.978675240790005,35.96777596192295
1500.0,8,1415,0.978675240790005,33.4028901444582
1500.0,9,1415,0.978675240790005,33.17064652437904
1500.0,10,1415,0.978675240790005,32.98359775620998
1500.0,11,1415,0.978675240790005,32.854590855630036
1500.0,12,1415,0.978675240790005,32.79533586136494
1500.0,13,487,0.0035044195710272064,26.37655964181328
1500.0,13,1415,0.9751708212189778,32.81222683472715
1500.0,14,487,0.978675240790005,26.137813157868734
1500.0,15,487,0.978675240790005,25.9444059420607
1500.0,16,487,0.978675240790005,25.810244435685686
1500.0,17,487,0.978675240790005,25.74833693300331
1500.0,18,487,0.978675240790005,25.76591797643853
1500.0,19,1460,0.978675240790005,30.065835197928905
1500.0,20,1460,0.978675240790005,30.043663873702705
1500.0,21,532,0.978675240790005,27.34131070437714
1500.0,22,532,0.978675240790005,27.137681642476885
1500.0,23,532,0.978675240790005,26.984747720604837
1500.0,24,532,0.978675240790005,26.893923169916693
1500.0,25,532,0.978675240790005,26.87358153445732
1500.0,26,532,0.978675240790005,26.925793481314507
1500.0,27,532,0.978675240790005,27.04539381037053
1500.0,28,532,0.978675240790005,27.222215497913865
1500.0,29,1505,0.978675240790005,28.5057919386357
1500.0,30,1505,0.978675240790005,28.657308608993755
1500.0,31,577,0.978675240790005,29.330077983420356
1500.0,32,577,0.978675240790005,29.282439255900528
1800.0,0,394,0.9720217254858848,19.32350617636967
1800.0,1,394,0.9720217254858848,19.497916817010502
1800.0,2,394,0.9720217254858848,19.722406034366884
1800.0,3,439,0.9720217254858848,19.564436343576777
1800.0,4,439,0.9720217254858848,19.423263087836737
1800.0,5,439,0.9720217254858848,19.346545158038708
1800.0,6,439,0.9720217254858848,19.341630947900548
1800.0,7,439,0.9720217254858848,19.409026913719167
1800.0,8,439,0.9720217254858848,19.54216627346518
1800.0,9,439,0.9720217254858848,19.730175412613534
1800.0,10,1412,0.9720217254858848,19.885671531255827
1800.0,11,484,0.9720217254858848,21.5457391640929
1800.0,12,484,0.9720217254858848,21.45162385713167
1800.0,13,484,0.9720217254858848,21.41662597065077
1800.0,14,484,0.9720217254858848,21.443314165263274
1800.0,15,484,0.9720217254858848,21.529716970842898
1800.0,16,485,0.9720217254858848,18.11815094709768
1800.0,17,1458,0.9720217254858848,21.053417458808806
1800.0,18,1458,0.9720217254858848,20.858726006580852
1800.0,19,1458,0.9720217254858848,20.71732505999087
1800.0,20,1458,0.9720217254858848,20.640418130085575
1800.0,21,1458,0.9720217254858848,20.635384599156538
1800.0,22,1458,0.9720217254858848,20.70274430646326
1800.0,23,1458,0.9720217254858848,20.835919693710537
1800.0,24,1458,0.9720217254858848,21.02401232814841
1800.0,25,530,0.9720217254858848,20.416003845128813
1800.0,26,530,0.9720217254858848,20.410279295799153
1800.0,27,1503,0.9720217254858848,18.903864763239117
1800.0,28,1503,0.9720217254858848,18.858644058668567
1800.0,29,1503,0.9720217254858848,18.893371462547876
1800.0,30,1503,0.9720217254858848,19.003847281030374
1800.0,31,1503,0.9720217254858848,19.178452458593043
1800.0,32,575,0.6946763153406089,23.424829302861355
1800.0,32,1503,0.2773454101452759,19.40309835808454
2100.0,0,392,0.9784064893024533,26.6829197033841
2100.0,1,392,0.9784064893024533,26.797714818240536
2100.0,2,392,0.5423194437740707,26.971051739140805
2100.0,2,437,0.4360870455283826,24.85622313186359
2100.0,3,437,0.9784064893024533,24.614190534721914
2100.0,4,437,0.9784064893024533,24.41645384714554
2100.0,5,437,0.9784064893024533,24.2768842656401
2100.0,6,437,0.9784064893024533,24.208793939346982
2100.0,7,1410,0.9784064893024533,27.154902911700738
2100.0,8,1410,0.9784064893024533,27.05013888145029
2100.0,9,1410,0.9784064893024533,27.02172593654127
2100.0,10,1410,0.9784064893024533,27.073111191511597
2100.0,11,482,0.9784064893024533,22.86150716958075
2100.0,12,482,0.9784064893024533,22.697626699132584
2100.0,13,482,0.9784064893024533,22.597092135364512
2100.0,14,482,0.9784064893024533,22.569857538878804
2100.0,15,482,0.9784064893024533,22.61895867121325
2100.0,16,482,0.9784064893024533,22.739033116999313
2100.0,17,482,0.9784064893024533,22.9188600936292
2100.0,18,482,0.9784064893024533,23.145562650539915
2100.0,19,527,0.9784064893024533,22.47331591408146
2100.0,20,527,0.9784064893024533,22.356384877782492
2100.0,21,527,0.9784064893024533,22.300418148307784
2100.0,22,527,0.9784064893024533,22.309966099081024
2100.0,23,527,0.9784064893024533,22.38422221984944
2100.0,24,527,0.9784064893024533,22.51733082466918
2100.0,25,528,0.9784064893024533,18.56741863415717
2100.0,26,1501,0.9784064893024533,24.8488034799938
2100.0,27,1501,0.9784064893024533,24.6980875751404
2100.0,28,1501,0.9784064893024533,24.606549917419613
2100.0,29,1501,0.9784064893024533,24.581832780211187
2100.0,30,1501,0.9784064893024533,24.626214780251303
2100.0,31,1501,0.9784064893024533,24.735672968780715
2100.0,32,1501,0.9784064893024533,24.90149870063725
2400.0,0,434,0.9890633999263478,29.10081089110771
2400.0,1,434,0.9890633999263478,28.995715262257402
2400.0,2,434,0.9890633999263478,28.953207457236996
2400.0,3,434,0.9890633999263478,28.976835213239482
2400.0,4,434,0.9890633999263478,29.064595508777792
2400.0,5,434,0.9890633999263478,29.20969887315431
2400.0,6,1407,0.9890633999263478,30.29904422438546
2400.0,7,1408,0.9890633999263478,33.46823202366596
2400.0,8,1408,0.9890633999263478,33.32979493624301
2400.0,9,1408,0.9890633999263478,33.25226380560107
2400.0,10,1408,0.9890633999263478,33.24225575253203
2400.0,11,1408,0.9890633999263478,33.30069109454917
2400.0,12,1408,0.9890633999263478,33.42241410986645
2400.0,13,1408,0.9890633999263478,33.598193269294434
2400.0,14,1453,0.9890633999263478,30.646973416341044
2400.0,15,1453,0.9890633999263478,30.463689306196866
2400.0,16,1453,0.9890633999263478,30.340951330569283
2400.0,17,1453,0.9890633999263478,30.29067950347836
2400.0,18,1453,0.9890633999263478,30.318618410656846
2400.0,19,1453,0.9890633999263478,30.421506703930792
2400.0,20,525,0.5946838734909828,26.538070816247398
2400.0,20,1453,0.394379526435365,30.588732702149414
2400.0,21,525,0.9890633999263478,26.414467676151926
2400.0,22,525,0.9890633999263478,26.36379043305855
2400.0,23,525,0.9890633999263478,26.39191135600953
2400.0,24,525,0.9890633999263478,26.49550057063967
2400.0,25,525,0.9890633999263478,26.663737751825984
2400.0,26,570,0.9890633999263478,28.02905102027865
2400.0,27,570,0.9890633999263478,27.837190618762502
2400.0,28,570,0.9890633999263478,27.696772031420863
2400.0,29,570,0.9890633999263478,27.618060459172302
2400.0,30,570,0.9890633999263478,27.607979383907846
2400.0,31,570,0.9890633999263478,27.66748628307061
2400.0,32,570,0.9890633999263478,27.791166416292125
2700.0,0,432,0.9680942824641078,27.725033341355022
2700.0,1,432,0.9680942824641078,27.552114055842686
2700.0,2,432,0.9680942824641078,27.4428941780999
2700.0,3,432,0.9680942824641078,27.408641822249038
2700.0,4,432,0.9680942824641078,27.453408068080428
2700.0,5,432,0.9680942824641078,27.571951608202752
2700.0,6,432,0.9680942824641078,27.75238625266077
2700.0,7,477,0.9680942824641078,28.59565924536295
2700.0,8,477,0.9680942824641078,28.413146282133965
2700.0,9,477,0.9680942824641078,28.2844958702043
2700.0,10,477,0.9680942824641078,28.219633875921843
2700.0,11,477,0.9680942824641078,28.22446287574224
2700.0,12,477,0.9680942824641078,28.29851986456415
2700.0,13,477,0.9680942824641078,28.43517446680898
2700.0,14,477,0.9680942824641078,28.62419699409769
2700.0,15,1450,0.9680942824641078,29.29236701403651
2700.0,16,1451,0.9680942824641078,31.93327579265371
2700.0,17,1451,0.9680942824641078,31.842871896913966
2700.0,18,522,0.9680942824641078,29.407069112680105
2700.0,19,1451,0.9680942824641078,31.85151876307387
2700.0,20,1451,0.9680942824641078,31.94989129637196
2700.0,21,523,0.9680942824641078,25.30999033539672
2700.0,22,1496,0.9680942824641078,28.729785753358446
2700.0,23,1496,0.9680942824641078,28.53686048658212
2700.0,24,1496,0.9680942824641078,28.399679444480142
2700.0,25,1496,0.9680942824641078,28.33002516116018
2700.0,26,1496,0.9680942824641078,28.335111663286654
2700.0,27,1496,0.9680942824641078,28.41437976254604
2700.0,28,1496,0.9680942824641078,28.55976753108752
2700.0,29,568,0.4400551406851635,26.81864788592927
2700.0,29,1496,0.5280391417789443,28.759197477801163
2700.0,30,568,0.9680942824641078,26.744791999489877
2700.0,31,568,0.9680942824641078,26.7500919149762
2700.0,32,568,0.9680942824641078,26.83389536127944
3000.0,0,430,0.9783818106317025,26.041971966428047
3000.0,1,430,0.9783818106317025,25.83436512459878
3000.0,2,430,0.9783818106317025,25.678714560453287
3000.0,3,1403,0.9783818106317025,32.9467187031031
3000.0,4,1403,0.9783818106317025,32.76501191275337
3000.0,5,1403,0.9783818106317025,32.64161245746737
3000.0,6,1403,0.9783818106317025,32.58759397960495
3000.0,7,475,0.01743407402458441,25.630105573090404
3000.0,7,1403,0.9609477366071181,32.608651438895045
3000.0,8,475,0.9783818106317025,25.39318736650132
3000.0,9,475,0.9783818106317025,25.202386192370398
3000.0,10,475,0.9783818106317025,25.071744021837986
3000.0,11,475,0.9783818106317025,25.014175740198056
3000.0,12,475,0.9783818106317025,25.03649481442463
3000.0,13,1448,0.9783818106317025,29.152941063253383
3000.0,14,1448,0.9783818106317025,29.13539305505524
3000.0,15,520,0.9783818106317025,25.985330065037523
3000.0,16,520,0.9783818106317025,25.781515938855055
3000.0,17,520,0.9783818106317025,25.629462054139633
3000.0,18,520,0.9783818106317025,25.540999692606235
3000.0,19,520,0.9783818106317025,25.524639576602326
3000.0,20,520,0.9783818106317025,25.582112547138937
3000.0,21,520,0.9783818106317025,25.70756164051343
3000.0,22,520,0.9783818106317025,25.89013384284192
3000.0,23,1493,0.9783818106317025,26.094764794819483
3000.0,24,565,0.9783818106317025,28.01105794180267
3000.0,25,565,0.9783818106317025,27.90641835933678
3000.0,26,565,0.9783818106317025,27.86121351854756
3000.0,27,565,0.9783818106317025,27.87885939119162
3000.0,28,565,0.9783818106317025,27.9579931388427
3000.0,29,566,0.9783818106317025,24.056285361280928
3000.0,30,1539,0.9783818106317025,26.89229405576773
3000.0,31,1539,0.9783818106317025,26.692896971185988
3000.0,32,1539,0.9783818106317025,26.54465192575844
3300.0,0,427,0.9867197246690672,31.272337885564227
3300.0,1,427,0.9867197246690672,31.34517915734006
3300.0,2,427,0.9867197246690672,31.484173022965457
3300.0,3,427,0.9867197246690672,31.677805738067367
3300.0,4,1400,0.9867197246690672,35.094079676775905
3300.0,5,472,0.9867197246690672,32.780188752031485
3300.0,6,472,0.9867197246690672,32.68719941305995
3300.0,7,472,0.9867197246690672,32.65501420045832
3300.0,8,472,0.9867197246690672,32.68612063309999
3300.0,9,472,0.9867197246690672,32.77811250497168
3300.0,10,473,0.9867197246690672,28.84079980026749
3300.0,11,1446,0.9867197246690672,35.897690659071394
3300.0,12,1446,0.9867197246690672,35.708768616292076
3300.0,13,1446,0.9867197246690672,35.57333247076024
3300.0,14,1446,0.9867197246690672,35.501943426696
3300.0,15,1446,0.9867197246690672,35.501257802513216
3300.0,16,1446,0.9867197246690672,35.57134372610163
3300.0,17,1446,0.9867197246690672,35.70565101489452
3300.0,18,518,0.9867197246690672,29.873447955958326
3300.0,19,518,0.9867197246690672,29.793926861606856
3300.0,20,1491,0.9867197246690672,32.27521111920474
3300.0,21,1491,0.9867197246690672,32.16006494737803
3300.0,22,1491,0.9867197246690672,32.11966456287067
3300.0,23,1491,0.9867197246690672,32.15882183215295
3300.0,24,1491,0.9867197246690672,32.2728673390625
3300.0,25,563,0.9867197246690672,31.310789766050142
3300.0,26,563,0.9867197246690672,31.1986210719223
3300.0,27,563,0.9867197246690672,31.159322192937424
3300.0,28,563,0.9867197246690672,31.19732681094696
3300.0,29,563,0.9867197246690672,31.30834202006026
3300.0,30,563,0.9867197246690672,31.481456485248472
3300.0,31,563,0.9867197246690672,31.703502777437198
3300.0,32,608,0.9867197246690672,33.58740866315151
3300.0,33,608,0.9867197246690672,33.459629842651864
3600.0,0,425,0.9816115711933302,27.30261030742623
3600.0,1,425,0.9816115711933302,27.31849886624555
3600.0,2,425,0.9816115711933302,27.411690147857296
3600.0,3,425,0.9816115711933302,27.57197967336287
3600.0,4,425,0.9816115711933302,27.785527743611098
3600.0,5,470,0.4056337997700856,27.356416916017167
3600.0,5,1398,0.5759777714232446,34.394900153612845
3600.0,6,470,0.9816115711933302,27.194023251041497
3600.0,7,470,0.9816115711933302,27.096282179760774
3600.0,8,470,0.9816115711933302,27.0732102000607
3600.0,9,470,0.9816115711933302,27.127455868442674
3600.0,10,470,0.9816115711933302,27.252972931761413
3600.0,11,470,0.9816115711933302,27.43792641160076
3600.0,12,515,0.9816115711933302,28.32444134105375
3600.0,13,515,0.9816115711933302,28.154342902734744
3600.0,14,515,0.9816115711933302,28.038266874801558
3600.0,15,515,0.9816115711933302,27.984837630902085
3600.0,16,515,0.9816115711933302,27.998622346428686
3600.0,17,515,0.9816115711933302,28.07840277843108
3600.0,18,515,0.9816115711933302,28.21765924671984
3600.0,19,1488,0.9816115711933302,28.090853590989678
3600.0,20,1489,0.9816115711933302,30.791927996395934
3600.0,21,1489,0.9816115711933302,30.647376285035623
3600.0,22,1489,0.9816115711933302,30.561552251911664
3600.0,23,1489,0.9816115711933302,30.541397172054797
3600.0,24,1489,0.9816115711933302,30.588692295651143
3600.0,25,1489,0.9816115711933302,30.699352209645742
3600.0,26,1534,0.9816115711933302,28.278523049411767
3600.0,27,1534,0.9816115711933302,28.043523512975444
3600.0,28,1534,0.9816115711933302,27.85356784035256
3600.0,29,1534,0.9816115711933302,27.721826297678472
3600.0,30,1534,0.9816115711933302,27.660465270575166
3600.0,31,1534,0.9816115711933302,27.676264586570113
3600.0,32,1534,0.9816115711933302,27.767401699363717
3900.0,0,1395,0.9934953734856111,25.44005565499105
3900.0,1,1395,0.9934953734856111,25.56593841588033
3900.0,2,1395,0.9934953734856111,25.74477952369967
3900.0,3,423,0.9934953734856111,21.834669227919516
3900.0,4,423,0.38013640550753636,21.984813296379823
3900.0,4,1396,0.6133589679780748,29.08150827318255
3900.0,5,468,0.24317212223769857,22.282120730270073
3900.0,5,1396,0.7503232512479125,29.14246271707576
3900.0,6,468,0.9934953734856111,22.077101184201464
3900.0,7,1441,0.9934953734856111,26.004963680212175
3900.0,8,1441,0.9934953734856111,25.77885895158835
3900.0,9,1441,0.9934953734856111,25.600478532211476
3900.0,10,1441,0.9934953734856111,25.483017155431238
3900.0,11,1441,0.9934953734856111,25.43781001384147
3900.0,12,1441,0.9934953734856111,25.46993391408896
3900.0,13,513,0.39980233641465,22.826143531980836
3900.0,13,1441,0.5936930370709611,25.575736451323237
3900.0,14,513,0.9934953734856111,22.643803949840855
3900.0,15,513,0.9934953734856111,22.523304406284435
3900.0,16,513,0.9934953734856111,22.47679579393673
3900.0,17,513,0.9934953734856111,22.509777652933952
3900.0,18,513,0.9934953734856111,22.61829861872489
3900.0,19,1486,0.9934953734856111,22.399279441432643
3900.0,20,558,0.9934953734856111,25.27565460735821
3900.0,21,558,0.9934953734856111,25.08337184502416
3900.0,22,558,0.9934953734856111,24.943693129402273
3900.0,23,558,0.9934953734856111,24.86730361491973
3900.0,24,558,0.9934953734856111,24.86124205400105
3900.0,25,558,0.9934953734856111,24.92610906815468
3900.0,26,558,0.9934953734856111,25.055802338378925
3900.0,27,558,0.9934953734856111,25.240012545590517
3900.0,28,1531,0.9934953734856111,21.15479953302026
3900.0,29,1532,0.9934953734856111,25.11069828857402
3900.0,30,1532,0.9934953734856111,25.01313533087689
4200.0,0,420,0.9757484111948111,30.616353157829014
4200.0,1,465,0.9757484111948111,30.634624272448452
4200.0,2,465,0.9757484111948111,30.45192825925773
4200.0,3,465,0.9757484111948111,30.324354025549543
4200.0,4,465,0.9757484111948111,30.26220418978254
4200.0,5,465,0.9757484111948111,30.271398516253978
4200.0,6,465,0.9757484111948111,30.351019165735575
4200.0,7,465,0.9757484111948111,30.49371794515764
4200.0,8,465,0.9757484111948111,30.688624063527083
4200.0,9,1438,0.9757484111948111,32.52201949644329
4200.0,10,1439,0.9757484111948111,36.442389958715395
4200.0,11,510,0.9757484111948111,30.900810281826004
4200.0,12,510,0.9757484111948111,30.8782095196968
4200.0,13,510,0.9757484111948111,30.91600535389612
4200.0,14,1439,0.9757484111948111,36.47290112705024
4200.0,15,511,0.9757484111948111,26.868417770673673
4200.0,16,1484,0.9757484111948111,33.13419392316635
4200.0,17,1484,0.9757484111948111,32.94673106296727
4200.0,18,1484,0.9757484111948111,32.81528466069181
4200.0,19,1484,0.9757484111948111,32.75100761014499
4200.0,20,1484,0.9757484111948111,32.76039608784542
4200.0,21,556,0.9757484111948111,27.837601469406856
4200.0,22,556,0.9757484111948111,27.638760165573295
4200.0,23,556,0.9757484111948111,27.49789937623849
4200.0,24,556,0.9757484111948111,27.428427832849657
4200.0,25,1529,0.9757484111948111,29.54930692552754
4200.0,26,1529,0.9757484111948111,29.443049757126342
4200.0,27,1529,0.9757484111948111,29.413217953678682
4200.0,28,601,0.5092857489895025,29.484104007966785
4200.0,28,1529,0.46646266220530863,29.46344895308261
4200.0,29,601,0.9757484111948111,29.27132598837248
4200.0,30,601,0.9757484111948111,29.108652842534745
4200.0,31,601,0.9757484111948111,29.008460335751405
4200.0,32,601,0.9757484111948111,28.980372846471735
4500.0,0,418,0.981090098498167,25.131113806336046
4500.0,1,418,0.981090098498167,25.316695040406294
4500.0,2,463,0.981090098498167,25.214711213883028
4500.0,3,463,0.981090098498167,25.0269595084001
4500.0,4,463,0.981090098498167,24.90020192230259
4500.0,5,463,0.981090098498167,24.847157893876364
4500.0,6,463,0.44399475463853877,24.874151321252597
4500.0,6,1436,0.5370953438596282,32.08593476282596
4500.0,7,1436,0.981090098498167,31.995130830355606
4500.0,8,1436,0.981090098498167,31.982277473600856
4500.0,9,508,0.981090098498167,27.036622275812462
4500.0,10,508,0.981090098498167,26.832915627015197
4500.0,11,508,0.981090098498167,26.682038940567374
4500.0,12,508,0.981090098498167,26.596207106648656
4500.0,13,508,0.981090098498167,26.58401294069365
4500.0,14,508,0.981090098498167,26.646792524355575
4500.0,15,508,0.981090098498167,26.77798136207778
4500.0,16,508,0.981090098498167,26.96607436548423
4500.0,17,1481,0.981090098498167,28.969072084412474
4500.0,18,553,0.981090098498167,30.134752420635515
4500.0,19,553,0.981090098498167,30.031042910409894
4500.0,20,553,0.981090098498167,29.988453197362915
4500.0,21,553,0.981090098498167,30.010371940044354
4500.0,22,553,0.981090098498167,30.095025751427084
4500.0,23,553,0.981090098498167,30.236127975955277
