time_seconds,ground_index,satellite_id,assigned_gbps,assignment_cost_ms
67800.0,42,189,20.0,28.953280405077916
67800.0,49,1162,20.0,24.16516764490201
67800.0,34,1072,20.0,24.586059465472694
67800.0,34,99,20.0,23.70982026982363
67800.0,34,143,20.0,28.662066799146345
67800.0,31,1071,20.0,20.845203219514577
67800.0,7,936,20.0,27.150465470251564
67800.0,7,1821,20.0,22.393750853323898
67800.0,15,981,20.0,24.169994741906013
67800.0,15,8,20.0,22.6700188844029
67800.0,15,53,20.0,24.32447882673608
67800.0,18,1026,20.0,22.41108615404898
67800.0,28,98,20.0,26.197422617544007
67800.0,38,1116,20.0,21.040810548002728
67800.0,62,279,20.0,35.532220017171156
67800.0,62,1252,20.0,28.02422556326662
67800.0,62,1208,20.0,29.19712710124347
67800.0,61,235,20.0,30.367500366343343
67800.0,53,234,20.0,31.81312392483769
67800.0,53,1207,20.0,25.46837570118579
67800.0,0,935,20.0,24.761981420462945
67800.0,0,1820,20.0,25.872914913854924
67800.0,70,980,20.0,22.247757290924536
67800.0,86,54,20.0,21.636199736106427
67800.0,177,190,20.0,26.866515646519797
67800.0,170,1161,20.0,21.085155656343172
67800.0,126,1776,20.0,23.823597510713384
67800.0,188,280,20.0,33.7446404672994
67800.0,205,1025,20.0,19.97899852938237
67800.0,205,9,20.0,20.01181877590577
67800.0,275,1070,20.0,18.697269163283508
67800.0,298,145,20.0,23.885833811524638
68100.0,42,186,20.0,29.81187659138525
68100.0,42,1115,20.0,25.496718335703385
68100.0,42,1159,20.0,22.42809577288182
68100.0,49,1160,20.0,25.63296234723343
68100.0,49,187,20.0,26.841300857402786
68100.0,34,141,20.0,26.134162928036854
68100.0,34,1114,20.0,21.711197553943
68100.0,34,1069,20.0,21.877117543071567
68100.0,31,96,20.0,23.158876363561845
68100.0,7,5,20.0,23.502468462208018
68100.0,7,978,20.0,24.292415952016007
68100.0,15,979,20.0,27.030149155859718
68100.0,15,6,20.0,20.25905554825687
68100.0,15,50,20.0,24.307334182057062
68100.0,18,51,20.0,20.218745299917327
68100.0,18,1023,20.0,21.19348977027357
68100.0,21,1024,20.0,23.483773209489534
68100.0,38,142,20.0,23.878570604943107
68100.0,62,277,20.0,33.38941125968384
68100.0,62,1250,20.0,29.09942768242705
68100.0,6,933,20.0,27.624733657181146
