time_seconds,actual_region_demand_gbps,eta_sat,satellite_demand_gbps,profile_mode,visible_satellite_count,active_access_satellite_count,visible_access_capacity_gbps,demand_capacity_ratio,optimized_service_ratio,optimized_throughput_gbps,optimized_blocked_gbps,optimized_maximum_utilization,optimized_mean_utilization,optimized_utilization_std,optimized_mean_delay_ms,optimized_p95_delay_ms,optimized_maximum_delay_ms,baseline_minimum_service_ratio,baseline_throughput_gbps,baseline_blocked_gbps,baseline_maximum_utilization,baseline_utilization_std,baseline_mean_delay_ms,baseline_p95_delay_ms,baseline_maximum_delay_ms
6000.0,326643.8102666236,1.0,326643.8102666236,problem_spec,185,154,3080.0,106.05318515150118,0.008088113570394736,2641.9322345029223,324001.8780321207,1.0000000000000007,0.07179163680714463,0.25093146308242326,22.826482072715194,28.163922699653433,32.59027954107642,0.0,3700.0,322943.8102666236,1.0,0.30072327352580414,25.01765979723052,32.372685018920265,34.36252347502764
6300.0,325583.3929126188,1.0,325583.3929126188,problem_spec,191,158,3160.0,103.0327192761452,0.008116055079927782,2642.452749988583,322940.9401626302,1.0000000000000009,0.07180578124968975,0.2516255799156017,22.403462590687308,28.53976136373172,33.90484949192846,0.0,3820.0,321763.3929126188,1.0,0.3050065658284879,25.151595795834538,34.74276882237085,36.41642582932551
6600.0,324474.999873254,1.0,324474.999873254,problem_spec,191,158,3160.0,102.68196198520695,0.00810137974689145,2628.6951923457855,321846.3046809082,1.0000000000000009,0.07143193457461373,0.25023589405103086,22.281450447971945,28.853402809410987,35.691399886261195,0.0,3820.0,320654.999873254,1.0,0.3050065658284879,25.365561605440273,36.0259798928851,37.98169160649211
6900.0,323319.1586835855,1.0,323319.1586835855,problem_spec,187,154,3080.0,104.97375281934595,0.008113045715131733,2623.10311497786,320696.05556860764,1.0000000000000007,0.07127997595048532,0.2503954116479552,22.699980878281963,29.191007085068577,35.286790734187726,0.0,3740.0,319579.1586835855,1.0,0.30216169431035866,25.631162536966542,35.70702639767329,38.10999863596495
7200.0,322116.4194614196,1.0,322116.4194614196,problem_spec,188,157,3140.0,102.58484696223553,0.008277770558629435,2666.4058134688685,319450.0136479507,1.0000000000000007,0.07245667971382794,0.25234206026562134,22.57150913235781,28.5609374454108,33.24995489017219,0.0,3760.0,318356.4194614196,1.0,0.3028768801623227,24.92781960791025,32.901406656043314,36.52749558594827
7500.0,320867.3546454857,1.0,320867.3546454857,problem_spec,187,154,3080.0,104.17771254723561,0.00817990867360111,2624.665657340052,318242.68898814573,1.0000000000000007,0.0713224363407623,0.25037757275139105,21.758163476789434,30.054220665784083,34.190406219158795,0.0,3740.0,317127.35464548576,1.0,0.3021616943103586,23.31590885101188,31.081786755014893,36.99785045600808
7800.0,319572.55872298725,1.0,319572.55872298725,problem_spec,191,154,3080.0,103.75732426071015,0.00822394514267547,2628.1471920422823,316944.4115309449,1.0000000000000007,0.07141704326201855,0.25090313273092696,22.09468127267879,31.030051464799623,36.123762783668425,0.0,3820.0,315752.5587229872,1.0,0.3050065658284879,23.403768811915114,32.415464935015294,37.116127728231795
8100.0,318232.6479466573,1.0,318232.6479466573,problem_spec,191,157,3140.0,101.34797705307558,0.008284639638612886,2636.4428094796167,315596.2051371777,1.0000000000000007,0.07164246764890264,0.2509629100645496,20.92359689686931,28.005418959202665,34.23910012809717,0.0,3820.0,314412.6479466573,1.0,0.3050065658284879,23.22750174083833,31.269413649671982,35.885591767455864
8400.0,316848.2600414562,1.0,316848.2600414562,problem_spec,185,158,3160.0,100.26843672197981,0.008330925394341339,2639.6392157322357,314208.620825724,1.0000000000000009,0.07172932651446291,0.25038407893690223,21.366147293898617,28.555918411909538,35.29305279115793,0.0,3700.0,313148.2600414562,1.0,0.30072327352580414,23.334263570574663,30.508135733093287,35.11252969556681
8700.0,315420.05390104855,1.0,315420.05390104855,problem_spec,188,155,3100.0,101.7484044842092,0.008373081430502222,2641.0377961268796,312779.01610492164,1.0000000000000007,0.0717673314164913,0.25161958378461025,20.784591442380254,27.63913504994339,34.30059110001552,0.0,3760.0,311660.0539010485,1.0,0.3028768801623227,23.365039413671425,31.977670703701058,34.23896656995985
9000.0,313948.7092742057,1.0,313948.7092742057,problem_spec,189,152,3040.0,103.27260173493609,0.00835240601061,2622.2270863651274,311326.4821878406,1.0000000000000007,0.07125617082513933,0.25082570842518076,22.62941136918819,28.51496880787962,32.38156022131536,0.0,3780.0,310168.7092742057,1.0,0.3035894082934668,24.88285562705457,32.66433246985631,34.90733847072553
9300.0,312434.92644128256,1.0,312434.92644128256,problem_spec,190,156,3120.0,100.13939950041107,0.008347007506831459,2607.8966764017205,309827.02976488083,1.0000000000000007,0.0708667575109163,0.24918892992651484,23.01361374776126,28.410593527789654,32.64839420474066,0.0,3800.0,308634.92644128256,1.0,0.30429929737324823,25.198154272804757,32.56220771435328,34.446163493642445
9600.0,310879.4258809211,1.0,310879.4258809211,problem_spec,187,157,3140.0,99.00618658628059,0.00855163840399381,2658.528437374832,308220.8974435462,1.0000000000000004,0.07224262058083783,0.25191465780796907,21.478026046458176,29.419363168517677,35.80628135734435,0.0,3740.0,307139.4258809211,1.0,0.30216169431035866,24.935938464217077,37.53794108718807,39.08269328388751
9900.0,309282.94792714255,1.0,309282.94792714255,problem_spec,185,154,3080.0,100.41654153478655,0.008548796542921606,2643.996996024159,306638.95093111834,1.0000000000000007,0.07184774445717826,0.2512120724437396,22.47873630581929,30.879153937767676,35.364418320920976,0.0,3700.0,305582.9479271425,1.0,0.30072327352580414,23.77688665483613,30.875617465866387,36.284906063346774
10200.0,307646.25241698796,1.0,307646.25241698796,problem_spec,191,161,3220.0,95.54231441521365,0.008524931305196414,2622.6631681559384,305023.5892488321,1.0000000000000009,0.0712680208738027,0.2508051626521935,22.974630257468213,28.791759097354728,34.002847621536056,0.0,3820.0,303826.252416988,1.0,0.3050065658284879,25.135833564291442,32.38976247104295,34.31897624650807
10500.0,305970.118328877,1.0,305970.118328877,problem_spec,189,158,3160.0,96.82598681293577,0.008705547137847025,2663.6372878846705,303306.48104099237,1.0000000000000007,0.07238144804034431,0.25194681710295813,21.781155526515434,28.468576876793854,33.20466509866663,0.0,3780.0,302190.118328877,1.0,0.30358940829346687,24.25154926972158,33.21877003120505,35.00786786273105
10800.0,304255.34341185656,1.0,304255.34341185656,problem_spec,189,156,3120.0,97.51773827303094,0.008654139140103233,2633.068076006098,301622.2753358505,1.0000000000000004,0.0715507629349483,0.2507783846453376,22.355657045769835,32.0610548383244,38.366437391764826,0.0,3780.0,300475.34341185656,1.0,0.30358940829346687,26.169171249767654,39.94095297693559,41.444789579803825
11100.0,302502.7438059152,1.0,302502.7438059152,problem_spec,185,153,3060.0,98.85710581892653,0.00875715488813154,2649.0633815931733,299853.6804243221,1.0000000000000009,0.07198541797807535,0.2518736107828523,21.67052696449311,28.70592359349149,35.61988534404813,0.0,3700.0,298802.74380591523,1.0,0.3007232735258041,25.01123853988834,36.80325071554449,38.15462341639741
11400.0,300713.1536535448,1.0,300713.1536535448,problem_spec,187,156,3120.0,96.38242104280282,0.008761200877460348,2634.608345653305,298078.5453078915,1.0000000000000007,0.07159261808840503,0.2502887877110035,21.439047935970564,29.19979202695488,34.855166905271616,0.0,3740.0,296973.1536535448,1.0,0.30216169431035866,23.281134502255316,30.383988901110175,37.30485255843683
11700.0,298887.4247027341,1.0,298887.4247027341,problem_spec,191,157,3140.0,95.18707793080704,0.008713973010177992,2604.4969519412316,296282.9277507929,1.0000000000000007,0.0707743736940552,0.24878214292961742,23.262615283092423,32.19455713224614,39.33884829203229,0.0,3820.0,295067.4247027341,1.0,0.30500656582848795,27.000876456272085,40.3831728559652,42.132441853895855
12000.0,297026.4259015825,1.0,297026.4259015825,problem_spec,187,159,3180.0,93.40453644703852,0.008957114637286018,2660.4997471038155,294365.9261544787,1.0000000000000004,0.07229618877999497,0.25202616052043336,21.24020731551094,28.036711550716003,34.17944773036646,0.0,3740.0,293286.4259015825,1.0,0.30216169431035866,24.11029990783672,34.77195299831362,36.285767452085224
12300.0,295131.04298472806,1.0,295131.04298472806,problem_spec,187,155,3100.0,95.20356225313809,0.008933240641180961,2636.476627665298,292494.5663570628,1.0000000000000213,0.07164338662133962,0.25030761935600687,21.482440674687673,30.692611502719807,37.04482143483124,0.0,3740.0,291391.04298472806,1.0,0.30216169431035866,23.10770376899644,31.917514383689355,36.59488499011722
12600.0,293202.17805178545,1.0,293202.17805178545,problem_spec,187,154,3080.0,95.1955123544758,0.0089156256782761,2614.0808675649796,290588.09718422045,1.0000000000000004,0.07103480618383096,0.25019001145809444,22.03662145735223,28.811629409718474,34.94454973236408,0.0,3740.0,289462.17805178545,1.0,0.30216169431035866,24.52043572951241,32.901915758196914,34.45727855639453
12900.0,291240.74913799594,1.0,291240.74913799594,problem_spec,189,159,3180.0,91.5851412383635,0.009024303758730551,2628.2449871415183,288612.5041508544,1.000000000000001,0.07141970073754125,0.25082234759440947,20.656819815884226,27.263268996314395,34.09675584450047,0.0,3780.0,287460.74913799594,1.0,0.30358940829346687,23.148221763314325,31.901979983686505,34.23557736563296
13200.0,289247.68977729185,1.0,289247.68977729185,problem_spec,192,160,3200.0,90.3899030554037,0.009133425829085497,2641.8223208152262,286605.8674564766,1.0000000000000007,0.07178865002215289,0.25091163959551716,22.405036647494402,28.77693205978352,34.008209557592785,0.0,3840.0,285407.68977729185,1.0,0.30571123184777294,25.374221100655785,35.56541071125204,37.087442386553235
13500.0,287223.948557985,1.0,287223.948557985,problem_spec,186,155,3100.0,92.65288663160807,0.009203088351026133,2643.347375109721,284580.6011828753,1.0000000000000007,0.0718300917149381,0.25096551486400936,21.25332962721035,29.41654930037135,36.24477421045036,0.0,3720.0,283503.948557985,1.0,0.3014438318209732,24.740122700437652,37.61554994264195,39.19811866694151
13800.0,285170.4886712905,1.0,285170.4886712905,problem_spec,187,158,3160.0,90.2438255288894,0.009283492538076336,2647.378103659508,282523.11056763097,1.0000000000000009,0.07193962238205183,0.25131622547090987,22.358308026450057,27.897514806729482,32.718634589714824,0.0,3740.0,281430.48867129046,1.0,0.3021616943103586,25.025779339485716,33.52934511688463,35.593150097246465
14100.0,283088.2874528993,1.0,283088.2874528993,problem_spec,188,156,3120.0,90.73342546567287,0.009197146180222998,2603.604361613303,280484.68309128605,1.0000000000000009,0.07075011852210063,0.2494794307230622,23.196424965913607,28.71355212056081,33.17005272573434,0.0,3760.0,279328.2874528993,1.0,0.30287688016232267,25.14236472747243,31.88341115180353,34.10174002944264
14400.0,280978.3359178197,1.0,280978.3359178197,problem_spec,191,156,3120.0,90.05715894801914,0.00941852995460437,2646.402873436874,278331.93304438284,1.0000000000000004,0.07191312156078461,0.251581637709758,22.80755231927595,30.168897672055056,34.64079745372254,0.0,3820.0,277158.3359178197,1.0,0.3050065658284879,24.50515148624023,31.36480072426992,35.58680827695212
14700.0,278841.6382887079,1.0,278841.6382887079,problem_spec,190,155,3100.0,89.94891557700254,0.009544119109808121,2661.297808601461,276180.3404801064,1.0000000000000007,0.07231787523373534,0.2527741683899985,20.734103906735008,28.23384286546196,36.304303974214996,0.0,3800.0,275041.6382887079,1.0,0.30429929737324823,22.95715504033057,30.914924976071852,36.317572207642954
15000.0,276679.2115179121,1.0,276679.2115179121,problem_spec,184,152,3040.0,91.01289852562898,0.009523569784959562,2634.9737789384235,274044.2377389737,1.0000000000000007,0.07160254834071803,0.25137045398425806,24.13176574435741,28.608249379680583,33.91207835969528,0.0,3680.0,272999.2115179121,1.0,0.3,26.301001169171315,33.46822031822609,35.69140518516632
15300.0,274492.0848034586,1.0,274492.0848034586,problem_spec,189,157,3140.0,87.41786140237535,0.009527785881328682,2615.301810126868,271876.7829933317,1.0000000000000007,0.07106798397083881,0.25002469476779715,22.705251155117754,28.512026162292038,32.15701979567303,0.0,3780.0,270712.0848034586,1.0,0.3035894082934668,24.892834129170193,31.97287359980371,35.19750078312355
15600.0,272281.2990992091,1.0,272281.2990992091,problem_spec,190,160,3200.0,85.08790596850284,0.009605997625073507,2615.5335124989315,269665.7655867101,1.0000000000000009,0.07107428023094922,0.24904958179805292,21.728895074646104,29.6424954770014,37.975250968442424,0.0,3800.0,268481.2990992091,1.0,0.30429929737324823,25.22556153748042,38.137513422735836,39.449776772040984
15900.0,270047.90661942307,1.0,270047.90661942307,problem_spec,189,154,3080.0,87.67789175955295,0.009775149539423112,2639.758670013029,267408.14794941,1.0000000000000013,0.07173257255470186,0.25114861835595453,22.40041996115713,29.249918269928585,33.63539930012593,0.0,3780.0,266267.90661942307,1.0,0.30358940829346687,25.04499236817315,33.923030649536216,36.58856189345641
16200.0,267792.97033796075,1.0,267792.97033796075,problem_spec,188,155,3100.0,86.38482914127766,0.009903756279397113,2652.1563115629833,265140.81402639777,1.0000000000000007,0.07206946498812455,0.25195763580576924,24.423667225258196,30.03825414392616,33.82401077082546,0.0,3760.0,264032.97033796075,1.0,0.3028768801623227,26.323669739672116,32.5568858303459,36.997269672163604
16500.0,265517.56348236516,1.0,265517.56348236516,problem_spec,183,153,3060.0,86.77044558247228,0.009791743703921304,2599.879930508974,262917.6835518562,1.0000000000000013,0.07064891115513516,0.2483966640013619,22.88790599612864,32.5523830388468,36.963569080693254,0.0,3660.0,261857.56348236516,1.0,0.2992739915573759,23.93785771815617,32.98755294921542,39.63557419859238
16800.0,263222.769023064,1.0,263222.769023064,problem_spec,191,158,3160.0,83.2983446275519,0.009935629443181446,2615.283894021304,260607.4851290427,1.0000000000000007,0.07106749712014411,0.2493966605105988,20.61758955187122,27.701500020890553,33.01698432467329,0.0,3820.0,259402.769023064,1.0,0.3050065658284879,23.64372578182931,33.55356657436259,35.5914982479064
17100.0,260909.6791579342,1.0,260909.6791579342,problem_spec,188,157,3140.0,83.09225450889625,0.01026773249974665,2678.9507921883924,258230.72836574586,1.0000000000000009,0.07279757587468458,0.2527546205971246,23.60774958293039,33.130318579062425,40.76234473171541,0.0,3760.0,257149.67915793424,1.0,0.3028768801623227,27.312457242452172,41.215031575175665,43.01561896895611
17400.0,258579.39479247507,1.0,258579.39479247507,problem_spec,188,156,3120.0,82.87801115143432,0.010195423936875996,2636.3265512501084,255943.06824122497,1.0000000000000004,0.07163930845788338,0.25143225110642764,22.914317319013374,31.85398493238874,38.67946156543523,0.0,3760.0,254819.39479247507,1.0,0.3028768801623227,24.09696951194888,31.924191511000387,38.14690699117195
17700.0,256233.02501583673,1.0,256233.02501583673,problem_spec,186,155,3100.0,82.65581452123766,0.010196460511526409,2612.6699213229376,253620.35509451377,1.0000000000000007,0.07099646525334072,0.250136701735414,22.464161568535058,28.400142005418218,34.411829644540234,0.0,3720.0,252513.0250158367,1.0,0.3014438318209732,25.0994608643715,33.687030963219335,36.13359124895355
18000.0,253871.68657295394,1.0,253871.68657295394,problem_spec,187,160,3200.0,79.3349020540481,0.010279937869325457,2609.7851647508323,251261.90140820315,1.0000000000000007,0.0709180751290987,0.24910067779189946,20.715885212996746,28.10178096907184,35.65009857858395,0.0,3740.0,250131.68657295397,1.0,0.30216169431035866,23.305455612819955,32.17973905046716,35.65009857858395
18300.0,251496.50333303583,1.0,251496.50333303583,problem_spec,193,153,3060.0,82.18839978203785,0.010520198991371356,2645.7932606976265,248850.71007233823,1.0000000000000009,0.0718965559972181,0.25161198354658043,22.99562873674835,29.86207359889636,35.07947802980746,0.0,3860.0,247636.50333303586,1.0,0.30641331338575645,24.685712825260577,31.046140052925484,38.27459560041404
18600.0,249108.60575466516,1.0,249108.60575466516,problem_spec,187,157,3140.0,79.3339508772819,0.010731512880064978,2673.312211191218,246435.2935434739,1.0000000000000009,0.07264435356497875,0.25262361335273953,21.37844250869861,28.53916955912436,34.60474774388082,0.0,3740.0,245368.60575466513,1.0,0.30216169431035866,24.31962964481504,35.27724452306433,36.73831745820552
18900.0,246709.13034776112,1.0,246709.13034776112,problem_spec,187,152,3040.0,81.15431919334247,0.010573589075626265,2608.6009655023436,244100.5293822588,1.0000000000000009,0.07088589580169412,0.24936511385403123,22.570571321009407,29.79867283188018,36.95057025938843,0.0,3740.0,242969.13034776115,1.0,0.30216169431035866,25.95529689162388,37.77305518277671,39.27884682502291
19200.0,244299.2191326622,1.0,244299.2191326622,problem_spec,188,155,3100.0,78.80619972021361,0.01062949306420149,2596.776855360473,241702.44227730174,1.0000000000000007,0.07056458846088241,0.24842067140124174,20.91539955005743,27.27645323587492,31.556490857681496,0.0,3760.0,240539.21913266223,1.0,0.3028768801623227,23.48465984828869,31.72699801868518,33.499402235848
19500.0,241880.0190965864,1.0,241880.0190965864,problem_spec,189,159,3180.0,76.06289908697686,0.010983093531861395,2656.5908732262287,239223.42822336013,1.0000000000000004,0.07218996938114751,0.25235270337452237,22.977855467788583,29.064457357237334,35.09560018176016,0.0,3780.0,238100.01909658636,1.0,0.30358940829346687,25.70481119076049,35.36302810299474,37.0844916339506
19800.0,239452.6816477276,1.0,239452.6816477276,problem_spec,191,159,3180.0,75.29958542381371,0.01102290516159868,2639.464200493382,236813.2174472342,1.0000000000000007,0.07172457066558102,0.25048846248916656,22.22797529635582,29.756119336636512,36.695348418950374,0.0,3820.0,235632.6816477276,1.0,0.3050065658284879,25.575528782913004,37.2315312863645,38.83137190777229
20100.0,237018.3620672472,1.0,237018.3620672472,problem_spec,186,153,3060.0,77.45698106772784,0.011087109541164354,2627.848543506924,234390.51352374026,1.0000000000000007,0.07140892781268816,0.25056399688631875,20.93593675442638,30.238457532650557,36.170791679325376,0.0,3720.0,233298.3620672472,1.0,0.3014438318209732,22.663072776295593,31.096874015954604,39.15702213762034
20400.0,234578.2189594232,1.0,234578.2189594232,problem_spec,188,155,3100.0,75.67039321271716,0.011113966564659818,2607.094482312479,231971.12447711072,1.0000000000000009,0.07084495875849128,0.24871551329126193,21.604808738549202,32.21896316394092,40.25777027762523,0.0,3760.0,230818.2189594232,1.0,0.3028768801623227,25.96484257972868,41.50323935570426,42.43009882935435
20700.0,232133.41370021724,1.0,232133.41370021724,problem_spec,188,157,3140.0,73.92783875803097,0.011307000816682507,2624.732698287655,229508.68100192962,1.0000000000000007,0.07132425810564279,0.24995653312133104,20.650157711655226,28.818465036260637,35.67118550821572,0.0,3760.0,228373.41370021726,1.0,0.3028768801623227,24.31287043020846,37.41945980044635,38.73041858748488
21000.0,229685.10988452256,1.0,229685.10988452256,problem_spec,190,156,3120.0,73.61702239888544,0.011639156486268802,2673.3409365118036,227011.76894801075,1.000000000000001,0.07264513414434248,0.2527936285807001,20.285568589048303,29.02466775200062,34.2399437625489,0.0,3800.0,225885.10988452256,1.0,0.30429929737324823,22.4758599846909,30.77063396617099,36.68891997277294
21300.0,227234.4727723556,1.0,227234.4727723556,problem_spec,191,159,3180.0,71.4573813749546,0.011585167750807434,2632.5494858340244,224601.92328652157,1.0000000000000009,0.07153667081070716,0.25049550314286223,22.067078238737114,29.28595550662248,35.916797540843824,0.0,3820.0,223414.4727723556,1.0,0.3050065658284879,25.360478920816035,36.99320040401261,38.35036301745268
21600.0,224782.66873425574,1.0,224782.66873425574,problem_spec,184,151,3020.0,74.43134726299859,0.011590126338040853,2605.2595292320098,222177.40920502372,1.0000000000000007,0.07079509590304375,0.24955538923196885,22.781511911689186,29.07236309519127,35.199302786889454,0.0,3680.0,221102.66873425574,1.0,0.3,25.74910554170891,35.56060703023837,37.755604872407304
21900.0,222330.86469615597,1.0,222330.86469615597,problem_spec,189,157,3140.0,70.80600786501782,0.011903000535571985,2646.404401552527,219684.46029460346,1.000000000000001,0.07191316308566649,0.25159028717680815,22.249983567950476,28.8282367560143,36.12252899878645,0.0,3780.0,218550.86469615597,1.0,0.3035894082934668,24.622897319692054,32.349076464716745,36.00728397697525
22200.0,219880.22758398904,1.0,219880.22758398904,problem_spec,189,156,3120.0,70.47443191794521,0.01206227434777902,2652.2556287701636,217227.97195521888,1.000000000000001,0.0720721638252762,0.2509170336409414,22.713772648829504,28.683649662671524,31.994751410792162,0.0,3780.0,216100.22758398904,1.0,0.3035894082934668,24.848299320222186,31.904866786882764,35.09178989350776
