time_seconds,mean_delay_ms,p95_delay_ms,max_delay_ms,mean_hops,max_hops,reachable_count
20100.0,14.421394839192068,23.904120619550056,25.90931415352846,2.727272727272727,6,11
20400.0,23.118234014081473,38.75452597680744,44.27320743945182,5.636363636363637,13,11
20700.0,15.62101407815062,27.108405482734238,28.845211401995858,3.1818181818181817,7,11
21000.0,22.854636194656155,35.53773572571574,39.67482975000399,5.454545454545454,12,11
21300.0,16.4675347276098,31.46961911509262,34.1482964542516,3.4545454545454546,9,11
21600.0,15.778101013625923,23.85051443867435,24.86560036991538,3.272727272727273,7,11
21900.0,20.989128681538435,31.277977780947374,32.60078422256478,4.818181818181818,9,11
22200.0,19.40859638662804,30.07205306600102,34.21045508875891,4.545454545454546,10,11
22500.0,13.968548433024107,26.86542575363284,29.89500758740312,2.727272727272727,8,11
22800.0,16.30728464857383,30.420011711326083,32.323392424595454,3.3636363636363638,8,11
23100.0,20.02012269327832,25.49152842991636,26.77656401577331,4.363636363636363,6,11
23400.0,15.471298466561711,23.06025598673797,23.877958810132228,3.272727272727273,6,11
23700.0,17.858606105598263,25.399213287136515,27.2250092124324,3.909090909090909,6,11
24000.0,20.25343424173332,25.880858222170268,26.12670122236253,4.818181818181818,7,11
24300.0,20.31471839754719,32.44468198319328,36.341400907884996,4.7272727272727275,10,11
24600.0,21.907140633073073,29.734962147577566,31.628498553260982,5.0,8,11
24900.0,22.209189833519357,37.75736194076768,40.847278728496605,5.363636363636363,12,11
25200.0,15.533671004950344,24.316625722252162,25.192730574508364,3.090909090909091,6,11
25500.0,21.073016056445287,31.848432534250733,32.86988687348215,5.0,8,11
25800.0,20.962309829501933,40.90111175091436,46.43520966945824,4.909090909090909,14,11
26100.0,19.26283429122606,30.194266004350645,30.588748124288838,4.2727272727272725,8,11
26400.0,16.220634127058375,28.300714458117497,28.31504536826675,3.272727272727273,7,11
26700.0,21.984021859628804,32.9619274944103,34.963044574831756,5.090909090909091,9,11
27000.0,19.815802162414453,31.33079419711951,31.742063870022534,4.454545454545454,8,11
27300.0,17.944398977539734,25.498081548256888,28.989171183059717,3.909090909090909,7,11
27600.0,22.632688497705093,41.62621718094205,42.88646341489809,5.454545454545454,12,11
27900.0,21.4196313087147,33.42205172791117,33.81098998458577,5.090909090909091,9,11
28200.0,19.61561093551626,26.866836596030275,29.0413570201181,4.454545454545454,8,11
28500.0,16.422280874775904,38.00462752754046,43.125434388828815,3.6363636363636362,13,11
28800.0,18.081156297090008,30.135227358158275,31.711264095852524,4.0,8,11
29100.0,20.870314535011207,38.77594613022744,44.64555304088169,5.090909090909091,14,11
29400.0,21.1478654347388,34.960254881639464,38.873355944014314,5.0,12,11
29700.0,20.910642473266847,29.317887310508592,29.42735436567041,4.7272727272727275,7,11
30000.0,21.294172198259588,28.860648550182482,34.24704743977181,4.909090909090909,9,11
30300.0,16.6827187100979,31.67040885683879,38.657935217706935,3.6363636363636362,11,11
30600.0,18.758641081566964,28.219620069302465,28.45386298600362,4.090909090909091,7,11
30900.0,20.380097816171602,34.905778305663475,38.26190169152686,4.636363636363637,11,11
31200.0,20.37021463841684,33.543574795076964,35.88113663622008,4.818181818181818,11,11
31500.0,21.870606585862014,30.631876253047725,32.52547822530673,5.181818181818182,9,11
31800.0,20.40453092814132,29.79299660667093,31.913599600948693,4.636363636363637,8,11
32100.0,17.960856133649525,33.495304490169154,35.942083877851196,4.0,10,11
32400.0,24.247736893801278,38.864740279270094,41.14876787087297,6.090909090909091,12,11
32700.0,20.32129487619624,34.071680508922825,36.54891314147409,4.7272727272727275,11,11
33000.0,19.107878679020295,30.785245846906953,34.686828050987955,4.2727272727272725,10,11
33300.0,20.906054630864762,32.06533684425713,34.70974389223648,4.818181818181818,9,11
33600.0,23.164901566228576,29.86097937137994,30.79768124431327,5.636363636363637,8,11
33900.0,15.031072061532974,30.542521561984394,39.05636731309675,3.0,11,11
34200.0,21.693791435059012,37.07442454707932,39.7460117060112,5.2727272727272725,12,11
34500.0,19.442069386912298,34.429330853799854,35.21927887230218,4.454545454545454,10,11
34800.0,16.82819565749413,31.755446162856554,32.129979373424256,3.4545454545454546,8,11
35100.0,19.219299781898435,32.56634301371338,32.79765635248248,4.2727272727272725,9,11
35400.0,17.411522046751372,26.303074393036127,29.177896940035087,3.6363636363636362,7,11
35700.0,18.59240361335729,28.830475467422126,31.60362573482009,4.0,8,11
36000.0,22.296925418694894,34.60524274089029,34.657445518515964,5.1,9,10
36300.0,20.125006971479518,39.159455421116775,41.60225469920299,4.8,12,10
36600.0,19.653763519203334,29.480394393344955,31.60278963486696,4.4,9,10
36900.0,17.816606183904362,32.269168670312176,32.944630130399055,3.8,8,10
37200.0,22.99581396388832,40.22553015172821,43.74047461333887,5.6,13,10
37500.0,20.40658264612653,34.36250379305502,34.79814329587299,4.9,11,10
37800.0,17.681357951084998,32.98950015825775,35.194430950848705,4.1,9,10
38100.0,23.70008748359189,35.95766070645442,37.346719002945264,5.6,10,10
38400.0,16.83148571729692,39.55916687526337,40.98983219765987,3.6,12,10
38700.0,17.352590006985547,27.47877089340742,28.532453204492494,3.6,7,10
39000.0,16.530044810385476,25.473158785535166,25.614760407636343,3.6,7,10
39300.0,20.496598750610694,38.00563293232186,41.566744043438774,4.6,11,10
39600.0,18.17768458549527,26.454145069921758,29.09274863197281,4.0,7,10
39900.0,16.25433011387586,27.317271886622365,28.87254079384152,3.4,8,10
40200.0,20.363811993457563,39.44542158895685,40.015373275718815,4.9,11,10
40500.0,17.189554585701337,25.172800525726405,25.251073504736965,3.7,6,10
40800.0,15.332528720402465,23.561768895021775,23.995229317206558,3.2,6,10
41100.0,15.560875135096458,24.529593520071128,26.262645208894867,3.2,7,10
41400.0,18.525108146016578,29.439200822696066,30.115882425601974,4.1,8,10
41700.0,17.174874064669172,26.805879675680305,26.963808834416717,3.7,7,10
42000.0,20.06050631441846,32.539531843319196,35.85368541726334,4.5,9,10
42300.0,20.136618470787,33.41500004176854,36.700343362923654,4.5,10,10
42600.0,21.771931903974966,34.17811987765941,36.42449142762666,5.4,10,10
42900.0,20.646966201781147,29.342902394525357,32.14672119096309,4.7,8,10
43200.0,23.147692283580618,39.13810792227524,42.475166515145744,5.6,13,10
43500.0,18.625133071051444,30.980073239559886,32.32839630880957,4.1,8,10
43800.0,19.05133943974686,32.03068628745971,32.760619669055984,4.2,8,10
44100.0,23.567847176408627,38.2694729072107,44.68560797013848,5.7,13,10
44400.0,16.83577647243854,32.99730594274321,33.26377432326726,3.5,9,10
44700.0,19.73043174192077,30.221494461584847,31.12046578325655,4.7,10,10
45000.0,15.513685707143745,25.874019561294325,29.169866057922768,3.1,7,10
45300.0,17.989017184472363,26.28460532951737,27.143246499565443,4.0,7,10
45600.0,14.814863427852993,34.675010101207064,41.758834350621086,3.0,11,10
45900.0,20.718868831053467,31.37056214148241,32.05182560917831,4.9,9,10
46200.0,23.039518187187856,28.700262741067313,28.734879504340896,5.5,8,10
46500.0,16.66143235374539,21.650188173622087,21.835847545024276,3.5,5,10
46800.0,22.36956474818544,35.56324942218658,35.7410493188686,5.3,11,10
47100.0,21.46479022191665,35.8238744577513,38.51629696946505,5.1,11,10
47400.0,23.537443391926878,33.33220484556387,33.690896343410074,5.8,9,10
47700.0,23.65175982389474,38.726463248399924,42.44166727601151,5.7,13,10
48000.0,17.03362591788876,27.09646415181268,28.656255499890204,3.5,7,10
48300.0,15.106985900141538,26.328164187281324,29.937313016532126,3.3,9,10
48600.0,21.791149471941672,31.060045194336393,33.665164214666696,5.1,9,10
48900.0,16.174737024521427,24.78408756837057,26.328355360257955,3.3,6,10
49200.0,17.30800763154037,30.595258693844716,34.33248884122605,3.8,10,10
49500.0,16.254909587137487,21.805675329813194,23.67174626112829,3.5,7,10
49800.0,19.70364920845919,29.633208691018904,29.64609578130595,4.5,8,10
50100.0,23.001177931865744,30.240549724516207,30.654193028235618,5.5,8,10
50400.0,22.70836217468589,36.31218269874094,38.80686508525558,5.6,11,10
50700.0,18.95388043606989,35.24082389854143,40.23892522660043,4.4,12,10
51000.0,20.84449771107582,35.48235657795353,36.18632009540006,4.7,10,10
51300.0,18.4768392965587,26.01103670933706,27.606887851362,4.1,7,10
51600.0,21.620765680105524,34.61733899421012,39.36008386799989,4.9,11,10
51900.0,18.914449309931022,24.16590725748265,25.143165458605747,4.2,6,10
52200.0,19.300463121210697,31.024822450418995,32.076569850035945,4.2,8,10
52500.0,15.147079567157437,24.45945085043386,26.338681533844497,3.1,7,10
52800.0,19.668754947520547,36.36925113845934,40.38057681225763,4.5,12,10
53100.0,23.73489179679389,36.5834669841032,39.31710409069898,5.6,11,10
53400.0,18.39596410334554,28.389884062405287,28.708527134297366,4.0,8,10
53700.0,22.40814167863822,39.98962058092295,41.36309147975311,5.5,12,10
54000.0,21.709436963778195,33.44861021894083,33.67754927959846,5.2,10,10
54300.0,18.475845631100064,28.34081817295344,30.81811712780518,3.9,7,10
54600.0,19.951245642127027,28.752482811552174,29.471311940974413,4.5,8,10
54900.0,19.03757286400386,33.144594402881005,35.03090733000336,4.3,9,10
55200.0,22.85728391312435,36.3119553541839,41.93620034787568,5.7,12,10
55500.0,19.937451196252653,31.922507031962475,33.144417444591426,4.5,9,10
55800.0,19.84376326337694,32.73111459842214,35.92571330584771,4.5,10,10
56100.0,18.7763673684847,29.858346759545736,32.781304443097014,4.1,9,10
56400.0,18.337201357079202,25.908072626871423,29.41151782628169,4.1,8,10
56700.0,15.4033405561091,23.108675712498354,26.122301776334666,3.0,6,10
57000.0,21.92847105510848,32.005217846446506,34.77794272108632,5.2,9,10
57300.0,21.508786368309508,29.013293102847673,30.714725815599916,4.9,9,10
57600.0,22.49297524995294,38.21250254033808,39.108873928345396,5.5,11,10
57900.0,18.2592284774809,25.490860881602615,25.619811210979837,4.1,6,10
58200.0,19.911423007464883,30.562432663278415,32.83748098492913,4.6,10,10
58500.0,19.093970472979766,29.230991216972033,32.3307865882266,4.3,8,10
58800.0,19.76915243267549,32.38546642908249,32.93869563414627,4.3,8,10
59100.0,21.551343015848516,30.22869380455163,32.95035993697599,5.2,8,10
59400.0,17.16496784632298,25.660911851454262,25.98792078543048,3.7,8,10
59700.0,18.858018361759648,30.007694716066453,31.07995835701528,4.2,8,10
60000.0,22.03115464724896,34.78148980058537,35.908975537085404,5.1,10,10
60300.0,18.21696015616177,31.163707949507973,35.114132342192626,4.1,9,10
60600.0,21.179149007936793,34.41721387254419,37.73044292771854,5.0,11,10
60900.0,16.75548055140184,32.49629752399214,33.171880179255254,3.5,9,10
61200.0,20.219202343180164,34.784532628614066,42.54013415380321,4.8,13,10
61500.0,17.583091976215243,24.23860003864867,24.786642522331793,3.9,6,10
61800.0,15.08571846709018,23.3979849838277,25.05254667114189,3.0,6,10
62100.0,15.146091206665158,25.027672158248247,28.516008423490156,3.2,8,10
62400.0,19.430861990713293,26.784710278841892,28.15513557969479,4.4,7,10
62700.0,17.43689218473184,24.302299303274317,24.526199762226035,3.8,6,10
63000.0,17.53175589137289,27.696180839186113,32.443473880548254,3.7,8,10
63300.0,24.115840683987127,36.291607437300684,37.74804873867423,5.8,11,10
63600.0,20.416601389720995,35.48423145871115,37.6777133028798,4.7,11,10
63900.0,19.275265304572777,30.681669456525007,32.74676618493056,4.3,9,10
64200.0,21.34394315202028,36.42105589409191,37.378830137914825,5.2,11,10
64500.0,18.721120571947274,31.115871894623545,32.82013401249947,4.0,8,10
64800.0,18.541138672432606,28.086361851303863,28.776173233937612,4.1,7,10
65100.0,21.21628495939675,40.373745055637414,42.96596346773749,5.2,13,10
65400.0,22.571820308613944,34.61677907097645,40.548733940231834,5.5,11,10
65700.0,20.43193624310161,28.80786807251279,31.81533540287357,4.7,8,10
66000.0,19.39097975623597,30.66873797153338,31.913764118739614,4.3,8,10
66300.0,20.713356704930188,35.946960958696664,41.47788489545579,5.2,12,10
66600.0,21.259949788273534,38.93520116573968,42.71386209873165,4.9,12,10
66900.0,21.43453714217347,34.6679727982857,35.11622459264852,5.0,9,10
67200.0,23.201439351626384,33.609571612259494,36.36843204619117,5.5,10,10
67500.0,16.8162313945469,28.329468304854604,29.813839973531763,3.5,8,10
67800.0,21.664739705500107,32.22923553417826,36.346980655075605,5.1,10,10
68100.0,21.00550038016625,36.36742104561806,38.09503534754591,5.0,11,10
68400.0,17.410692317516627,25.02731925348188,25.81268387554243,3.7,6,10
68700.0,15.664438304001061,24.457423014933823,25.921299941406932,3.2,6,10
69000.0,18.162540404351038,22.767251301545567,23.07817019635778,3.9,5,10
69300.0,19.367165918513273,37.33541950995153,42.44632460424837,4.5,12,10
69600.0,16.249193082676392,23.578072767285985,24.53026780505828,3.6,7,10
69900.0,28.933207533115898,38.13156556347,38.87515376623999,7.6,11,10
70200.0,20.04434750542188,28.64623567625899,29.69230774141834,4.6,7,10
70500.0,17.19586927356024,31.482589168805013,37.67479232587298,3.7,10,10
70800.0,22.99632234939663,33.74196029880815,36.779254384937055,5.3,10,10
71100.0,19.076127366188683,34.81759941024119,42.26640787576072,4.6,13,10
71400.0,19.011417336085156,32.131965561282186,33.126672597485374,4.2,9,10
71700.0,17.60498384132117,29.72778320694469,32.42418235941174,3.6,8,10
72000.0,18.289179424879553,32.59359794526561,38.317808137050356,4.2,11,10
72300.0,19.336898391034644,32.64622908367061,38.25851905085212,4.3,11,10
72600.0,16.607236940621313,27.293931496759228,28.040275634238746,3.5,7,10
72900.0,20.319931402887313,33.04334651265999,33.39225910405546,4.7,9,10
73200.0,18.937241062551244,28.715803880896672,28.71610679940778,4.4,7,10
73500.0,17.846254241178364,29.638434772724718,30.551118087804362,3.8,8,10
73800.0,27.505265697693034,39.90365548184676,42.031739081767164,7.4,13,10
74100.0,25.096694017029904,40.2340068291637,48.06943804529513,6.3,15,10
74400.0,20.981692717757134,25.746841952251383,25.975231043923365,5.0,7,10
74700.0,21.4275161970982,29.160716270963448,29.32024185136007,4.9,8,10
75000.0,25.812788567838464,39.615606578961376,42.42091205872556,6.6,12,10
75300.0,20.596966374742347,32.17305079009121,33.683133391951614,4.9,9,10
75600.0,18.544328844061422,28.64559375269367,33.71221072455862,4.2,9,10
75900.0,18.020845440580665,29.132603017533516,29.31595872222552,3.9,7,10
76200.0,19.913286016660575,28.60493175861896,29.483116389062033,4.6,8,10
76500.0,20.079596859445246,31.901575080747023,32.2129103541607,4.6,9,10
76800.0,17.157214998792377,25.046553852560653,25.194323491313696,3.7,6,10
77100.0,19.503525877491995,28.536576310489497,29.508299321061536,4.6,9,10
77400.0,17.71858058301272,28.54299590964594,30.894053362301673,3.9,8,10
77700.0,23.408270193243272,40.87983491772456,41.29965625332613,5.6,12,10
78000.0,19.90522974486588,32.95244687249282,36.58649301092031,4.5,10,10
78300.0,18.363119413686963,36.76081236835927,40.96083692070871,4.2,13,10
78600.0,28.222355336377554,40.634602582359875,43.302340114297756,7.3,13,10
78900.0,19.491929596569634,29.291778382905907,30.373242934399183,4.2,7,10
79200.0,18.78240820855568,27.49204840313732,29.12562717200592,4.3,7,10
79500.0,19.8958191542796,36.4143406592517,40.74119870633198,4.9,13,10
79800.0,19.589929699425088,33.341686040505195,35.5826406833449,4.6,10,10
80100.0,16.330775971724275,28.867025517397643,30.56496781554156,3.3,7,10
80400.0,24.08464675799511,36.247156497595405,37.036316335774025,5.7,10,10
80700.0,18.412099533260072,29.453748498384307,29.88118742610794,4.1,7,10
81000.0,20.61162479165078,39.52191696509905,45.98228487189011,4.9,14,10
81300.0,18.43154872098778,29.261099660790062,32.992496828456574,4.0,9,10
81600.0,18.691927503326305,28.711251729541207,28.889767079134728,4.1,8,10
81900.0,24.045797604494847,38.87808360259613,44.84986545555859,6.0,13,10
82200.0,16.49677640298437,26.110745437532753,26.56522443586358,3.6,7,10
82500.0,19.928249074320558,29.742344477323275,30.33088737126969,4.4,7,10
82800.0,16.11618472759704,25.2451173799477,25.721677990968466,3.6,7,10
83100.0,16.100571109301736,28.264496650990765,31.505257479367504,3.5,9,10
83400.0,21.255511726498064,31.97444770139298,32.02189519720364,5.0,8,10
83700.0,16.127907103114865,25.424878313408602,25.85864578173419,3.4,7,10
84000.0,21.942988008879663,33.250082586441124,36.626520148318654,5.0,10,10
84300.0,17.715852617292036,31.9393580044628,39.47673301484769,3.8,11,10
84600.0,23.029313721363327,33.47698218491159,36.443896618144635,5.5,10,10
84900.0,17.254620850139307,32.45931202143368,35.561829909222006,3.9,10,10
85200.0,21.880398507177908,30.639821478183592,34.42484373621907,5.1,9,10
85500.0,22.8901779848731,36.1408450017538,38.634078327506835,5.5,10,10
85800.0,19.223787056096292,34.86803253702637,37.14005639381706,4.4,10,10
86100.0,15.689463963422972,33.13556180169817,39.837262279882296,3.3,12,10
