source_lat,source_lon,destination_lat,destination_lon,time_seconds,ground_distance_km,ingress_satellite,egress_satellite,satellite_path,ISL_hop_count,satellite_count,uplink_distance_km,ISL_total_distance_km,downlink_distance_km,propagation_delay_ms,processing_delay_ms,processing_delay_isl_only_ms,total_delay_ms,total_delay_isl_processing_ms,reachable,source_ground_index,destination_ground_index,pair_index
4.0,76.0,43.0,94.0,6600.0,4686.4136937513895,1220,1429,"[1220, 1219, 1261, 1303, 1345, 1387, 1429]",6,7,681.8245018716191,5138.350046981367,601.2372464217267,21.41952415385551,3.5,3.0,24.919524153855505,24.41952415385551,True,1,293,71
46.0,135.0,25.0,91.0,0.0,4537.83590924002,267,306,"[267, 266, 265, 264, 307, 306]",5,6,674.4015198073668,4937.384869218872,564.7066744597089,20.602563202193522,3.0,2.5,23.60256320219353,23.102563202193522,True,329,160,72
4.0,130.0,31.0,73.0,600.0,6659.64776454647,556,216,"[556, 514, 472, 430, 388, 346, 304, 262, 176, 219, 218, 217, 216]",12,13,623.1450429161961,10171.961563332246,574.706949226154,37.925615712035686,6.5,6.0,44.42561571203567,43.925615712035686,True,19,198,73
53.0,112.0,19.0,115.0,1200.0,3789.503130954122,216,425,"[216, 258, 300, 342, 384, 426, 425]",6,7,649.3264783873522,3967.3059157294474,641.3243489104894,17.538655835789204,3.5,3.0,21.0386558357892,20.538655835789204,True,387,124,74
40.0,133.0,40.0,112.0,1800.0,1784.6185818218885,1,1422,"[1, 0, 43, 1464, 1422]",4,5,581.6719221781264,2964.76231201947,588.2003352408823,13.791656391297469,2.5,2.0,16.29165639129747,15.791656391297469,True,284,277,75
40.0,115.0,4.0,100.0,2400.0,4277.215647272197,1418,1209,"[1418, 1376, 1334, 1292, 1250, 1208, 1209]",6,7,652.1606837809292,5409.597077605666,709.9060235889136,22.587839034214493,3.5,3.0,26.087839034214493,25.587839034214493,True,278,9,76
13.0,103.0,25.0,100.0,3000.0,1370.9298145734795,1288,1287,"[1288, 1287]",1,2,758.0998469788115,987.4769738437793,658.0988638278961,8.017799049002383,1.0,0.5,9.017799049002383,8.517799049002383,True,76,163,77
25.0,76.0,31.0,135.0,3600.0,5765.025408199122,1196,1453,"[1196, 1238, 1280, 1322, 1364, 1450, 1492, 1493, 1494, 1495, 1452, 1453]",11,12,566.358332362782,8472.126211725117,665.4819174639878,32.36894792580768,6.0,5.5,38.36894792580768,37.86894792580768,True,155,219,78
22.0,106.0,10.0,76.0,4200.0,3463.7258208262474,1321,1151,"[1321, 1320, 1363, 1277, 1235, 1193, 1151]",6,7,591.5111549123435,5632.88617820762,624.0033737369073,22.843805853370974,3.5,3.0,26.34380585337097,25.843805853370974,True,143,45,79
40.0,127.0,31.0,88.0,4800.0,3637.8980342107284,401,313,"[401, 359, 317, 316, 315, 314, 313]",6,7,642.9565549317443,4906.66085409816,556.6317896201791,20.368254890021557,3.5,3.0,23.86825489002156,23.368254890021557,True,282,203,80
28.0,115.0,52.0,124.0,5400.0,2771.644471652736,481,270,"[481, 482, 396, 354, 312, 270]",5,6,580.6105114025221,3075.1022165759405,719.9200239132272,14.595539798041516,3.0,2.5,17.595539798041514,17.095539798041514,True,190,369,81
10.0,130.0,19.0,94.0,6000.0,3993.938904168256,603,432,"[603, 561, 519, 477, 435, 434, 433, 432]",7,8,686.9449939228267,6389.579029189016,610.2784952858315,25.640413270161975,4.0,3.5,29.640413270161968,29.140413270161975,True,63,117,82
28.0,118.0,46.0,73.0,6600.0,4394.334848068986,1432,1427,"[1432, 1431, 1430, 1429, 1428, 1427]",5,6,738.1006076297333,4937.384869218861,636.0183045138934,21.052910481698937,3.0,2.5,24.052910481698937,23.552910481698937,True,191,308,83
31.0,94.0,19.0,82.0,0.0,1798.0836029362038,1265,1181,"[1265, 1223, 1181]",2,3,753.432163141437,1671.4662210376182,632.2775034672044,10.19764108824332,1.5,1.0,11.69764108824332,11.19764108824332,True,205,113,84
49.0,133.0,34.0,79.0,600.0,4683.706538962028,178,217,"[178, 177, 176, 219, 218, 217]",5,6,638.4438147964321,4937.384869218877,577.3922425629918,20.524935709284257,3.0,2.5,23.524935709284257,23.024935709284257,True,350,222,85
37.0,76.0,10.0,112.0,1200.0,4692.489189343367,1255,1260,"[1255, 1256, 1257, 1258, 1259, 1260]",5,6,613.4087011365516,4937.384869218874,634.2862676399288,20.631205598892535,3.0,2.5,23.631205598892535,23.131205598892535,True,243,57,86
53.0,103.0,49.0,85.0,1800.0,1331.5084163944625,84,83,"[84, 83]",1,2,612.3946984409508,987.47697384378,619.9960512248808,7.404681686520652,1.0,0.5,8.404681686520652,7.904681686520652,True,384,334,87
19.0,103.0,31.0,103.0,2400.0,1334.3391197347066,1292,1333,"[1292, 1291, 1333]",2,3,630.3990375671463,1813.1959215421975,558.1657527314896,10.012795958465485,1.5,1.0,11.512795958465484,11.012795958465485,True,120,208,88
13.0,79.0,22.0,97.0,3000.0,2152.397644363275,324,368,"[324, 325, 326, 368]",3,4,576.226279043687,2873.784444847923,699.320669751872,13.840679719979756,2.0,1.5,15.840679719979754,15.340679719979756,True,68,140,89
22.0,118.0,40.0,97.0,3600.0,2816.2336081056046,1368,1365,"[1368, 1367, 1366, 1365]",3,4,645.3405270011643,2962.430921531314,593.8252322393358,14.015017952092093,2.0,1.5,16.015017952092094,15.515017952092093,True,147,272,90
37.0,124.0,28.0,103.0,4200.0,2202.1938197429986,405,403,"[405, 404, 403]",2,3,635.848068635915,1974.9539476875539,661.8994565878869,10.91655705665336,1.5,1.0,12.416557056653359,11.91655705665336,True,259,186,91
4.0,118.0,13.0,124.0,4800.0,1198.3051154766285,1363,1405,"[1363, 1405]",1,2,566.2411235957493,1014.1116985819767,598.0830177476564,7.266479798919367,1.0,0.5,8.266479798919367,7.766479798919367,True,15,83,92
22.0,106.0,37.0,115.0,5400.0,1879.2889201938626,1398,1482,"[1398, 1440, 1482]",2,3,745.5695612153763,1553.094333204497,551.2313029894515,9.506227129334002,1.5,1.0,11.006227129334004,10.506227129334002,True,143,256,93
4.0,85.0,4.0,76.0,6000.0,998.3115460425885,1225,1182,"[1225, 1224, 1182]",2,3,592.8042484602884,2008.4396737524505,657.2020069278979,10.869005681058983,1.5,1.0,12.369005681058985,11.869005681058983,True,4,1,94
4.0,85.0,52.0,124.0,6600.0,6431.6892500656495,468,390,"[468, 469, 470, 471, 472, 473, 474, 432, 390]",8,9,598.7874350304644,6928.800677755283,696.8480774192981,27.433766163006833,4.5,4.0,31.933766163006826,31.433766163006833,True,4,369,95
4.0,73.0,25.0,79.0,0.0,2421.614818759601,303,263,"[303, 304, 305, 263]",3,4,698.6322573554125,2872.211796371472,598.6799232765472,13.908034927961502,2.0,1.5,15.908034927961502,15.408034927961502,True,0,156,96
7.0,76.0,7.0,100.0,600.0,2648.493658298456,299,427,"[299, 300, 301, 343, 385, 427]",5,6,750.8478722378753,4894.064507649033,644.6176580551708,20.979613963277487,3.0,2.5,23.979613963277487,23.479613963277487,True,23,31,97
13.0,130.0,43.0,85.0,1200.0,5438.008747043812,1346,1340,"[1346, 1345, 1344, 1343, 1342, 1341, 1340]",6,7,760.157782853334,5924.861843062641,730.3856404794336,24.73512948212796,3.5,3.0,28.23512948212796,27.73512948212796,True,85,290,98
22.0,82.0,31.0,127.0,1800.0,4557.0360220092025,1210,1424,"[1210, 1252, 1294, 1336, 1378, 1420, 1421, 1422, 1423, 1424]",9,10,595.9724072433844,7262.737219633509,624.5472365771633,28.29709899991566,5.0,4.5,33.29709899991566,32.79709899991566,True,135,216,99
