time_seconds,left_plane,right_plane,kappa,feasible_count,maximum_distance_km,total_distance_km,matching_method
1440.0,10,11,42,44,1026.8075676463548,30486.454145151405,cyclic_shift
1440.0,11,12,42,44,1026.554996707124,30486.454687954283,cyclic_shift
1440.0,12,13,42,44,1026.2851869244748,30486.455008742516,cyclic_shift
1440.0,13,14,42,44,1026.0732509133907,30486.455096594473,cyclic_shift
1440.0,14,15,42,44,1026.355883872563,30486.45494851936,cyclic_shift
1440.0,15,16,42,44,1026.6212820067844,30486.4545695584,cyclic_shift
1440.0,16,17,42,44,1026.8694399599174,30486.453972613715,cyclic_shift
1440.0,17,18,42,44,1027.1003527243806,30486.453178009368,cyclic_shift
1440.0,18,19,42,44,1027.3140156411434,30486.45221279962,cyclic_shift
1440.0,19,20,42,44,1027.510424399676,30486.451109848487,cyclic_shift
1440.0,20,21,42,44,1027.689575037938,30486.44990671105,cyclic_shift
1440.0,21,22,42,44,1027.851463942363,30486.448644355467,cyclic_shift
1440.0,22,23,42,44,1027.9960878478496,30486.447365768297,cyclic_shift
1440.0,23,24,42,44,1028.1234438376969,30486.446114490307,cyclic_shift
1440.0,24,25,42,44,1028.2335293436456,30486.444933134415,cyclic_shift
1440.0,25,26,42,44,1028.3263421458414,30486.44386193399,cyclic_shift
1440.0,26,27,42,44,1028.4018803728072,30486.442937371925,cyclic_shift
1440.0,27,28,42,44,1028.4601425014785,30486.44219093854,cyclic_shift
1440.0,28,29,42,44,1028.5011273571504,30486.441648057473,cyclic_shift
1440.0,29,30,42,44,1028.5248341134793,30486.441327219927,cyclic_shift
1440.0,30,31,42,44,1028.531262292511,30486.4412393539,cyclic_shift
1440.0,31,32,42,44,1028.5204117646338,30486.441387452465,cyclic_shift
1440.0,32,33,42,44,1028.4922827486198,30486.44176647104,cyclic_shift
1440.0,33,0,31,44,1028.4468758115886,30486.44236349971,cyclic_shift
1560.0,0,1,42,44,1028.1320886067329,30486.446025130885,cyclic_shift
1560.0,1,2,42,44,1028.0059968291341,30486.44727271524,cyclic_shift
1560.0,2,3,42,44,1027.8626369360725,30486.44855077775,cyclic_shift
1560.0,3,4,42,44,1027.7020118187236,30486.449815795186,cyclic_shift
1560.0,4,5,42,44,1027.5241247166941,30486.451024690283,cyclic_shift
1560.0,5,6,42,44,1027.3289792180465,30486.452136298874,cyclic_shift
1560.0,6,7,42,44,1027.1165792593026,30486.453112770796,cyclic_shift
1560.0,7,8,42,44,1026.886929125478,30486.45392085862,cyclic_shift
1560.0,8,9,42,44,1026.640033450094,30486.454533048785,cyclic_shift
1560.0,9,10,42,44,1026.3758972152177,30486.454928498344,cyclic_shift
1560.0,10,11,42,44,1026.0945257514632,30486.45509374365,cyclic_shift
1560.0,11,12,42,44,1026.2647583172027,30486.455023158924,cyclic_shift
1560.0,12,13,42,44,1026.5358298690637,30486.45471914721,cyclic_shift
1560.0,13,14,42,44,1026.7896629643078,30486.454192058714,cyclic_shift
1560.0,14,15,42,44,1027.0262524806435,30486.45345983925,cyclic_shift
1560.0,15,16,42,44,1027.2455936443107,30486.45254741867,cyclic_shift
1560.0,16,17,42,44,1027.447682030069,30486.45148586321,cyclic_shift
1560.0,17,18,42,44,1027.6325135611867,30486.450311318204,cyclic_shift
1560.0,18,19,42,44,1027.8000845093977,30486.44906377757,cyclic_shift
1560.0,19,20,42,44,1027.9503914948934,30486.44778572266,cyclic_shift
1560.0,20,21,42,44,1028.0834314863089,30486.446520675603,cyclic_shift
1560.0,21,22,42,44,1028.1992018006927,30486.44531171757,cyclic_shift
1560.0,22,23,42,44,1028.2977001035329,30486.444200021608,cyclic_shift
1560.0,23,24,42,44,1028.3789244086734,30486.443223449296,cyclic_shift
1560.0,24,25,42,44,1028.4428730783623,30486.442415261794,cyclic_shift
1560.0,25,26,42,44,1028.4895448232394,30486.441802986083,cyclic_shift
1560.0,26,27,42,44,1028.5189387023006,30486.44140747655,cyclic_shift
1560.0,27,28,42,44,1028.5310541229244,30486.441242205117,cyclic_shift
1560.0,28,29,42,44,1028.5258908408437,30486.441312801137,cyclic_shift
1560.0,29,30,42,44,1028.503448960152,30486.44161686,cyclic_shift
1560.0,30,31,42,44,1028.4637289333195,30486.442144024786,cyclic_shift
1560.0,31,32,42,44,1028.406731561171,30486.442876339876,cyclic_shift
1560.0,32,33,42,44,1028.33245799291,30486.44378886223,cyclic_shift
1560.0,33,0,31,44,1028.2409097261075,30486.444850511918,cyclic_shift
1680.0,0,1,42,44,1027.7567872366085,30486.449403531482,cyclic_shift
1680.0,1,2,42,44,1027.5845815043024,30486.450635566933,cyclic_shift
1680.0,2,3,42,44,1027.3951161559007,30486.45178356572,cyclic_shift
1680.0,3,4,42,44,1027.1883950132315,30486.452808438247,cyclic_shift
1680.0,4,5,42,44,1026.9644222465988,30486.453675288554,cyclic_shift
1680.0,5,6,42,44,1026.723202374819,30486.454354602305,cyclic_shift
1680.0,6,7,42,44,1026.464740265221,30486.454823250846,cyclic_shift
1680.0,7,8,42,44,1026.1890411337051,30486.455065278515,cyclic_shift
1680.0,8,9,42,44,1026.1717657641182,30486.455072445067,cyclic_shift
1680.0,9,10,42,44,1026.448510140913,30486.454844506705,cyclic_shift
1680.0,10,11,42,44,1026.7080178233318,30486.454389223672,cyclic_shift
1680.0,11,12,42,44,1026.95028357436,30486.453722096812,cyclic_shift
1680.0,12,13,42,44,1027.1753025055034,30486.4528658396,cyclic_shift
1680.0,13,14,42,44,1027.383070076822,30486.45184960573,cyclic_shift
1680.0,14,15,42,44,1027.5735820968812,30486.45070799705,cyclic_shift
1680.0,15,16,42,44,1027.7468347227061,30486.449479885374,cyclic_shift
1680.0,16,17,42,44,1027.9028244598064,30486.448207089816,cyclic_shift
1680.0,17,18,42,44,1028.0415481621233,30486.446932952993,cyclic_shift
1680.0,18,19,42,44,1028.1630030320368,30486.44570086493,cyclic_shift
1680.0,19,20,42,44,1028.2671866203364,30486.444552785622,cyclic_shift
1680.0,20,21,42,44,1028.3540968262048,30486.443527815485,cyclic_shift
1680.0,21,22,42,44,1028.4237318972237,30486.442660863617,cyclic_shift
1680.0,22,23,42,44,1028.4760904293717,30486.44198145835,cyclic_shift
1680.0,23,24,42,44,1028.5111713669662,30486.441512740395,cyclic_shift
1680.0,24,25,42,44,1028.5289740027204,30486.44127067494,cyclic_shift
1680.0,25,26,42,44,1028.529497977709,30486.44126350724,cyclic_shift
1680.0,26,27,42,44,1028.5127432813563,30486.4414914812,cyclic_shift
1680.0,27,28,42,44,1028.4787102514765,30486.44194683191,cyclic_shift
1680.0,28,29,42,44,1028.4273995742344,30486.442614049465,cyclic_shift
1680.0,29,30,42,44,1028.3588122841556,30486.443470408027,cyclic_shift
1680.0,30,31,42,44,1028.2729497641556,30486.444486739994,cyclic_shift
1680.0,31,32,42,44,1028.1698137455153,30486.445628430654,cyclic_shift
1680.0,32,33,42,44,1028.0494063079232,30486.44685659689,cyclic_shift
1680.0,33,0,31,44,1027.9117298794545,30486.44812941218,cyclic_shift
1800.0,0,1,42,44,1027.258341750202,30486.452486942268,cyclic_shift
1800.0,1,2,42,44,1027.0400468403257,30486.45340934948,cyclic_shift
1800.0,2,3,42,44,1026.804503299463,30486.454153274677,cyclic_shift
1800.0,3,4,42,44,1026.551715880233,30486.45469338925,cyclic_shift
1800.0,4,5,42,44,1026.281689683794,30486.455011304108,cyclic_shift
1800.0,5,6,42,44,1026.076906416664,30486.45509619561,cyclic_shift
1800.0,6,7,42,44,1026.359323013251,30486.454945173522,cyclic_shift
1800.0,7,8,42,44,1026.6245047154764,30486.454563379517,cyclic_shift
1800.0,8,9,42,44,1026.8724461715783,30486.453963812164,cyclic_shift
1800.0,9,10,42,44,1027.1031423783552,30486.453166884832,cyclic_shift
1800.0,10,11,42,44,1027.3165886811435,30486.452199730822,cyclic_shift
1800.0,11,12,42,44,1027.5127807737986,30486.451095280452,cyclic_shift
1800.0,12,13,42,44,1027.691714698654,30486.449891139873,cyclic_shift
1800.0,13,14,42,44,1027.8533868465124,30486.448628311256,cyclic_shift
1800.0,14,15,42,44,1027.9977939566463,30486.447349797425,cyclic_shift
1800.0,15,16,42,44,1028.1249331167423,30486.446099136712,cyclic_shift
1800.0,16,17,42,44,1028.2348017629054,30486.444918920923,cyclic_shift
1800.0,17,18,42,44,1028.3273976796522,30486.443849344676,cyclic_shift
1800.0,18,19,42,44,1028.4027189998997,30486.442926835723,cyclic_shift
1800.0,19,20,42,44,1028.460764204936,30486.442182814237,cyclic_shift
1800.0,20,21,42,44,1028.501532124431,30486.44164262172,cyclic_shift
1800.0,21,22,42,44,1028.5250219364268,30486.441324657717,cyclic_shift
1800.0,22,23,42,44,1028.5312331673422,30486.441239752847,cyclic_shift
1800.0,23,24,42,44,1028.5201656919376,30486.441390798816,cyclic_shift
1800.0,24,25,42,44,1028.4918197333523,30486.441772650855,cyclic_shift
1800.0,25,26,42,44,1028.44619586309,30486.44237230251,cyclic_shift
1800.0,26,27,42,44,1028.383295001011,30486.443169328995,cyclic_shift
1800.0,27,28,42,44,1028.3031184153715,30486.444136583716,cyclic_shift
1800.0,28,29,42,44,1028.205667722783,30486.44524112279,cyclic_shift
1800.0,29,30,42,44,1028.0909448882483,30486.446445328074,cyclic_shift
1800.0,30,31,42,44,1027.9589522251827,30486.447708188323,cyclic_shift
1800.0,31,32,42,44,1027.8096923953835,30486.448986696934,cyclic_shift
1800.0,32,33,42,44,1027.6431684091006,30486.450237316014,cyclic_shift
1800.0,33,0,31,44,1027.459383624993,30486.45141745936,cyclic_shift
1920.0,0,1,42,44,1026.63682387008,30486.454539393646,cyclic_shift
1920.0,1,2,42,44,1026.3724711991379,30486.454932020246,cyclic_shift
1920.0,2,3,42,44,1026.090883368468,30486.45509432269,cyclic_shift
1920.0,3,4,42,44,1026.268268681093,30486.455020775353,cyclic_shift
1920.0,4,5,42,44,1026.53912382332,30486.454713882125,cyclic_shift
1920.0,5,6,42,44,1026.7927404424602,30486.45418409154,cyclic_shift
1920.0,6,7,42,44,1027.0291134205886,30486.453449441127,cyclic_shift
1920.0,7,8,42,44,1027.2482379883252,30486.452534943648,cyclic_shift
1920.0,8,9,42,44,1027.4501097248076,30486.451471736073,cyclic_shift
1920.0,9,10,42,44,1027.6347245576783,30486.45029601995,cyclic_shift
1920.0,10,11,42,44,1027.8020787630396,30486.44904782909,cyclic_shift
1920.0,11,12,42,44,1027.9521689654734,30486.447769667106,cyclic_shift
1920.0,12,13,42,44,1028.084992137983,30486.44650505978,cyclic_shift
1920.0,13,14,42,44,1028.200545601981,30486.445297073216,cyclic_shift
1920.0,14,15,42,44,1028.2988270273356,30486.444186847395,cyclic_shift
1920.0,15,16,42,44,1028.3798344322713,30486.443212194015,cyclic_shift
