time_seconds,actual_region_demand_gbps,eta_sat,satellite_demand_gbps,profile_mode,optimized_service_ratio,optimized_throughput_gbps,optimized_blocked_gbps,optimized_maximum_utilization,optimized_mean_utilization,optimized_utilization_std,optimized_mean_delay_ms,optimized_p95_delay_ms,optimized_maximum_delay_ms,baseline_minimum_service_ratio,baseline_throughput_gbps,baseline_blocked_gbps,baseline_maximum_utilization,baseline_utilization_std,baseline_mean_delay_ms,baseline_p95_delay_ms,baseline_maximum_delay_ms
0.0,15000.0,1.0,15000.0,problem_spec,0.15026317814000575,2253.9476721000856,12746.052327899914,1.0000000000000002,0.07533247567179432,0.2536348433960179,21.13386588686524,27.570167756717375,30.21766603799448,0.0,3060.0,11940.0,1.0,0.30300662786303145,21.62903612631874,27.820475261121985,30.13620827683213
900.0,14653.732141314007,1.0,14653.732141314007,problem_spec,0.14577657291004886,2136.1708519025874,12517.56128941142,1.0000000000000002,0.07139608462241268,0.24900396411941408,21.145620260846492,29.236734692330916,34.022778848527466,0.0,3103.155218995906,11550.576922318101,1.0,0.3042853283286983,22.28230467823429,30.583031878232163,36.312248621717906
1800.0,14296.10059419054,1.0,14296.10059419054,problem_spec,0.14605593954148827,2088.030404064128,12208.070190126413,1.0000000000000002,0.0697871124352984,0.2446883299182572,22.79300901443706,34.279965200552596,42.31226878151828,0.0,2996.8319135037455,11299.268680686795,1.0,0.30006675408061817,23.782354719587847,35.29248992769928,42.22100841060515
2700.0,13928.63679181897,1.0,13928.63679181897,problem_spec,0.13821917449543994,1925.2046792120307,12003.432112606937,1.0,0.0643450761768727,0.23495635855434702,23.18606930555882,30.835929097743268,35.06181461543814,0.0,2972.070347939487,10956.566443879481,1.0,0.29884231397005584,23.43175250565519,30.834776225076567,34.82824271114728
3600.0,13552.914270615121,1.0,13552.914270615121,problem_spec,0.14693897898780087,1991.4513852333816,11561.46288538174,1.0000000000000002,0.06655920405191781,0.23844169960144587,21.70464200319072,27.101190983968948,31.36217179593191,0.0,2940.0,10612.914270615121,1.0,0.2976686163101135,22.69669993009921,28.06784129829233,31.453397503533335
4500.0,13170.54193209677,1.0,13170.54193209677,problem_spec,0.16464049243073478,2168.404509280053,11002.137422816715,1.0000000000000002,0.07247341274331728,0.24972828169705316,20.810237817613032,27.106085905300883,31.382170231802203,0.0,3030.599891635757,10139.942040461012,1.0,0.30138921504381166,21.407458738262555,27.78674659832475,32.56986357166657
5400.0,12783.157153320306,1.0,12783.157153320306,problem_spec,0.1752627254135147,2240.410962080183,10542.74619124012,1.0000000000000002,0.07488004552407028,0.2558148160541515,22.029275343333467,27.490184141103633,30.17519731765574,0.0,3068.509906567303,9714.647246753,1.0,0.3029445580442902,23.054780183316304,28.264056884941198,30.121467413222117
6300.0,12392.41877538086,1.0,12392.41877538086,problem_spec,0.16396739160644203,2031.9525822938979,10360.46619308696,1.0000000000000002,0.06791285368629338,0.23827792024422909,22.450735175818036,29.205687740046592,33.783590883282756,0.0,3076.624634330725,9315.794141050133,1.0,0.3032025136211408,23.509613786085982,30.517800468268074,36.76878113441842
