satellite_id,plane_index,satellite_index,inclination_deg,raan_deg,initial_argument_of_latitude_deg,phase_factor,altitude_km
400,9,4,51.803590009506145,100.27675400979507,106.94653122687194,33,550.0
401,9,5,51.803590009506145,100.27675400979507,115.12834940869013,33,550.0
402,9,6,51.803590009506145,100.27675400979507,123.31016759050831,33,550.0
403,9,7,51.803590009506145,100.27675400979507,131.49198577232647,33,550.0
404,9,8,51.803590009506145,100.27675400979507,139.6738039541447,33,550.0
405,9,9,51.803590009506145,100.27675400979507,147.85562213596288,33,550.0
406,9,10,51.803590009506145,100.27675400979507,156.03744031778103,33,550.0
407,9,11,51.803590009506145,100.27675400979507,164.21925849959922,33,550.0
408,9,12,51.803590009506145,100.27675400979507,172.4010766814174,33,550.0
409,9,13,51.803590009506145,100.27675400979507,180.58289486323557,33,550.0
410,9,14,51.803590009506145,100.27675400979507,188.76471304505375,33,550.0
411,9,15,51.803590009506145,100.27675400979507,196.94653122687194,33,550.0
412,9,16,51.803590009506145,100.27675400979507,205.12834940869013,33,550.0
413,9,17,51.803590009506145,100.27675400979507,213.3101675905083,33,550.0
414,9,18,51.803590009506145,100.27675400979507,221.49198577232647,33,550.0
415,9,19,51.803590009506145,100.27675400979507,229.67380395414463,33,550.0
416,9,20,51.803590009506145,100.27675400979507,237.85562213596288,33,550.0
417,9,21,51.803590009506145,100.27675400979507,246.03744031778103,33,550.0
418,9,22,51.803590009506145,100.27675400979507,254.21925849959922,33,550.0
419,9,23,51.803590009506145,100.27675400979507,262.4010766814174,33,550.0
420,9,24,51.803590009506145,100.27675400979507,270.5828948632356,33,550.0
421,9,25,51.803590009506145,100.27675400979507,278.7647130450538,33,550.0
422,9,26,51.803590009506145,100.27675400979507,286.9465312268719,33,550.0
423,9,27,51.803590009506145,100.27675400979507,295.12834940869016,33,550.0
424,9,28,51.803590009506145,100.27675400979507,303.3101675905083,33,550.0
425,9,29,51.803590009506145,100.27675400979507,311.49198577232653,33,550.0
426,9,30,51.803590009506145,100.27675400979507,319.67380395414466,33,550.0
427,9,31,51.803590009506145,100.27675400979507,327.85562213596285,33,550.0
428,9,32,51.803590009506145,100.27675400979507,336.037440317781,33,550.0
429,9,33,51.803590009506145,100.27675400979507,344.2192584995992,33,550.0
430,9,34,51.803590009506145,100.27675400979507,352.40107668141735,33,550.0
431,9,35,51.803590009506145,100.27675400979507,0.5828948632355946,33,550.0
432,9,36,51.803590009506145,100.27675400979507,8.764713045053725,33,550.0
433,9,37,51.803590009506145,100.27675400979507,16.94653122687191,33,550.0
434,9,38,51.803590009506145,100.27675400979507,25.128349408690042,33,550.0
435,9,39,51.803590009506145,100.27675400979507,33.310167590508286,33,550.0
436,9,40,51.803590009506145,100.27675400979507,41.49198577232653,33,550.0
437,9,41,51.803590009506145,100.27675400979507,49.67380395414466,33,550.0
438,9,42,51.803590009506145,100.27675400979507,57.85562213596285,33,550.0
439,9,43,51.803590009506145,100.27675400979507,66.03744031778098,33,550.0
440,10,0,51.803590009506145,110.86498930391274,82.16043497018745,33,550.0
441,10,1,51.803590009506145,110.86498930391274,90.34225315200564,33,550.0
442,10,2,51.803590009506145,110.86498930391274,98.52407133382381,33,550.0
443,10,3,51.803590009506145,110.86498930391274,106.705889515642,33,550.0
444,10,4,51.803590009506145,110.86498930391274,114.88770769746017,33,550.0
445,10,5,51.803590009506145,110.86498930391274,123.06952587927837,33,550.0
446,10,6,51.803590009506145,110.86498930391274,131.25134406109655,33,550.0
447,10,7,51.803590009506145,110.86498930391274,139.43316224291473,33,550.0
448,10,8,51.803590009506145,110.86498930391274,147.61498042473292,33,550.0
449,10,9,51.803590009506145,110.86498930391274,155.7967986065511,33,550.0
450,10,10,51.803590009506145,110.86498930391274,163.9786167883693,33,550.0
451,10,11,51.803590009506145,110.86498930391274,172.16043497018745,33,550.0
452,10,12,51.803590009506145,110.86498930391274,180.34225315200564,33,550.0
453,10,13,51.803590009506145,110.86498930391274,188.52407133382383,33,550.0
454,10,14,51.803590009506145,110.86498930391274,196.70588951564199,33,550.0
455,10,15,51.803590009506145,110.86498930391274,204.88770769746017,33,550.0
456,10,16,51.803590009506145,110.86498930391274,213.06952587927836,33,550.0
457,10,17,51.803590009506145,110.86498930391274,221.25134406109655,33,550.0
458,10,18,51.803590009506145,110.86498930391274,229.43316224291476,33,550.0
459,10,19,51.803590009506145,110.86498930391274,237.61498042473286,33,550.0
460,10,20,51.803590009506145,110.86498930391274,245.7967986065511,33,550.0
461,10,21,51.803590009506145,110.86498930391274,253.9786167883693,33,550.0
462,10,22,51.803590009506145,110.86498930391274,262.16043497018745,33,550.0
463,10,23,51.803590009506145,110.86498930391274,270.34225315200564,33,550.0
464,10,24,51.803590009506145,110.86498930391274,278.5240713338238,33,550.0
465,10,25,51.803590009506145,110.86498930391274,286.705889515642,33,550.0
466,10,26,51.803590009506145,110.86498930391274,294.88770769746014,33,550.0
467,10,27,51.803590009506145,110.86498930391274,303.0695258792784,33,550.0
468,10,28,51.803590009506145,110.86498930391274,311.2513440610965,33,550.0
469,10,29,51.803590009506145,110.86498930391274,319.43316224291476,33,550.0
470,10,30,51.803590009506145,110.86498930391274,327.6149804247329,33,550.0
471,10,31,51.803590009506145,110.86498930391274,335.7967986065511,33,550.0
472,10,32,51.803590009506145,110.86498930391274,343.9786167883692,33,550.0
473,10,33,51.803590009506145,110.86498930391274,352.16043497018745,33,550.0
474,10,34,51.803590009506145,110.86498930391274,0.3422531520055827,33,550.0
475,10,35,51.803590009506145,110.86498930391274,8.524071333823827,33,550.0
476,10,36,51.803590009506145,110.86498930391274,16.705889515641957,33,550.0
477,10,37,51.803590009506145,110.86498930391274,24.887707697460144,33,550.0
478,10,38,51.803590009506145,110.86498930391274,33.069525879278274,33,550.0
479,10,39,51.803590009506145,110.86498930391274,41.25134406109652,33,550.0
480,10,40,51.803590009506145,110.86498930391274,49.43316224291476,33,550.0
481,10,41,51.803590009506145,110.86498930391274,57.61498042473289,33,550.0
482,10,42,51.803590009506145,110.86498930391274,65.79679860655108,33,550.0
483,10,43,51.803590009506145,110.86498930391274,73.97861678836921,33,550.0
484,11,0,51.803590009506145,121.45322459803036,90.1016114407757,33,550.0
485,11,1,51.803590009506145,121.45322459803036,98.28342962259387,33,550.0
486,11,2,51.803590009506145,121.45322459803036,106.46524780441204,33,550.0
487,11,3,51.803590009506145,121.45322459803036,114.64706598623023,33,550.0
488,11,4,51.803590009506145,121.45322459803036,122.8288841680484,33,550.0
489,11,5,51.803590009506145,121.45322459803036,131.01070234986662,33,550.0
490,11,6,51.803590009506145,121.45322459803036,139.19252053168478,33,550.0
491,11,7,51.803590009506145,121.45322459803036,147.37433871350296,33,550.0
492,11,8,51.803590009506145,121.45322459803036,155.55615689532115,33,550.0
493,11,9,51.803590009506145,121.45322459803036,163.73797507713934,33,550.0
494,11,10,51.803590009506145,121.45322459803036,171.91979325895753,33,550.0
495,11,11,51.803590009506145,121.45322459803036,180.10161144077568,33,550.0
496,11,12,51.803590009506145,121.45322459803036,188.28342962259387,33,550.0
497,11,13,51.803590009506145,121.45322459803036,196.46524780441206,33,550.0
498,11,14,51.803590009506145,121.45322459803036,204.64706598623022,33,550.0
499,11,15,51.803590009506145,121.45322459803036,212.8288841680484,33,550.0
500,11,16,51.803590009506145,121.45322459803036,221.01070234986662,33,550.0
501,11,17,51.803590009506145,121.45322459803036,229.19252053168475,33,550.0
502,11,18,51.803590009506145,121.45322459803036,237.374338713503,33,550.0
503,11,19,51.803590009506145,121.45322459803036,245.55615689532112,33,550.0
504,11,20,51.803590009506145,121.45322459803036,253.73797507713934,33,550.0
505,11,21,51.803590009506145,121.45322459803036,261.9197932589575,33,550.0
506,11,22,51.803590009506145,121.45322459803036,270.1016114407757,33,550.0
507,11,23,51.803590009506145,121.45322459803036,278.28342962259387,33,550.0
508,11,24,51.803590009506145,121.45322459803036,286.46524780441206,33,550.0
509,11,25,51.803590009506145,121.45322459803036,294.6470659862303,33,550.0
510,11,26,51.803590009506145,121.45322459803036,302.82888416804843,33,550.0
511,11,27,51.803590009506145,121.45322459803036,311.0107023498666,33,550.0
512,11,28,51.803590009506145,121.45322459803036,319.19252053168475,33,550.0
513,11,29,51.803590009506145,121.45322459803036,327.374338713503,33,550.0
514,11,30,51.803590009506145,121.45322459803036,335.5561568953211,33,550.0
515,11,31,51.803590009506145,121.45322459803036,343.73797507713937,33,550.0
516,11,32,51.803590009506145,121.45322459803036,351.91979325895744,33,550.0
517,11,33,51.803590009506145,121.45322459803036,0.10161144077568451,33,550.0
518,11,34,51.803590009506145,121.45322459803036,8.283429622593815,33,550.0
519,11,35,51.803590009506145,121.45322459803036,16.46524780441206,33,550.0
520,11,36,51.803590009506145,121.45322459803036,24.64706598623019,33,550.0
521,11,37,51.803590009506145,121.45322459803036,32.82888416804843,33,550.0
522,11,38,51.803590009506145,121.45322459803036,41.010702349866506,33,550.0
523,11,39,51.803590009506145,121.45322459803036,49.19252053168475,33,550.0
524,11,40,51.803590009506145,121.45322459803036,57.37433871350299,33,550.0
525,11,41,51.803590009506145,121.45322459803036,65.55615689532112,33,550.0
526,11,42,51.803590009506145,121.45322459803036,73.73797507713937,33,550.0
527,11,43,51.803590009506145,121.45322459803036,81.91979325895744,33,550.0
528,12,0,51.803590009506145,132.04145989214803,98.04278791136393,33,550.0
529,12,1,51.803590009506145,132.04145989214803,106.22460609318212,33,550.0
530,12,2,51.803590009506145,132.04145989214803,114.40642427500029,33,550.0
531,12,3,51.803590009506145,132.04145989214803,122.58824245681846,33,550.0
532,12,4,51.803590009506145,132.04145989214803,130.77006063863664,33,550.0
533,12,5,51.803590009506145,132.04145989214803,138.95187882045485,33,550.0
534,12,6,51.803590009506145,132.04145989214803,147.133697002273,33,550.0
535,12,7,51.803590009506145,132.04145989214803,155.3155151840912,33,550.0
536,12,8,51.803590009506145,132.04145989214803,163.4973333659094,33,550.0
537,12,9,51.803590009506145,132.04145989214803,171.67915154772757,33,550.0
538,12,10,51.803590009506145,132.04145989214803,179.86096972954576,33,550.0
539,12,11,51.803590009506145,132.04145989214803,188.04278791136394,33,550.0
540,12,12,51.803590009506145,132.04145989214803,196.2246060931821,33,550.0
541,12,13,51.803590009506145,132.04145989214803,204.4064242750003,33,550.0
542,12,14,51.803590009506145,132.04145989214803,212.58824245681848,33,550.0
543,12,15,51.803590009506145,132.04145989214803,220.77006063863664,33,550.0
544,12,16,51.803590009506145,132.04145989214803,228.95187882045485,33,550.0
545,12,17,51.803590009506145,132.04145989214803,237.133697002273,33,550.0
546,12,18,51.803590009506145,132.04145989214803,245.31551518409123,33,550.0
547,12,19,51.803590009506145,132.04145989214803,253.49733336590936,33,550.0
548,12,20,51.803590009506145,132.04145989214803,261.6791515477276,33,550.0
549,12,21,51.803590009506145,132.04145989214803,269.86096972954573,33,550.0
550,12,22,51.803590009506145,132.04145989214803,278.0427879113639,33,550.0
551,12,23,51.803590009506145,132.04145989214803,286.2246060931821,33,550.0
552,12,24,51.803590009506145,132.04145989214803,294.4064242750003,33,550.0
553,12,25,51.803590009506145,132.04145989214803,302.58824245681853,33,550.0
554,12,26,51.803590009506145,132.04145989214803,310.77006063863666,33,550.0
555,12,27,51.803590009506145,132.04145989214803,318.95187882045485,33,550.0
556,12,28,51.803590009506145,132.04145989214803,327.133697002273,33,550.0
557,12,29,51.803590009506145,132.04145989214803,335.3155151840912,33,550.0
558,12,30,51.803590009506145,132.04145989214803,343.49733336590936,33,550.0
559,12,31,51.803590009506145,132.04145989214803,351.6791515477276,33,550.0
560,12,32,51.803590009506145,132.04145989214803,359.86096972954573,33,550.0
561,12,33,51.803590009506145,132.04145989214803,8.042787911363916,33,550.0
562,12,34,51.803590009506145,132.04145989214803,16.224606093182047,33,550.0
563,12,35,51.803590009506145,132.04145989214803,24.40642427500029,33,550.0
564,12,36,51.803590009506145,132.04145989214803,32.58824245681842,33,550.0
565,12,37,51.803590009506145,132.04145989214803,40.770060638636664,33,550.0
566,12,38,51.803590009506145,132.04145989214803,48.951878820454795,33,550.0
567,12,39,51.803590009506145,132.04145989214803,57.13369700227298,33,550.0
568,12,40,51.803590009506145,132.04145989214803,65.31551518409123,33,550.0
569,12,41,51.803590009506145,132.04145989214803,73.49733336590936,33,550.0
570,12,42,51.803590009506145,132.04145989214803,81.6791515477276,33,550.0
571,12,43,51.803590009506145,132.04145989214803,89.86096972954573,33,550.0
572,13,0,51.803590009506145,142.6296951862657,105.98396438195216,33,550.0
573,13,1,51.803590009506145,142.6296951862657,114.16578256377034,33,550.0
574,13,2,51.803590009506145,142.6296951862657,122.34760074558852,33,550.0
575,13,3,51.803590009506145,142.6296951862657,130.5294189274067,33,550.0
576,13,4,51.803590009506145,142.6296951862657,138.71123710922487,33,550.0
577,13,5,51.803590009506145,142.6296951862657,146.89305529104305,33,550.0
578,13,6,51.803590009506145,142.6296951862657,155.07487347286124,33,550.0
579,13,7,51.803590009506145,142.6296951862657,163.2566916546794,33,550.0
580,13,8,51.803590009506145,142.6296951862657,171.43850983649762,33,550.0
581,13,9,51.803590009506145,142.6296951862657,179.6203280183158,33,550.0
582,13,10,51.803590009506145,142.6296951862657,187.802146200134,33,550.0
583,13,11,51.803590009506145,142.6296951862657,195.98396438195215,33,550.0
584,13,12,51.803590009506145,142.6296951862657,204.16578256377036,33,550.0
585,13,13,51.803590009506145,142.6296951862657,212.34760074558852,33,550.0
586,13,14,51.803590009506145,142.6296951862657,220.5294189274067,33,550.0
587,13,15,51.803590009506145,142.6296951862657,228.71123710922487,33,550.0
588,13,16,51.803590009506145,142.6296951862657,236.89305529104305,33,550.0
589,13,17,51.803590009506145,142.6296951862657,245.07487347286124,33,550.0
590,13,18,51.803590009506145,142.6296951862657,253.2566916546794,33,550.0
591,13,19,51.803590009506145,142.6296951862657,261.4385098364976,33,550.0
592,13,20,51.803590009506145,142.6296951862657,269.62032801831583,33,550.0
593,13,21,51.803590009506145,142.6296951862657,277.802146200134,33,550.0
594,13,22,51.803590009506145,142.6296951862657,285.98396438195215,33,550.0
595,13,23,51.803590009506145,142.6296951862657,294.16578256377034,33,550.0
596,13,24,51.803590009506145,142.6296951862657,302.3476007455885,33,550.0
597,13,25,51.803590009506145,142.6296951862657,310.5294189274067,33,550.0
598,13,26,51.803590009506145,142.6296951862657,318.7112371092249,33,550.0
599,13,27,51.803590009506145,142.6296951862657,326.8930552910431,33,550.0
600,13,28,51.803590009506145,142.6296951862657,335.0748734728612,33,550.0
601,13,29,51.803590009506145,142.6296951862657,343.2566916546794,33,550.0
602,13,30,51.803590009506145,142.6296951862657,351.43850983649753,33,550.0
603,13,31,51.803590009506145,142.6296951862657,359.6203280183158,33,550.0
