plane_index,satellite_index,inclination_deg,raan_deg,initial_argument_of_latitude_deg,phase_factor,altitude_km
2,42,50.331343634531606,21.594136750965014,343.94785763874233,28,550.0
2,43,50.331343634531606,21.594136750965014,351.773944595264,28,550.0
2,44,50.331343634531606,21.594136750965014,359.6000315517858,28,550.0
2,45,50.331343634531606,21.594136750965014,7.426118508307582,28,550.0
3,0,50.331343634531606,30.594136750965014,20.730466334394492,28,550.0
3,1,50.331343634531606,30.594136750965014,28.55655329091623,28,550.0
3,2,50.331343634531606,30.594136750965014,36.38264024743797,28,550.0
3,3,50.331343634531606,30.594136750965014,44.20872720395971,28,550.0
3,4,50.331343634531606,30.594136750965014,52.034814160481446,28,550.0
3,5,50.331343634531606,30.594136750965014,59.86090111700318,28,550.0
3,6,50.331343634531606,30.594136750965014,67.68698807352492,28,550.0
3,7,50.331343634531606,30.594136750965014,75.51307503004665,28,550.0
3,8,50.331343634531606,30.594136750965014,83.33916198656839,28,550.0
3,9,50.331343634531606,30.594136750965014,91.16524894309013,28,550.0
3,10,50.331343634531606,30.594136750965014,98.99133589961188,28,550.0
3,11,50.331343634531606,30.594136750965014,106.8174228561336,28,550.0
3,12,50.331343634531606,30.594136750965014,114.64350981265537,28,550.0
3,13,50.331343634531606,30.594136750965014,122.4695967691771,28,550.0
3,14,50.331343634531606,30.594136750965014,130.29568372569884,28,550.0
3,15,50.331343634531606,30.594136750965014,138.12177068222056,28,550.0
3,16,50.331343634531606,30.594136750965014,145.9478576387423,28,550.0
3,17,50.331343634531606,30.594136750965014,153.77394459526406,28,550.0
3,18,50.331343634531606,30.594136750965014,161.60003155178578,28,550.0
3,19,50.331343634531606,30.594136750965014,169.4261185083075,28,550.0
3,20,50.331343634531606,30.594136750965014,177.25220546482927,28,550.0
3,21,50.331343634531606,30.594136750965014,185.078292421351,28,550.0
3,22,50.331343634531606,30.594136750965014,192.90437937787271,28,550.0
3,23,50.331343634531606,30.594136750965014,200.7304663343945,28,550.0
3,24,50.331343634531606,30.594136750965014,208.5565532909162,28,550.0
3,25,50.331343634531606,30.594136750965014,216.38264024743796,28,550.0
3,26,50.331343634531606,30.594136750965014,224.2087272039597,28,550.0
3,27,50.331343634531606,30.594136750965014,232.03481416048146,28,550.0
3,28,50.331343634531606,30.594136750965014,239.8609011170032,28,550.0
3,29,50.331343634531606,30.594136750965014,247.68698807352493,28,550.0
3,30,50.331343634531606,30.594136750965014,255.51307503004668,28,550.0
3,31,50.331343634531606,30.594136750965014,263.3391619865684,28,550.0
3,32,50.331343634531606,30.594136750965014,271.16524894309015,28,550.0
3,33,50.331343634531606,30.594136750965014,278.9913358996119,28,550.0
3,34,50.331343634531606,30.594136750965014,286.81742285613365,28,550.0
3,35,50.331343634531606,30.594136750965014,294.6435098126554,28,550.0
3,36,50.331343634531606,30.594136750965014,302.4695967691771,28,550.0
3,37,50.331343634531606,30.594136750965014,310.29568372569884,28,550.0
3,38,50.331343634531606,30.594136750965014,318.1217706822206,28,550.0
3,39,50.331343634531606,30.594136750965014,325.94785763874233,28,550.0
3,40,50.331343634531606,30.594136750965014,333.7739445952641,28,550.0
3,41,50.331343634531606,30.594136750965014,341.6000315517858,28,550.0
3,42,50.331343634531606,30.594136750965014,349.4261185083076,28,550.0
3,43,50.331343634531606,30.594136750965014,357.2522054648293,28,550.0
3,44,50.331343634531606,30.594136750965014,5.078292421350966,28,550.0
3,45,50.331343634531606,30.594136750965014,12.904379377872772,28,550.0
4,0,50.331343634531606,39.59413675096501,26.20872720395971,28,550.0
4,1,50.331343634531606,39.59413675096501,34.034814160481446,28,550.0
4,2,50.331343634531606,39.59413675096501,41.86090111700319,28,550.0
4,3,50.331343634531606,39.59413675096501,49.68698807352493,28,550.0
4,4,50.331343634531606,39.59413675096501,57.51307503004667,28,550.0
4,5,50.331343634531606,39.59413675096501,65.3391619865684,28,550.0
4,6,50.331343634531606,39.59413675096501,73.16524894309013,28,550.0
4,7,50.331343634531606,39.59413675096501,80.99133589961187,28,550.0
4,8,50.331343634531606,39.59413675096501,88.81742285613362,28,550.0
4,9,50.331343634531606,39.59413675096501,96.64350981265535,28,550.0
4,10,50.331343634531606,39.59413675096501,104.4695967691771,28,550.0
4,11,50.331343634531606,39.59413675096501,112.29568372569882,28,550.0
4,12,50.331343634531606,39.59413675096501,120.1217706822206,28,550.0
4,13,50.331343634531606,39.59413675096501,127.94785763874233,28,550.0
4,14,50.331343634531606,39.59413675096501,135.77394459526406,28,550.0
4,15,50.331343634531606,39.59413675096501,143.6000315517858,28,550.0
4,16,50.331343634531606,39.59413675096501,151.42611850830752,28,550.0
4,17,50.331343634531606,39.59413675096501,159.2522054648293,28,550.0
4,18,50.331343634531606,39.59413675096501,167.078292421351,28,550.0
4,19,50.331343634531606,39.59413675096501,174.90437937787274,28,550.0
4,20,50.331343634531606,39.59413675096501,182.7304663343945,28,550.0
4,21,50.331343634531606,39.59413675096501,190.55655329091624,28,550.0
4,22,50.331343634531606,39.59413675096501,198.38264024743796,28,550.0
4,23,50.331343634531606,39.59413675096501,206.2087272039597,28,550.0
4,24,50.331343634531606,39.59413675096501,214.03481416048146,28,550.0
4,25,50.331343634531606,39.59413675096501,221.8609011170032,28,550.0
4,26,50.331343634531606,39.59413675096501,229.68698807352493,28,550.0
4,27,50.331343634531606,39.59413675096501,237.51307503004662,28,550.0
4,28,50.331343634531606,39.59413675096501,245.3391619865684,28,550.0
4,29,50.331343634531606,39.59413675096501,253.16524894309015,28,550.0
4,30,50.331343634531606,39.59413675096501,260.9913358996119,28,550.0
4,31,50.331343634531606,39.59413675096501,268.81742285613365,28,550.0
4,32,50.331343634531606,39.59413675096501,276.6435098126554,28,550.0
4,33,50.331343634531606,39.59413675096501,284.46959676917714,28,550.0
4,34,50.331343634531606,39.59413675096501,292.2956837256989,28,550.0
4,35,50.331343634531606,39.59413675096501,300.12177068222064,28,550.0
4,36,50.331343634531606,39.59413675096501,307.94785763874233,28,550.0
4,37,50.331343634531606,39.59413675096501,315.7739445952641,28,550.0
4,38,50.331343634531606,39.59413675096501,323.6000315517858,28,550.0
4,39,50.331343634531606,39.59413675096501,331.4261185083076,28,550.0
4,40,50.331343634531606,39.59413675096501,339.25220546482933,28,550.0
4,41,50.331343634531606,39.59413675096501,347.078292421351,28,550.0
4,42,50.331343634531606,39.59413675096501,354.9043793778728,28,550.0
4,43,50.331343634531606,39.59413675096501,2.730466334394521,28,550.0
4,44,50.331343634531606,39.59413675096501,10.556553290916213,28,550.0
4,45,50.331343634531606,39.59413675096501,18.38264024743802,28,550.0
5,0,50.331343634531606,48.59413675096501,31.68698807352492,28,550.0
5,1,50.331343634531606,48.59413675096501,39.513075030046664,28,550.0
5,2,50.331343634531606,48.59413675096501,47.339161986568406,28,550.0
5,3,50.331343634531606,48.59413675096501,55.16524894309014,28,550.0
5,4,50.331343634531606,48.59413675096501,62.991335899611876,28,550.0
5,5,50.331343634531606,48.59413675096501,70.81742285613362,28,550.0
5,6,50.331343634531606,48.59413675096501,78.64350981265537,28,550.0
5,7,50.331343634531606,48.59413675096501,86.4695967691771,28,550.0
